locus_tag	ftype	length_bp	gene	EC_number	COG	product
OOLAICBM_00031	gene	900				
OOLAICBM_00031	CDS	900				hypothetical protein
OOLAICBM_00032	gene	546				
OOLAICBM_00032	CDS	546				hypothetical protein
OOLAICBM_00033	gene	888				
OOLAICBM_00033	CDS	888				hypothetical protein
OOLAICBM_00034	gene	975				
OOLAICBM_00034	CDS	975				hypothetical protein
OOLAICBM_00035	gene	1374	moaA_1			
OOLAICBM_00035	CDS	1374	moaA_1			GTP 3',8-cyclase
OOLAICBM_00036	gene	1668	ubiB			
OOLAICBM_00036	CDS	1668	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
OOLAICBM_00037	gene	2484				
OOLAICBM_00037	CDS	2484				hypothetical protein
OOLAICBM_00038	gene	522	apt			
OOLAICBM_00038	CDS	522	apt	2.4.2.7		Adenine phosphoribosyltransferase
OOLAICBM_00039	gene	2226	relA			
OOLAICBM_00039	CDS	2226	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
OOLAICBM_00040	gene	450	dtd			
OOLAICBM_00040	CDS	450	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
OOLAICBM_00041	gene	627	gloC			
OOLAICBM_00041	CDS	627	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
OOLAICBM_00042	gene	1560				
OOLAICBM_00042	CDS	1560				hypothetical protein
OOLAICBM_00043	gene	1263	hisS			
OOLAICBM_00043	CDS	1263	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
OOLAICBM_00044	gene	1791	aspS			
OOLAICBM_00044	CDS	1791	aspS	6.1.1.12		Aspartate--tRNA ligase
OOLAICBM_00045	gene	315	csoR			
OOLAICBM_00045	CDS	315	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
OOLAICBM_00046	gene	477				
OOLAICBM_00046	CDS	477				hypothetical protein
OOLAICBM_00047	gene	972	pta			
OOLAICBM_00047	CDS	972	pta	2.3.1.8		Phosphate acetyltransferase
OOLAICBM_00048	gene	1200	sstT_1			
OOLAICBM_00048	CDS	1200	sstT_1			Serine/threonine transporter SstT
OOLAICBM_00049	gene	678				
OOLAICBM_00049	CDS	678				hypothetical protein
OOLAICBM_00050	gene	777				
OOLAICBM_00050	CDS	777				hypothetical protein
OOLAICBM_00051	gene	1467				
OOLAICBM_00051	CDS	1467				hypothetical protein
OOLAICBM_00052	gene	540	puuR			
OOLAICBM_00052	CDS	540	puuR			HTH-type transcriptional regulator PuuR
OOLAICBM_00053	gene	1044	potA			
OOLAICBM_00053	CDS	1044	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
OOLAICBM_00054	gene	867	potB			
OOLAICBM_00054	CDS	867	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
OOLAICBM_00055	gene	807				
OOLAICBM_00055	CDS	807				hypothetical protein
OOLAICBM_00056	gene	1086	potD			
OOLAICBM_00056	CDS	1086	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
OOLAICBM_00057	gene	1479	malQ			
OOLAICBM_00057	CDS	1479	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
OOLAICBM_00058	gene	1944				
OOLAICBM_00058	CDS	1944				hypothetical protein
OOLAICBM_00059	gene	1866	glgB			
OOLAICBM_00059	CDS	1866	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
OOLAICBM_00060	gene	1173	glgC			
OOLAICBM_00060	CDS	1173	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
OOLAICBM_00061	gene	1107	glgD			
OOLAICBM_00061	CDS	1107	glgD		COG0448	Glycogen biosynthesis protein GlgD
OOLAICBM_00062	gene	1425	glgA			
OOLAICBM_00062	CDS	1425	glgA	2.4.1.21	COG0297	Glycogen synthase
OOLAICBM_00063	gene	2391	glgP			
OOLAICBM_00063	CDS	2391	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
OOLAICBM_00064	gene	2445				
OOLAICBM_00064	CDS	2445				hypothetical protein
OOLAICBM_00065	gene	1365				
OOLAICBM_00065	CDS	1365				hypothetical protein
OOLAICBM_00066	gene	873	moaA_2			
OOLAICBM_00066	CDS	873	moaA_2	4.1.99.22		GTP 3',8-cyclase
OOLAICBM_00067	gene	1629				
OOLAICBM_00067	CDS	1629				hypothetical protein
OOLAICBM_00068	gene	1002	add			
OOLAICBM_00068	CDS	1002	add	3.5.4.4	COG1816	Adenosine deaminase
OOLAICBM_00069	gene	810	apbC			
OOLAICBM_00069	CDS	810	apbC		COG0489	Iron-sulfur cluster carrier protein
OOLAICBM_00070	gene	258				
OOLAICBM_00070	CDS	258				hypothetical protein
OOLAICBM_00071	gene	645				
OOLAICBM_00071	CDS	645				hypothetical protein
OOLAICBM_00072	gene	297				
OOLAICBM_00072	CDS	297				hypothetical protein
OOLAICBM_00073	gene	1275	pyrC			
OOLAICBM_00073	CDS	1275	pyrC	3.5.2.3	COG0044	Dihydroorotase
OOLAICBM_00074	gene	1245	macB_1			
OOLAICBM_00074	CDS	1245	macB_1	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
OOLAICBM_00075	gene	675	yknY			
OOLAICBM_00075	CDS	675	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
OOLAICBM_00076	gene	1083	yknX			
OOLAICBM_00076	CDS	1083	yknX		COG0845	Putative efflux system component YknX
OOLAICBM_00077	gene	651	tal			
OOLAICBM_00077	CDS	651	tal	2.2.1.2	COG0176	Transaldolase
OOLAICBM_00078	gene	1473	algC			
OOLAICBM_00078	CDS	1473	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
OOLAICBM_00079	gene	927				
OOLAICBM_00079	CDS	927				hypothetical protein
OOLAICBM_00080	gene	606	maf			
OOLAICBM_00080	CDS	606	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
OOLAICBM_00081	gene	1182	fieF			
OOLAICBM_00081	CDS	1182	fieF			Ferrous-iron efflux pump FieF
OOLAICBM_00082	gene	792				
OOLAICBM_00082	CDS	792				hypothetical protein
OOLAICBM_00083	gene	303				
OOLAICBM_00083	CDS	303				hypothetical protein
OOLAICBM_00084	gene	1218				
OOLAICBM_00084	CDS	1218		6.3.1.12		D-aspartate ligase
OOLAICBM_00085	gene	720				
OOLAICBM_00085	CDS	720		5.1.1.13	COG1794	Aspartate racemase
OOLAICBM_00086	gene	1488	murE			
OOLAICBM_00086	CDS	1488	murE	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
OOLAICBM_00087	gene	1482				
OOLAICBM_00087	CDS	1482				hypothetical protein
OOLAICBM_00088	gene	513	sigM_1			
OOLAICBM_00088	CDS	513	sigM_1		COG1595	ECF RNA polymerase sigma factor SigM
OOLAICBM_00089	gene	1098	ychF			
OOLAICBM_00089	CDS	1098	ychF		COG0012	Ribosome-binding ATPase YchF
OOLAICBM_00090	gene	456				
OOLAICBM_00090	CDS	456				hypothetical protein
OOLAICBM_00091	gene	1260				
OOLAICBM_00091	CDS	1260				hypothetical protein
OOLAICBM_00092	gene	1293				
OOLAICBM_00092	CDS	1293				hypothetical protein
OOLAICBM_00093	gene	750	lgt			
OOLAICBM_00093	CDS	750	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
OOLAICBM_00094	gene	936	rsmH			
OOLAICBM_00094	CDS	936	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
OOLAICBM_00095	gene	1410	murF			
OOLAICBM_00095	CDS	1410	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
OOLAICBM_00096	gene	966	mraY			
OOLAICBM_00096	CDS	966	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
OOLAICBM_00097	gene	1365	murD			
OOLAICBM_00097	CDS	1365	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
OOLAICBM_00098	gene	1098	murG			
OOLAICBM_00098	CDS	1098	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
OOLAICBM_00099	gene	1161	ftsZ			
OOLAICBM_00099	CDS	1161	ftsZ		COG0206	Cell division protein FtsZ
OOLAICBM_00100	gene	468	nrdR			
OOLAICBM_00100	CDS	468	nrdR		COG1327	Transcriptional repressor NrdR
OOLAICBM_00101	gene	681	phoP			
OOLAICBM_00101	CDS	681	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
OOLAICBM_00102	gene	1281	walK			
OOLAICBM_00102	CDS	1281	walK	2.7.13.3		Sensor histidine kinase WalK
OOLAICBM_00103	gene	1329	der			
OOLAICBM_00103	CDS	1329	der		COG1160	GTPase Der
OOLAICBM_00104	gene	609	plsY			
OOLAICBM_00104	CDS	609	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
OOLAICBM_00105	gene	1011	gpsA			
OOLAICBM_00105	CDS	1011	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
OOLAICBM_00106	gene	702				
OOLAICBM_00106	CDS	702			COG0325	Pyridoxal phosphate homeostasis protein
OOLAICBM_00107	gene	495	sepF			
OOLAICBM_00107	CDS	495	sepF			Cell division protein SepF
OOLAICBM_00108	gene	258				
OOLAICBM_00108	CDS	258				hypothetical protein
OOLAICBM_00109	gene	786				
OOLAICBM_00109	CDS	786				hypothetical protein
OOLAICBM_00110	gene	654	gpsB			
OOLAICBM_00110	CDS	654	gpsB			Cell cycle protein GpsB
OOLAICBM_00111	gene	3123	mupA			
OOLAICBM_00111	CDS	3123	mupA			mupirocin-resistant isoleucine--tRNA ligase MupA
OOLAICBM_00112	gene	816				
OOLAICBM_00112	CDS	816				hypothetical protein
OOLAICBM_00113	gene	903				
OOLAICBM_00113	CDS	903				hypothetical protein
OOLAICBM_00114	gene	822				
OOLAICBM_00114	CDS	822				hypothetical protein
OOLAICBM_00115	gene	141				
OOLAICBM_00115	CDS	141				hypothetical protein
OOLAICBM_00116	gene	1884				
OOLAICBM_00116	CDS	1884				hypothetical protein
OOLAICBM_00117	gene	951				
OOLAICBM_00117	CDS	951				hypothetical protein
OOLAICBM_00118	gene	693	cugP			
OOLAICBM_00118	CDS	693	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
OOLAICBM_00119	gene	1176	bdhA			
OOLAICBM_00119	CDS	1176	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
OOLAICBM_00120	gene	762	rpsB			
OOLAICBM_00120	CDS	762	rpsB			30S ribosomal protein S2
OOLAICBM_00121	gene	909	tsf			
OOLAICBM_00121	CDS	909	tsf		COG0264	Elongation factor Ts
OOLAICBM_00122	gene	708	pyrH			
OOLAICBM_00122	CDS	708	pyrH	2.7.4.22	COG0528	Uridylate kinase
OOLAICBM_00123	gene	558	frr			
OOLAICBM_00123	CDS	558	frr		COG0233	Ribosome-recycling factor
OOLAICBM_00124	gene	732	uppS			
OOLAICBM_00124	CDS	732	uppS	2.5.1.-	COG0020	Isoprenyl transferase
OOLAICBM_00125	gene	780				
OOLAICBM_00125	CDS	780				hypothetical protein
OOLAICBM_00126	gene	912				
OOLAICBM_00126	CDS	912				hypothetical protein
OOLAICBM_00127	gene	468	rimP			
OOLAICBM_00127	CDS	468	rimP			Ribosome maturation factor RimP
OOLAICBM_00128	gene	1272	nusA			
OOLAICBM_00128	CDS	1272	nusA		COG0195	Transcription termination/antitermination protein NusA
OOLAICBM_00129	gene	276				
OOLAICBM_00129	CDS	276				hypothetical protein
OOLAICBM_00130	gene	315	rplGA			
OOLAICBM_00130	CDS	315	rplGA		COG1358	putative ribosomal protein YlxQ
OOLAICBM_00131	gene	1944	infB			
OOLAICBM_00131	CDS	1944	infB			Translation initiation factor IF-2
OOLAICBM_00132	gene	348	rbfA			
OOLAICBM_00132	CDS	348	rbfA			Ribosome-binding factor A
OOLAICBM_00133	gene	804				
OOLAICBM_00133	CDS	804				hypothetical protein
OOLAICBM_00134	gene	4575				
OOLAICBM_00134	CDS	4575				hypothetical protein
OOLAICBM_00135	gene	582	srtD			
OOLAICBM_00135	CDS	582	srtD	3.4.22.-	COG3764	Sortase D
OOLAICBM_00136	gene	1038	nrnA			
OOLAICBM_00136	CDS	1038	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
OOLAICBM_00137	gene	903	truB			
OOLAICBM_00137	CDS	903	truB	5.4.99.25		tRNA pseudouridine synthase B
OOLAICBM_00138	gene	972	ribF			
OOLAICBM_00138	CDS	972	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
OOLAICBM_00139	gene	255	rpsO			
OOLAICBM_00139	CDS	255	rpsO		COG0184	30S ribosomal protein S15
OOLAICBM_00140	gene	846				
OOLAICBM_00140	CDS	846			COG1307	Fatty acid-binding protein
OOLAICBM_00141	gene	2091	pnp			
OOLAICBM_00141	CDS	2091	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
OOLAICBM_00142	gene	2073				
OOLAICBM_00142	CDS	2073				hypothetical protein
OOLAICBM_00143	gene	1266				
OOLAICBM_00143	CDS	1266		3.4.24.-	COG0612	putative zinc protease
OOLAICBM_00144	gene	2574				
OOLAICBM_00144	CDS	2574				hypothetical protein
OOLAICBM_00145	gene	1323	rimO			
OOLAICBM_00145	CDS	1323	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
OOLAICBM_00146	gene	540	pgsA			
OOLAICBM_00146	CDS	540	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
OOLAICBM_00147	gene	1050	recA			
OOLAICBM_00147	CDS	1050	recA		COG0468	Protein RecA
OOLAICBM_00148	gene	1500	guaB			
OOLAICBM_00148	CDS	1500	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
OOLAICBM_00149	gene	750				
OOLAICBM_00149	CDS	750				hypothetical protein
OOLAICBM_00150	gene	1671	rnjA			
OOLAICBM_00150	CDS	1671	rnjA	3.1.-.-	COG0595	Ribonuclease J1
OOLAICBM_00151	gene	633				
OOLAICBM_00151	CDS	633				hypothetical protein
OOLAICBM_00152	gene	762	scpA			
OOLAICBM_00152	CDS	762	scpA		COG1354	Segregation and condensation protein A
OOLAICBM_00153	gene	519	scpB			
OOLAICBM_00153	CDS	519	scpB		COG1386	Segregation and condensation protein B
OOLAICBM_00154	gene	750	cobB			
OOLAICBM_00154	CDS	750	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
OOLAICBM_00155	gene	441				
OOLAICBM_00155	CDS	441				hypothetical protein
OOLAICBM_00156	gene	1515				
OOLAICBM_00156	CDS	1515				hypothetical protein
OOLAICBM_00157	gene	1761				
OOLAICBM_00157	CDS	1761				hypothetical protein
OOLAICBM_00158	gene	555				
OOLAICBM_00158	CDS	555				hypothetical protein
OOLAICBM_00159	gene	675	arlR			
OOLAICBM_00159	CDS	675	arlR		COG0745	Response regulator ArlR
OOLAICBM_00160	gene	1278	sasA_1			
OOLAICBM_00160	CDS	1278	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
OOLAICBM_00161	gene	318				
OOLAICBM_00161	CDS	318				hypothetical protein
OOLAICBM_00162	gene	4719				
OOLAICBM_00162	CDS	4719				hypothetical protein
OOLAICBM_00163	gene	3783				
OOLAICBM_00163	CDS	3783				hypothetical protein
OOLAICBM_00164	gene	510	folA			
OOLAICBM_00164	CDS	510	folA	1.5.1.3	COG0262	Dihydrofolate reductase
OOLAICBM_00165	gene	834	thyA			
OOLAICBM_00165	CDS	834	thyA	2.1.1.45	COG0207	Thymidylate synthase
OOLAICBM_00166	gene	1860				
OOLAICBM_00166	CDS	1860				hypothetical protein
OOLAICBM_00167	gene	786				
OOLAICBM_00167	CDS	786				hypothetical protein
OOLAICBM_00168	gene	699				
OOLAICBM_00168	CDS	699				hypothetical protein
OOLAICBM_00169	gene	4311	polC_1			
OOLAICBM_00169	CDS	4311	polC_1	2.7.7.7	COG2176	DNA polymerase III PolC-type
OOLAICBM_00170	gene	885				
OOLAICBM_00170	CDS	885				hypothetical protein
OOLAICBM_00171	gene	852				
OOLAICBM_00171	CDS	852				hypothetical protein
OOLAICBM_00172	gene	1383	dinG			
OOLAICBM_00172	CDS	1383	dinG	3.1.-.-		3'-5' exonuclease DinG
OOLAICBM_00173	gene	1158				
OOLAICBM_00173	CDS	1158				hypothetical protein
OOLAICBM_00174	gene	741				
OOLAICBM_00174	CDS	741				hypothetical protein
OOLAICBM_00175	gene	339				
OOLAICBM_00175	CDS	339				hypothetical protein
OOLAICBM_00176	gene	1020	gap			
OOLAICBM_00176	CDS	1020	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
OOLAICBM_00177	gene	4305				
OOLAICBM_00177	CDS	4305				hypothetical protein
OOLAICBM_00178	gene	1326				
OOLAICBM_00178	CDS	1326				hypothetical protein
OOLAICBM_00179	gene	801	artJ			
OOLAICBM_00179	CDS	801	artJ		COG0834	ABC transporter arginine-binding protein 1
OOLAICBM_00180	gene	618	artQ_1			
OOLAICBM_00180	CDS	618	artQ_1		COG0765	Arginine transport system permease protein ArtQ
OOLAICBM_00181	gene	645	tcyC			
OOLAICBM_00181	CDS	645	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
OOLAICBM_00182	gene	1155				
OOLAICBM_00182	CDS	1155				hypothetical protein
OOLAICBM_00183	gene	1137				
OOLAICBM_00183	CDS	1137				TelA-like protein
OOLAICBM_00184	gene	1149	rlmL			
OOLAICBM_00184	CDS	1149	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
OOLAICBM_00185	gene	1365				
OOLAICBM_00185	CDS	1365				hypothetical protein
OOLAICBM_00186	gene	696	walR_1			
OOLAICBM_00186	CDS	696	walR_1		COG0745	Transcriptional regulatory protein WalR
OOLAICBM_00187	gene	1437	rcsC			
OOLAICBM_00187	CDS	1437	rcsC	2.7.13.3		Sensor histidine kinase RcsC
OOLAICBM_00188	gene	1353	mepA_1			
OOLAICBM_00188	CDS	1353	mepA_1		COG0534	Multidrug export protein MepA
OOLAICBM_00189	gene	843				
OOLAICBM_00189	CDS	843				hypothetical protein
OOLAICBM_00190	gene	417				
OOLAICBM_00190	CDS	417				hypothetical protein
OOLAICBM_00191	gene	720				
OOLAICBM_00191	CDS	720		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
OOLAICBM_00192	gene	795				
OOLAICBM_00192	CDS	795				hypothetical protein
OOLAICBM_00193	gene	906				
OOLAICBM_00193	CDS	906				hypothetical protein
OOLAICBM_00194	gene	1260				
OOLAICBM_00194	CDS	1260				hypothetical protein
OOLAICBM_00195	gene	1101				
OOLAICBM_00195	CDS	1101				hypothetical protein
OOLAICBM_00196	gene	1851				
OOLAICBM_00196	CDS	1851				hypothetical protein
OOLAICBM_00197	gene	936	corA			
OOLAICBM_00197	CDS	936	corA		COG0598	Cobalt/magnesium transport protein CorA
OOLAICBM_00198	gene	705				
OOLAICBM_00198	CDS	705				hypothetical protein
OOLAICBM_00199	gene	1839	typA			
OOLAICBM_00199	CDS	1839	typA		COG1217	GTP-binding protein TypA/BipA
OOLAICBM_00200	gene	201				
OOLAICBM_00200	CDS	201				hypothetical protein
OOLAICBM_00201	gene	2268	copA			
OOLAICBM_00201	CDS	2268	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
OOLAICBM_00202	gene	297				
OOLAICBM_00202	CDS	297				hypothetical protein
OOLAICBM_00203	gene	684	czcR			
OOLAICBM_00203	CDS	684	czcR			Transcriptional activator protein CzcR
OOLAICBM_00204	gene	1374	adeP			
OOLAICBM_00204	CDS	1374	adeP		COG2252	Adenine permease AdeP
OOLAICBM_00205	gene	1620	ybiT			
OOLAICBM_00205	CDS	1620	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
OOLAICBM_00206	gene	567	pinR			
OOLAICBM_00206	CDS	567	pinR	3.1.22.-	COG1961	Serine recombinase PinR
OOLAICBM_00207	gene	2460				
OOLAICBM_00207	CDS	2460				hypothetical protein
OOLAICBM_00208	gene	681	lolD_1			
OOLAICBM_00208	CDS	681	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
OOLAICBM_00209	gene	603	nudL			
OOLAICBM_00209	CDS	603	nudL	3.6.1.-		putative Nudix hydrolase NudL
OOLAICBM_00210	gene	291				
OOLAICBM_00210	CDS	291				hypothetical protein
OOLAICBM_00211	gene	762	ribX			
OOLAICBM_00211	CDS	762	ribX			Riboflavin transport system permease protein RibX
OOLAICBM_00212	gene	1023	thiY			
OOLAICBM_00212	CDS	1023	thiY		COG0715	Formylaminopyrimidine-binding protein
OOLAICBM_00213	gene	726	tauB			
OOLAICBM_00213	CDS	726	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
OOLAICBM_00214	gene	2643	mutS			
OOLAICBM_00214	CDS	2643	mutS		COG0249	DNA mismatch repair protein MutS
OOLAICBM_00215	gene	2061	mutL			
OOLAICBM_00215	CDS	2061	mutL			DNA mismatch repair protein MutL
OOLAICBM_00216	gene	942	miaA			
OOLAICBM_00216	CDS	942	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
OOLAICBM_00217	gene	1275				
OOLAICBM_00217	CDS	1275				hypothetical protein
OOLAICBM_00218	gene	498	proX			
OOLAICBM_00218	CDS	498	proX		COG3760	Prolyl-tRNA editing protein ProX
OOLAICBM_00219	gene	2121	nrdD			
OOLAICBM_00219	CDS	2121	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
OOLAICBM_00220	gene	504	nrdG			
OOLAICBM_00220	CDS	504	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
OOLAICBM_00221	gene	318	erpA			
OOLAICBM_00221	CDS	318	erpA			Iron-sulfur cluster insertion protein ErpA
OOLAICBM_00222	gene	858	trmB			
OOLAICBM_00222	CDS	858	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
OOLAICBM_00223	gene	819				
OOLAICBM_00223	CDS	819				hypothetical protein
OOLAICBM_00224	gene	849				
OOLAICBM_00224	CDS	849				DegV domain-containing protein
OOLAICBM_00225	gene	1356	prpC			
OOLAICBM_00225	CDS	1356	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
OOLAICBM_00226	gene	1053	ltaE			
OOLAICBM_00226	CDS	1053	ltaE	4.1.2.48		Low specificity L-threonine aldolase
OOLAICBM_00227	gene	1140	xerD			
OOLAICBM_00227	CDS	1140	xerD		COG4974	Tyrosine recombinase XerD
OOLAICBM_00228	gene	636	lexA			
OOLAICBM_00228	CDS	636	lexA	3.4.21.88	COG1974	LexA repressor
OOLAICBM_00229	gene	93				
OOLAICBM_00229	CDS	93				hypothetical protein
OOLAICBM_00230	gene	2127	nqrC			
OOLAICBM_00230	CDS	2127	nqrC	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit C
OOLAICBM_00231	gene	525				
OOLAICBM_00231	CDS	525				hypothetical protein
OOLAICBM_00232	gene	723				
OOLAICBM_00232	CDS	723				hypothetical protein
OOLAICBM_00233	gene	4011				
OOLAICBM_00233	CDS	4011				hypothetical protein
OOLAICBM_00234	gene	996				
OOLAICBM_00234	CDS	996				hypothetical protein
OOLAICBM_00235	gene	1365	rclA			
OOLAICBM_00235	CDS	1365	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
OOLAICBM_00236	gene	573				
OOLAICBM_00236	CDS	573				hypothetical protein
OOLAICBM_00237	gene	1476				
OOLAICBM_00237	CDS	1476				hypothetical protein
OOLAICBM_00238	gene	498				
OOLAICBM_00238	CDS	498				hypothetical protein
OOLAICBM_00239	gene	1044				
OOLAICBM_00239	CDS	1044				hypothetical protein
OOLAICBM_00240	gene	1188				
