locus_tag	ftype	length_bp	gene	EC_number	COG	product
IJOHOOOO_00055	CDS	1662	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase 1
IJOHOOOO_00056	gene	642	ycjU			
IJOHOOOO_00056	CDS	642	ycjU	5.4.2.6	COG0637	Beta-phosphoglucomutase
IJOHOOOO_00057	gene	1128	msmX			
IJOHOOOO_00057	CDS	1128	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
IJOHOOOO_00058	gene	390				
IJOHOOOO_00058	CDS	390				hypothetical protein
IJOHOOOO_00059	gene	708	mutS2			
IJOHOOOO_00059	CDS	708	mutS2	3.1.-.-		Endonuclease MutS2
IJOHOOOO_00060	gene	468				
IJOHOOOO_00060	CDS	468				hypothetical protein
IJOHOOOO_00061	gene	1701	argS			
IJOHOOOO_00061	CDS	1701	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
IJOHOOOO_00062	gene	1455				
IJOHOOOO_00062	CDS	1455				hypothetical protein
IJOHOOOO_00063	gene	252				
IJOHOOOO_00063	CDS	252				hypothetical protein
IJOHOOOO_00064	gene	522				
IJOHOOOO_00064	CDS	522				hypothetical protein
IJOHOOOO_00065	gene	468				
IJOHOOOO_00065	CDS	468				hypothetical protein
IJOHOOOO_00066	gene	2424	lon1			
IJOHOOOO_00066	CDS	2424	lon1	3.4.21.53	COG0466	Lon protease 1
IJOHOOOO_00067	gene	723	engB			
IJOHOOOO_00067	CDS	723	engB			GTP-binding protein EngB
IJOHOOOO_00068	gene	546	hpt_1			
IJOHOOOO_00068	CDS	546	hpt_1	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
IJOHOOOO_00069	gene	288	pagR			
IJOHOOOO_00069	CDS	288	pagR			Transcriptional repressor PagR
IJOHOOOO_00070	gene	1731	cdr			
IJOHOOOO_00070	CDS	1731	cdr	1.8.1.14		Coenzyme A disulfide reductase
IJOHOOOO_00071	gene	618				
IJOHOOOO_00071	CDS	618				hypothetical protein
IJOHOOOO_00072	gene	687	graR			
IJOHOOOO_00072	CDS	687	graR		COG0745	Response regulator protein GraR
IJOHOOOO_00073	gene	990	graS			
IJOHOOOO_00073	CDS	990	graS	2.7.13.3		Sensor histidine kinase GraS
IJOHOOOO_00074	gene	756	yxdL			
IJOHOOOO_00074	CDS	756	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
IJOHOOOO_00075	gene	1875	yxdM			
IJOHOOOO_00075	CDS	1875	yxdM			ABC transporter permease protein YxdM
IJOHOOOO_00076	gene	120				
IJOHOOOO_00076	CDS	120				hypothetical protein
IJOHOOOO_00077	gene	267	rpsT			
IJOHOOOO_00077	CDS	267	rpsT		COG0268	30S ribosomal protein S20
IJOHOOOO_00078	gene	1806	lepA			
IJOHOOOO_00078	CDS	1806	lepA	3.6.5.-	COG0481	Elongation factor 4
IJOHOOOO_00079	gene	1317	cca			
IJOHOOOO_00079	CDS	1317	cca	2.7.7.72		CCA-adding enzyme
IJOHOOOO_00080	gene	861				
IJOHOOOO_00080	CDS	861				hypothetical protein
IJOHOOOO_00081	gene	1149	hemW			
IJOHOOOO_00081	CDS	1149	hemW		COG0635	Heme chaperone HemW
IJOHOOOO_00082	gene	576	zapA			
IJOHOOOO_00082	CDS	576	zapA			Cell division protein ZapA
IJOHOOOO_00083	gene	1401	asnS			
IJOHOOOO_00083	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
IJOHOOOO_00084	gene	1572				
IJOHOOOO_00084	CDS	1572				hypothetical protein
IJOHOOOO_00085	gene	1860	asnB			
IJOHOOOO_00085	CDS	1860	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
IJOHOOOO_00086	gene	780	aroK			
IJOHOOOO_00086	CDS	780	aroK	2.7.1.71		Shikimate kinase
IJOHOOOO_00087	gene	1077	aroC			
IJOHOOOO_00087	CDS	1077	aroC	4.2.3.5	COG0082	Chorismate synthase
IJOHOOOO_00088	gene	1416	aroA			
IJOHOOOO_00088	CDS	1416	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
IJOHOOOO_00089	gene	219				
IJOHOOOO_00089	CDS	219				hypothetical protein
IJOHOOOO_00090	gene	681				
IJOHOOOO_00090	CDS	681				hypothetical protein
IJOHOOOO_00091	gene	1737	glcB			
IJOHOOOO_00091	CDS	1737	glcB		COG2190	PTS system glucoside-specific EIICBA component
IJOHOOOO_00092	gene	1347	rsxB_1			
IJOHOOOO_00092	CDS	1347	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
IJOHOOOO_00093	gene	1551	ybiT			
IJOHOOOO_00093	CDS	1551	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
IJOHOOOO_00094	gene	2766	mtgA_1			
IJOHOOOO_00094	CDS	2766	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
IJOHOOOO_00095	gene	1617	deaD			
IJOHOOOO_00095	CDS	1617	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
IJOHOOOO_00096	gene	2376				
IJOHOOOO_00096	CDS	2376				hypothetical protein
IJOHOOOO_00097	gene	1650				
IJOHOOOO_00097	CDS	1650				hypothetical protein
IJOHOOOO_00098	gene	456	def1			
IJOHOOOO_00098	CDS	456	def1	3.5.1.88	COG0242	Peptide deformylase 1
IJOHOOOO_00099	gene	2313	priA			
IJOHOOOO_00099	CDS	2313	priA	3.6.4.-	COG1198	Primosomal protein N'
IJOHOOOO_00100	gene	1212	undec1A			
IJOHOOOO_00100	CDS	1212	undec1A	4.1.1.-		Cysteine/Cysteine sulfinic acid decarboxylase
IJOHOOOO_00101	gene	267	rpoZ			
IJOHOOOO_00101	CDS	267	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
IJOHOOOO_00102	gene	642	gmk			
IJOHOOOO_00102	CDS	642	gmk	2.7.4.8	COG0194	Guanylate kinase
IJOHOOOO_00103	gene	882				
IJOHOOOO_00103	CDS	882				hypothetical protein
IJOHOOOO_00104	gene	249				
IJOHOOOO_00104	CDS	249				hypothetical protein
IJOHOOOO_00105	gene	729	yehX			
IJOHOOOO_00105	CDS	729	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
IJOHOOOO_00106	gene	525	opuCC			
IJOHOOOO_00106	CDS	525	opuCC		COG1732	Carnitine transport binding protein OpuCC
IJOHOOOO_00107	gene	987				
IJOHOOOO_00107	CDS	987				hypothetical protein
IJOHOOOO_00108	gene	438				
IJOHOOOO_00108	CDS	438				hypothetical protein
IJOHOOOO_00109	gene	1347	pgi			
IJOHOOOO_00109	CDS	1347	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
IJOHOOOO_00110	gene	627				
IJOHOOOO_00110	CDS	627				hypothetical protein
IJOHOOOO_00111	gene	1884				
IJOHOOOO_00111	CDS	1884				hypothetical protein
IJOHOOOO_00112	gene	951				
IJOHOOOO_00112	CDS	951				hypothetical protein
IJOHOOOO_00113	gene	693	glmU			
IJOHOOOO_00113	CDS	693	glmU	2.7.7.23		Bifunctional protein GlmU
IJOHOOOO_00114	gene	1176	bdhA			
IJOHOOOO_00114	CDS	1176	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
IJOHOOOO_00115	gene	762	rpsB			
IJOHOOOO_00115	CDS	762	rpsB			30S ribosomal protein S2
IJOHOOOO_00116	gene	909	tsf			
IJOHOOOO_00116	CDS	909	tsf		COG0264	Elongation factor Ts
IJOHOOOO_00117	gene	708	pyrH			
IJOHOOOO_00117	CDS	708	pyrH	2.7.4.22	COG0528	Uridylate kinase
IJOHOOOO_00118	gene	558	frr			
IJOHOOOO_00118	CDS	558	frr		COG0233	Ribosome-recycling factor
IJOHOOOO_00119	gene	732	uppS			
IJOHOOOO_00119	CDS	732	uppS	2.5.1.-	COG0020	Isoprenyl transferase
IJOHOOOO_00120	gene	420	ycfH_1			
IJOHOOOO_00120	CDS	420	ycfH_1	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
IJOHOOOO_00121	gene	2490				
IJOHOOOO_00121	CDS	2490				hypothetical protein
IJOHOOOO_00122	gene	195				
IJOHOOOO_00122	CDS	195				hypothetical protein
IJOHOOOO_00123	gene	1479				
IJOHOOOO_00123	CDS	1479				hypothetical protein
IJOHOOOO_00124	gene	804	proC			
IJOHOOOO_00124	CDS	804	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
IJOHOOOO_00125	gene	651				
IJOHOOOO_00125	CDS	651				hypothetical protein
IJOHOOOO_00126	gene	549				
IJOHOOOO_00126	CDS	549				hypothetical protein
IJOHOOOO_00127	gene	555	rnmV			
IJOHOOOO_00127	CDS	555	rnmV	3.1.26.8	COG1658	Ribonuclease M5
IJOHOOOO_00128	gene	219				
IJOHOOOO_00128	CDS	219				hypothetical protein
IJOHOOOO_00129	gene	1380	radA			
IJOHOOOO_00129	CDS	1380	radA	3.6.4.-	COG1066	DNA repair protein RadA
IJOHOOOO_00130	gene	1077	disA			
IJOHOOOO_00130	CDS	1077	disA	2.7.7.85	COG1623	DNA integrity scanning protein DisA
IJOHOOOO_00131	gene	1092	yacL			
IJOHOOOO_00131	CDS	1092	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
IJOHOOOO_00132	gene	1446	proS			
IJOHOOOO_00132	CDS	1446	proS	6.1.1.15	COG0442	Proline--tRNA ligase
IJOHOOOO_00133	gene	750				
IJOHOOOO_00133	CDS	750				hypothetical protein
IJOHOOOO_00134	gene	636	ccpN			
IJOHOOOO_00134	CDS	636	ccpN		COG0517	Transcriptional repressor CcpN
IJOHOOOO_00135	gene	771	aviRb			
IJOHOOOO_00135	CDS	771	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
IJOHOOOO_00136	gene	675	ktrA			
IJOHOOOO_00136	CDS	675	ktrA		COG0569	Ktr system potassium uptake protein A
IJOHOOOO_00137	gene	1371	ntpJ			
IJOHOOOO_00137	CDS	1371	ntpJ			Potassium/sodium uptake protein NtpJ
IJOHOOOO_00138	gene	1992				
IJOHOOOO_00138	CDS	1992				hypothetical protein
IJOHOOOO_00139	gene	954	lytC_4			
IJOHOOOO_00139	CDS	954	lytC_4	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
IJOHOOOO_00140	gene	144				
IJOHOOOO_00140	CDS	144				hypothetical protein
IJOHOOOO_00141	gene	321	yajC			
IJOHOOOO_00141	CDS	321	yajC		COG1862	Sec translocon accessory complex subunit YajC
IJOHOOOO_00142	gene	984	tgt			
IJOHOOOO_00142	CDS	984	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
IJOHOOOO_00143	gene	1170				
IJOHOOOO_00143	CDS	1170				hypothetical protein
IJOHOOOO_00144	gene	2241				
IJOHOOOO_00144	CDS	2241				hypothetical protein
IJOHOOOO_00145	gene	921				
IJOHOOOO_00145	CDS	921				hypothetical protein
IJOHOOOO_00146	gene	678	srtA			
IJOHOOOO_00146	CDS	678	srtA	3.4.22.-	COG3764	Sortase A
IJOHOOOO_00147	gene	1353	mepA_1			
IJOHOOOO_00147	CDS	1353	mepA_1		COG0534	Multidrug export protein MepA
IJOHOOOO_00148	gene	852				
IJOHOOOO_00148	CDS	852				hypothetical protein
IJOHOOOO_00149	gene	1047	prfB			
IJOHOOOO_00149	CDS	1047	prfB			Peptide chain release factor 2
IJOHOOOO_00150	gene	999				
IJOHOOOO_00150	CDS	999		1.1.1.28		D-lactate dehydrogenase
IJOHOOOO_00151	gene	1011	carE_2			
IJOHOOOO_00151	CDS	1011	carE_2	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
IJOHOOOO_00152	gene	786	carD_2			
IJOHOOOO_00152	CDS	786	carD_2	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
IJOHOOOO_00153	gene	1143	carC_2			
IJOHOOOO_00153	CDS	1143	carC_2	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
IJOHOOOO_00154	gene	1125	hadC_2			
IJOHOOOO_00154	CDS	1125	hadC_2	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit
IJOHOOOO_00155	gene	372	hadB			
IJOHOOOO_00155	CDS	372	hadB	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase alpha subunit
IJOHOOOO_00156	gene	1035				
IJOHOOOO_00156	CDS	1035				hypothetical protein
IJOHOOOO_00157	gene	621				
IJOHOOOO_00157	CDS	621				hypothetical protein
IJOHOOOO_00158	gene	234				
IJOHOOOO_00158	CDS	234				hypothetical protein
IJOHOOOO_00159	gene	597	cysE			
IJOHOOOO_00159	CDS	597	cysE	2.3.1.30	COG1045	Serine acetyltransferase
IJOHOOOO_00160	gene	888	cysK			
IJOHOOOO_00160	CDS	888	cysK	2.5.1.47		Cysteine synthase
IJOHOOOO_00161	gene	564				
IJOHOOOO_00161	CDS	564				hypothetical protein
IJOHOOOO_00162	gene	471				
IJOHOOOO_00162	CDS	471				hypothetical protein
IJOHOOOO_00163	gene	510	ftnA			
IJOHOOOO_00163	CDS	510	ftnA	1.16.3.2	COG1528	putative bacterial non-heme ferritin
IJOHOOOO_00164	gene	1422	pqqE			
IJOHOOOO_00164	CDS	1422	pqqE	1.21.98.4		PqqA peptide cyclase
IJOHOOOO_00165	gene	1662				
IJOHOOOO_00165	CDS	1662				hypothetical protein
IJOHOOOO_00166	gene	1170	opuCA			
IJOHOOOO_00166	CDS	1170	opuCA	7.6.2.9	COG1125	Carnitine transport ATP-binding protein OpuCA
IJOHOOOO_00167	gene	1188	uctC			
IJOHOOOO_00167	CDS	1188	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
IJOHOOOO_00168	gene	285				
IJOHOOOO_00168	CDS	285				hypothetical protein
IJOHOOOO_00169	gene	723				
IJOHOOOO_00169	CDS	723			COG0217	putative transcriptional regulatory protein
IJOHOOOO_00170	gene	759	nadE			
IJOHOOOO_00170	CDS	759	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
IJOHOOOO_00171	gene	249				
IJOHOOOO_00171	CDS	249				hypothetical protein
IJOHOOOO_00172	gene	390				
IJOHOOOO_00172	CDS	390				hypothetical protein
IJOHOOOO_00173	gene	678				
IJOHOOOO_00173	CDS	678				hypothetical protein
IJOHOOOO_00174	gene	423	fusA_2			
IJOHOOOO_00174	CDS	423	fusA_2		COG0480	Elongation factor G
IJOHOOOO_00175	gene	366				
IJOHOOOO_00175	CDS	366				hypothetical protein
IJOHOOOO_00176	gene	1041				
IJOHOOOO_00176	CDS	1041				hypothetical protein
IJOHOOOO_00177	gene	2016	gdpP			
IJOHOOOO_00177	CDS	2016	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
IJOHOOOO_00178	gene	447	rplI			
IJOHOOOO_00178	CDS	447	rplI			50S ribosomal protein L9
IJOHOOOO_00179	gene	1338	dnaC			
IJOHOOOO_00179	CDS	1338	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
IJOHOOOO_00180	gene	990	dnaA_1			
IJOHOOOO_00180	CDS	990	dnaA_1			Chromosomal replication initiator protein DnaA
IJOHOOOO_00181	gene	1188	dxr			
IJOHOOOO_00181	CDS	1188	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
IJOHOOOO_00182	gene	1011	mmpA			
IJOHOOOO_00182	CDS	1011	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
IJOHOOOO_00183	gene	1029	ispG			
IJOHOOOO_00183	CDS	1029	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
IJOHOOOO_00184	gene	528				
IJOHOOOO_00184	CDS	528				hypothetical protein
IJOHOOOO_00185	gene	477				
IJOHOOOO_00185	CDS	477				hypothetical protein
IJOHOOOO_00186	gene	708				
IJOHOOOO_00186	CDS	708				hypothetical protein
IJOHOOOO_00187	gene	471				
IJOHOOOO_00187	CDS	471				hypothetical protein
IJOHOOOO_00188	gene	990				
IJOHOOOO_00188	CDS	990				hypothetical protein
IJOHOOOO_00189	gene	1107	gpmI			
IJOHOOOO_00189	CDS	1107	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
IJOHOOOO_00190	gene	1293	eno			
IJOHOOOO_00190	CDS	1293	eno	4.2.1.11	COG0148	Enolase
IJOHOOOO_00191	gene	231				
IJOHOOOO_00191	CDS	231				hypothetical protein
IJOHOOOO_00192	gene	2220	rnr			
IJOHOOOO_00192	CDS	2220	rnr	3.1.13.1	COG0557	Ribonuclease R
IJOHOOOO_00193	gene	456	smpB			
IJOHOOOO_00193	CDS	456	smpB		COG0691	SsrA-binding protein
IJOHOOOO_00194	gene	831	artP_1			
IJOHOOOO_00194	CDS	831	artP_1		COG0834	Arginine-binding extracellular protein ArtP
IJOHOOOO_00195	gene	378				
IJOHOOOO_00195	CDS	378				hypothetical protein
IJOHOOOO_00196	gene	606	sipT			
IJOHOOOO_00196	CDS	606	sipT	3.4.21.89	COG0681	Signal peptidase I T
IJOHOOOO_00197	gene	1656	udk			
IJOHOOOO_00197	CDS	1656	udk	2.7.1.48		Uridine kinase
IJOHOOOO_00198	gene	639	pdg			
IJOHOOOO_00198	CDS	639	pdg			Ultraviolet N-glycosylase/AP lyase
IJOHOOOO_00199	gene	471	trmL			
IJOHOOOO_00199	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
IJOHOOOO_00200	gene	876				
IJOHOOOO_00200	CDS	876				DegV domain-containing protein
IJOHOOOO_00201	gene	1449	pepD_1			
IJOHOOOO_00201	CDS	1449	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
IJOHOOOO_00202	gene	735				
IJOHOOOO_00202	CDS	735		3.1.3.-	COG0560	putative phosphatase
IJOHOOOO_00203	gene	291				
IJOHOOOO_00203	CDS	291				hypothetical protein
IJOHOOOO_00204	gene	627				
IJOHOOOO_00204	CDS	627				hypothetical protein
IJOHOOOO_00205	gene	408				
IJOHOOOO_00205	CDS	408				hypothetical protein
IJOHOOOO_00206	gene	438	sufU			
IJOHOOOO_00206	CDS	438	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
IJOHOOOO_00207	gene	1236	csd			
IJOHOOOO_00207	CDS	1236	csd	2.8.1.7		putative cysteine desulfurase
IJOHOOOO_00208	gene	831				
IJOHOOOO_00208	CDS	831				hypothetical protein
IJOHOOOO_00209	gene	1425				
IJOHOOOO_00209	CDS	1425				hypothetical protein
IJOHOOOO_00210	gene	765	sufC			
IJOHOOOO_00210	CDS	765	sufC		COG0396	Vegetative protein 296
IJOHOOOO_00211	gene	462				
IJOHOOOO_00211	CDS	462				hypothetical protein
IJOHOOOO_00212	gene	549				
IJOHOOOO_00212	CDS	549				hypothetical protein
IJOHOOOO_00213	gene	1269				
IJOHOOOO_00213	CDS	1269				hypothetical protein
IJOHOOOO_00214	gene	495	sigW			
IJOHOOOO_00214	CDS	495	sigW		COG1595	ECF RNA polymerase sigma factor SigW
IJOHOOOO_00215	gene	1083				
IJOHOOOO_00215	CDS	1083				hypothetical protein
IJOHOOOO_00216	gene	450				
IJOHOOOO_00216	CDS	450				hypothetical protein
IJOHOOOO_00217	gene	354				
IJOHOOOO_00217	CDS	354				hypothetical protein
IJOHOOOO_00218	gene	411				
IJOHOOOO_00218	CDS	411				hypothetical protein
IJOHOOOO_00219	gene	1284	brnQ_2			
IJOHOOOO_00219	CDS	1284	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
IJOHOOOO_00220	gene	1968				
IJOHOOOO_00220	CDS	1968				hypothetical protein
IJOHOOOO_00221	gene	426				
IJOHOOOO_00221	CDS	426				hypothetical protein
IJOHOOOO_00222	gene	1740				
IJOHOOOO_00222	CDS	1740		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
IJOHOOOO_00223	gene	486	ycfH_2			
IJOHOOOO_00223	CDS	486	ycfH_2	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
IJOHOOOO_00224	gene	213				
IJOHOOOO_00224	CDS	213				hypothetical protein
IJOHOOOO_00225	gene	561	mltC			
IJOHOOOO_00225	CDS	561	mltC	4.2.2.-		Membrane-bound lytic murein transglycosylase C
IJOHOOOO_00226	gene	606	coaE			
IJOHOOOO_00226	CDS	606	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
IJOHOOOO_00227	gene	2643	polA			
IJOHOOOO_00227	CDS	2643	polA	2.7.7.7		DNA polymerase I
