locus_tag	ftype	length_bp	gene	EC_number	COG	product
AKBMDOOL_00045	CDS	543	atpH			ATP synthase subunit delta, sodium ion specific
AKBMDOOL_00046	gene	507	atpF			
AKBMDOOL_00046	CDS	507	atpF			ATP synthase subunit b, sodium ion specific
AKBMDOOL_00047	gene	264	atpE			
AKBMDOOL_00047	CDS	264	atpE			ATP synthase subunit c, sodium ion specific
AKBMDOOL_00048	gene	705	atpB			
AKBMDOOL_00048	CDS	705	atpB		COG0356	ATP synthase subunit a
AKBMDOOL_00049	gene	402				
AKBMDOOL_00049	CDS	402				hypothetical protein
AKBMDOOL_00050	gene	240				
AKBMDOOL_00050	CDS	240				hypothetical protein
AKBMDOOL_00051	gene	630	upp			
AKBMDOOL_00051	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
AKBMDOOL_00052	gene	447	rpiB			
AKBMDOOL_00052	CDS	447	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
AKBMDOOL_00053	gene	1038	ywlC			
AKBMDOOL_00053	CDS	1038	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
AKBMDOOL_00054	gene	1065	prfA			
AKBMDOOL_00054	CDS	1065	prfA		COG0216	Peptide chain release factor 1
AKBMDOOL_00055	gene	915	prmC			
AKBMDOOL_00055	CDS	915	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
AKBMDOOL_00056	gene	720				
AKBMDOOL_00056	CDS	720				hypothetical protein
AKBMDOOL_00057	gene	327				
AKBMDOOL_00057	CDS	327				hypothetical protein
AKBMDOOL_00058	gene	201	rpmE			
AKBMDOOL_00058	CDS	201	rpmE		COG0254	50S ribosomal protein L31
AKBMDOOL_00059	gene	1443	rho			
AKBMDOOL_00059	CDS	1443	rho	3.6.4.-		Transcription termination factor Rho
AKBMDOOL_00060	gene	894	gtaB			
AKBMDOOL_00060	CDS	894	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
AKBMDOOL_00061	gene	240				
AKBMDOOL_00061	CDS	240			COG1188	putative protein
AKBMDOOL_00062	gene	282	hup			
AKBMDOOL_00062	CDS	282	hup			DNA-binding protein HU
AKBMDOOL_00063	gene	1014				
AKBMDOOL_00063	CDS	1014				hypothetical protein
AKBMDOOL_00064	gene	1623	murJ_1			
AKBMDOOL_00064	CDS	1623	murJ_1		COG2244	Lipid II flippase MurJ
AKBMDOOL_00065	gene	1062	prsA_1			
AKBMDOOL_00065	CDS	1062	prsA_1	5.2.1.8		Foldase protein PrsA
AKBMDOOL_00066	gene	3405	mfd			
AKBMDOOL_00066	CDS	3405	mfd	3.6.4.-		Transcription-repair-coupling factor
AKBMDOOL_00067	gene	561	pth			
AKBMDOOL_00067	CDS	561	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
AKBMDOOL_00068	gene	651				
AKBMDOOL_00068	CDS	651				hypothetical protein
AKBMDOOL_00069	gene	1065	pilT			
AKBMDOOL_00069	CDS	1065	pilT		COG2805	Twitching mobility protein
AKBMDOOL_00070	gene	957	prs			
AKBMDOOL_00070	CDS	957	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
AKBMDOOL_00071	gene	1392	glmU			
AKBMDOOL_00071	CDS	1392	glmU			Bifunctional protein GlmU
AKBMDOOL_00072	gene	651				
AKBMDOOL_00072	CDS	651				hypothetical protein
AKBMDOOL_00073	gene	834	purR			
AKBMDOOL_00073	CDS	834	purR		COG0503	Pur operon repressor
AKBMDOOL_00074	gene	1362	murC			
AKBMDOOL_00074	CDS	1362	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
AKBMDOOL_00075	gene	870				
AKBMDOOL_00075	CDS	870				hypothetical protein
AKBMDOOL_00076	gene	879	rsmA			
AKBMDOOL_00076	CDS	879	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
AKBMDOOL_00077	gene	555	rnmV			
AKBMDOOL_00077	CDS	555	rnmV	3.1.26.8	COG1658	Ribonuclease M5
AKBMDOOL_00078	gene	549				
AKBMDOOL_00078	CDS	549				hypothetical protein
AKBMDOOL_00079	gene	651				
AKBMDOOL_00079	CDS	651				hypothetical protein
AKBMDOOL_00080	gene	804	proC			
AKBMDOOL_00080	CDS	804	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
AKBMDOOL_00081	gene	1476				
AKBMDOOL_00081	CDS	1476				hypothetical protein
AKBMDOOL_00082	gene	2493				
AKBMDOOL_00082	CDS	2493				hypothetical protein
AKBMDOOL_00083	gene	444	ytrE_2			
AKBMDOOL_00083	CDS	444	ytrE_2		COG1136	ABC transporter ATP-binding protein YtrE
AKBMDOOL_00084	gene	2070	glyS			
AKBMDOOL_00084	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
AKBMDOOL_00085	gene	885	glyQ			
AKBMDOOL_00085	CDS	885	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
AKBMDOOL_00086	gene	609				
AKBMDOOL_00086	CDS	609				hypothetical protein
AKBMDOOL_00087	gene	747	recO			
AKBMDOOL_00087	CDS	747	recO		COG1381	DNA repair protein RecO
AKBMDOOL_00088	gene	1377				
AKBMDOOL_00088	CDS	1377			COG2239	Magnesium transporter MgtE
AKBMDOOL_00089	gene	903	era			
AKBMDOOL_00089	CDS	903	era			GTPase Era
AKBMDOOL_00090	gene	897				
AKBMDOOL_00090	CDS	897				hypothetical protein
AKBMDOOL_00091	gene	462	ybeY			
AKBMDOOL_00091	CDS	462	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
AKBMDOOL_00092	gene	1206				
AKBMDOOL_00092	CDS	1206				hypothetical protein
AKBMDOOL_00093	gene	552	hpf			
AKBMDOOL_00093	CDS	552	hpf			Ribosome hibernation promotion factor
AKBMDOOL_00094	gene	924	fba			
AKBMDOOL_00094	CDS	924	fba	4.1.2.13		Fructose-bisphosphate aldolase
AKBMDOOL_00095	gene	906				
AKBMDOOL_00095	CDS	906				hypothetical protein
AKBMDOOL_00096	gene	1104				
AKBMDOOL_00096	CDS	1104				hypothetical protein
AKBMDOOL_00097	gene	1545				
AKBMDOOL_00097	CDS	1545				hypothetical protein
AKBMDOOL_00098	gene	765	cbiJ			
AKBMDOOL_00098	CDS	765	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
AKBMDOOL_00099	gene	726	cbiH			
AKBMDOOL_00099	CDS	726	cbiH	2.1.1.-	COG1010	putative cobalt-factor III C(17)-methyltransferase
AKBMDOOL_00100	gene	1188	cbiG			
AKBMDOOL_00100	CDS	1188	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
AKBMDOOL_00101	gene	759	cbiF			
AKBMDOOL_00101	CDS	759	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
AKBMDOOL_00102	gene	567	cbiT			
AKBMDOOL_00102	CDS	567	cbiT	2.1.1.196	COG2242	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
AKBMDOOL_00103	gene	720	cbiE			
AKBMDOOL_00103	CDS	720	cbiE	2.1.1.289	COG2241	Cobalt-precorrin-7 C(5)-methyltransferase
AKBMDOOL_00104	gene	1167	cbiD			
AKBMDOOL_00104	CDS	1167	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
AKBMDOOL_00105	gene	639	cbiC			
AKBMDOOL_00105	CDS	639	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
AKBMDOOL_00106	gene	885	pduX			
AKBMDOOL_00106	CDS	885	pduX	2.7.1.177	COG4542	L-threonine kinase
AKBMDOOL_00107	gene	1092	cobD			
AKBMDOOL_00107	CDS	1092	cobD	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
AKBMDOOL_00108	gene	1041	cbiB			
AKBMDOOL_00108	CDS	1041	cbiB			Cobalamin biosynthesis protein CbiB
AKBMDOOL_00109	gene	1395	cbiA			
AKBMDOOL_00109	CDS	1395	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
AKBMDOOL_00110	gene	1503	cobQ			
AKBMDOOL_00110	CDS	1503	cobQ			Cobyric acid synthase
AKBMDOOL_00111	gene	639	pspA_1			
AKBMDOOL_00111	CDS	639	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
AKBMDOOL_00112	gene	771	cobS			
AKBMDOOL_00112	CDS	771	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
AKBMDOOL_00113	gene	588	cobU			
AKBMDOOL_00113	CDS	588	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
AKBMDOOL_00114	gene	1083	cobT			
AKBMDOOL_00114	CDS	1083	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
AKBMDOOL_00115	gene	1173	ctpB			
AKBMDOOL_00115	CDS	1173	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
AKBMDOOL_00116	gene	936	aptB			
AKBMDOOL_00116	CDS	936	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
AKBMDOOL_00117	gene	813	aptA			
AKBMDOOL_00117	CDS	813	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
AKBMDOOL_00118	gene	372	acpS			
AKBMDOOL_00118	CDS	372	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
AKBMDOOL_00119	gene	1320	sasA_1			
AKBMDOOL_00119	CDS	1320	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
AKBMDOOL_00120	gene	654	qseB			
AKBMDOOL_00120	CDS	654	qseB			Transcriptional regulatory protein QseB
AKBMDOOL_00121	gene	1377				
AKBMDOOL_00121	CDS	1377				hypothetical protein
AKBMDOOL_00122	gene	645				
AKBMDOOL_00122	CDS	645			COG1136	putative ABC transporter ATP-binding protein
AKBMDOOL_00123	gene	1278				
AKBMDOOL_00123	CDS	1278				hypothetical protein
AKBMDOOL_00124	gene	891				
AKBMDOOL_00124	CDS	891				hypothetical protein
AKBMDOOL_00125	gene	153				
AKBMDOOL_00125	CDS	153				hypothetical protein
AKBMDOOL_00126	gene	1161	resA			
AKBMDOOL_00126	CDS	1161	resA			Thiol-disulfide oxidoreductase ResA
AKBMDOOL_00127	gene	2367				
AKBMDOOL_00127	CDS	2367				hypothetical protein
AKBMDOOL_00128	gene	1017				
AKBMDOOL_00128	CDS	1017		2.4.2.-		Protein ADP-ribosyltransferase
AKBMDOOL_00129	gene	807				
AKBMDOOL_00129	CDS	807		3.2.1.-		Protein-ADP-ribose hydrolase
AKBMDOOL_00130	gene	441	ywnA			
AKBMDOOL_00130	CDS	441	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
AKBMDOOL_00131	gene	771				
AKBMDOOL_00131	CDS	771				hypothetical protein
AKBMDOOL_00132	gene	864	gloB_1			
AKBMDOOL_00132	CDS	864	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
	repeat_region	1091				
AKBMDOOL_00133	gene	672				
AKBMDOOL_00133	CDS	672				hypothetical protein
AKBMDOOL_00134	gene	306	cas2			
AKBMDOOL_00134	CDS	306	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
AKBMDOOL_00135	gene	876	cas1			
AKBMDOOL_00135	CDS	876	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
AKBMDOOL_00136	gene	4101	cas9			
AKBMDOOL_00136	CDS	4101	cas9	3.1.-.-	COG3513	CRISPR-associated endonuclease Cas9
AKBMDOOL_00137	gene	1590	clsA_1			
AKBMDOOL_00137	CDS	1590	clsA_1	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
AKBMDOOL_00138	gene	267				
AKBMDOOL_00138	CDS	267				hypothetical protein
AKBMDOOL_00139	gene	1413	alsT_1			
AKBMDOOL_00139	CDS	1413	alsT_1		COG1115	Amino-acid carrier protein AlsT
AKBMDOOL_00140	gene	1314	hflX			
AKBMDOOL_00140	CDS	1314	hflX		COG2262	GTPase HflX
AKBMDOOL_00141	gene	531				
AKBMDOOL_00141	CDS	531				hypothetical protein
AKBMDOOL_00142	gene	1260	dacF			
AKBMDOOL_00142	CDS	1260	dacF	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacF
AKBMDOOL_00143	gene	627				
AKBMDOOL_00143	CDS	627				hypothetical protein
AKBMDOOL_00144	gene	618				
AKBMDOOL_00144	CDS	618				hypothetical protein
AKBMDOOL_00145	gene	1311				
AKBMDOOL_00145	CDS	1311				hypothetical protein
AKBMDOOL_00146	gene	4233				
AKBMDOOL_00146	CDS	4233				hypothetical protein
AKBMDOOL_00147	gene	1032				
AKBMDOOL_00147	CDS	1032				hypothetical protein
AKBMDOOL_00148	gene	834				
AKBMDOOL_00148	CDS	834				hypothetical protein
AKBMDOOL_00149	gene	732				
AKBMDOOL_00149	CDS	732				hypothetical protein
AKBMDOOL_00150	gene	1218	dctA			
AKBMDOOL_00150	CDS	1218	dctA		COG1301	C4-dicarboxylate transport protein
AKBMDOOL_00151	gene	912	pyrB			
AKBMDOOL_00151	CDS	912	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
AKBMDOOL_00152	gene	690	pyrK			
AKBMDOOL_00152	CDS	690	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
AKBMDOOL_00153	gene	903	pyrD			
AKBMDOOL_00153	CDS	903	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
AKBMDOOL_00154	gene	582	pyrE			
AKBMDOOL_00154	CDS	582	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
AKBMDOOL_00155	gene	774				
AKBMDOOL_00155	CDS	774				hypothetical protein
AKBMDOOL_00156	gene	675	ecfT_1			
AKBMDOOL_00156	CDS	675	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
AKBMDOOL_00157	gene	1413	ykoD_1			
AKBMDOOL_00157	CDS	1413	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
AKBMDOOL_00158	gene	588				
AKBMDOOL_00158	CDS	588				hypothetical protein
AKBMDOOL_00159	gene	1743	msbA_1			
AKBMDOOL_00159	CDS	1743	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
AKBMDOOL_00160	gene	1719				
AKBMDOOL_00160	CDS	1719		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
AKBMDOOL_00161	gene	1740				
AKBMDOOL_00161	CDS	1740				hypothetical protein
AKBMDOOL_00162	gene	600				
AKBMDOOL_00162	CDS	600				hypothetical protein
AKBMDOOL_00163	gene	672				
AKBMDOOL_00163	CDS	672				hypothetical protein
AKBMDOOL_00164	gene	360				
AKBMDOOL_00164	CDS	360				hypothetical protein
AKBMDOOL_00165	gene	450				
AKBMDOOL_00165	CDS	450				hypothetical protein
AKBMDOOL_00166	gene	1083				
AKBMDOOL_00166	CDS	1083				hypothetical protein
AKBMDOOL_00167	gene	495	sigM_1			
AKBMDOOL_00167	CDS	495	sigM_1		COG1595	ECF RNA polymerase sigma factor SigM
AKBMDOOL_00168	gene	1269				
AKBMDOOL_00168	CDS	1269				hypothetical protein
AKBMDOOL_00169	gene	549				
AKBMDOOL_00169	CDS	549				hypothetical protein
AKBMDOOL_00170	gene	2190				
AKBMDOOL_00170	CDS	2190				hypothetical protein
AKBMDOOL_00171	gene	282				
AKBMDOOL_00171	CDS	282				hypothetical protein
AKBMDOOL_00172	gene	846	artP_1			
AKBMDOOL_00172	CDS	846	artP_1		COG0834	Arginine-binding extracellular protein ArtP
AKBMDOOL_00173	gene	675	artQ_1			
AKBMDOOL_00173	CDS	675	artQ_1		COG0765	Arginine transport system permease protein ArtQ
AKBMDOOL_00174	gene	744	artM_1			
AKBMDOOL_00174	CDS	744	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
AKBMDOOL_00175	gene	606	rpsD			
AKBMDOOL_00175	CDS	606	rpsD		COG0522	30S ribosomal protein S4
AKBMDOOL_00176	gene	885	dapA_1			
AKBMDOOL_00176	CDS	885	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
AKBMDOOL_00177	gene	1194	sdaB			
AKBMDOOL_00177	CDS	1194	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
AKBMDOOL_00178	gene	477				
AKBMDOOL_00178	CDS	477				hypothetical protein
AKBMDOOL_00179	gene	636				
AKBMDOOL_00179	CDS	636				hypothetical protein
AKBMDOOL_00180	gene	258				
AKBMDOOL_00180	CDS	258				hypothetical protein
AKBMDOOL_00181	gene	438				
AKBMDOOL_00181	CDS	438				hypothetical protein
AKBMDOOL_00182	gene	849				
AKBMDOOL_00182	CDS	849				hypothetical protein
AKBMDOOL_00183	gene	996	rhaR_1			
AKBMDOOL_00183	CDS	996	rhaR_1			HTH-type transcriptional activator RhaR
AKBMDOOL_00184	gene	1758	hepA			
AKBMDOOL_00184	CDS	1758	hepA		COG1132	Heterocyst differentiation ATP-binding protein HepA
AKBMDOOL_00185	gene	1725				
AKBMDOOL_00185	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
AKBMDOOL_00186	gene	582				
AKBMDOOL_00186	CDS	582				hypothetical protein
AKBMDOOL_00187	gene	690	ecfT_2			
AKBMDOOL_00187	CDS	690	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
AKBMDOOL_00188	gene	1371	ykoD_2			
AKBMDOOL_00188	CDS	1371	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
AKBMDOOL_00189	gene	795	COQ5_1			
AKBMDOOL_00189	CDS	795	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
AKBMDOOL_00190	gene	876	hslO			
AKBMDOOL_00190	CDS	876	hslO		COG1281	33 kDa chaperonin
AKBMDOOL_00191	gene	735	rsuA			
AKBMDOOL_00191	CDS	735	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
AKBMDOOL_00192	gene	1635				
AKBMDOOL_00192	CDS	1635		2.1.1.-	COG2265	putative RNA methyltransferase
AKBMDOOL_00193	gene	282				
AKBMDOOL_00193	CDS	282				hypothetical protein
AKBMDOOL_00194	gene	1608				
AKBMDOOL_00194	CDS	1608				hypothetical protein
AKBMDOOL_00195	gene	771				
AKBMDOOL_00195	CDS	771				hypothetical protein
AKBMDOOL_00196	gene	852	dnaA_1			
AKBMDOOL_00196	CDS	852	dnaA_1			Chromosomal replication initiator protein DnaA
AKBMDOOL_00197	gene	486				
AKBMDOOL_00197	CDS	486				hypothetical protein
AKBMDOOL_00198	gene	339				
AKBMDOOL_00198	CDS	339				hypothetical protein
AKBMDOOL_00199	gene	165				
AKBMDOOL_00199	CDS	165				hypothetical protein
AKBMDOOL_00200	gene	1875	fruA			
AKBMDOOL_00200	CDS	1875	fruA		COG1299	PTS system fructose-specific EIIABC component
AKBMDOOL_00201	gene	246				
AKBMDOOL_00201	CDS	246				hypothetical protein
AKBMDOOL_00202	gene	1053				
AKBMDOOL_00202	CDS	1053		1.8.-.-	COG0502	[FeFe] hydrogenase maturase subunit HydE
AKBMDOOL_00203	gene	135				
AKBMDOOL_00203	CDS	135				hypothetical protein
AKBMDOOL_00204	gene	1404	bioB_1			
AKBMDOOL_00204	CDS	1404	bioB_1	2.8.1.6		Biotin synthase
AKBMDOOL_00205	gene	1200	mnmE_1			
AKBMDOOL_00205	CDS	1200	mnmE_1	3.6.-.-		tRNA modification GTPase MnmE
AKBMDOOL_00206	gene	492	ycdZ			
AKBMDOOL_00206	CDS	492	ycdZ			Inner membrane protein YcdZ
AKBMDOOL_00207	gene	870	sigF			
AKBMDOOL_00207	CDS	870	sigF		COG1191	RNA polymerase sigma-F factor
AKBMDOOL_00208	gene	531				
AKBMDOOL_00208	CDS	531				hypothetical protein
AKBMDOOL_00209	gene	1425	accC			
AKBMDOOL_00209	CDS	1425	accC	6.3.4.14	COG0439	Biotin carboxylase
AKBMDOOL_00210	gene	858	accD			
AKBMDOOL_00210	CDS	858	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
AKBMDOOL_00211	gene	744	accA			
AKBMDOOL_00211	CDS	744	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
AKBMDOOL_00212	gene	480				
AKBMDOOL_00212	CDS	480				hypothetical protein
AKBMDOOL_00213	gene	1017	fabH			
AKBMDOOL_00213	CDS	1017	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
AKBMDOOL_00214	gene	225	acpP_1			
AKBMDOOL_00214	CDS	225	acpP_1		COG0236	Acyl carrier protein
AKBMDOOL_00215	gene	939				
AKBMDOOL_00215	CDS	939		1.6.5.11	COG2070	NADH:quinone reductase
AKBMDOOL_00216	gene	939	fabD			
AKBMDOOL_00216	CDS	939	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
AKBMDOOL_00217	gene	747	fabG_1			
AKBMDOOL_00217	CDS	747	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AKBMDOOL_00218	gene	1236	fabF			
AKBMDOOL_00218	CDS	1236	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
AKBMDOOL_00219	gene	426	fabZ			
AKBMDOOL_00219	CDS	426	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
AKBMDOOL_00220	gene	1338				
AKBMDOOL_00220	CDS	1338				Nucleobase transporter PlUacP
AKBMDOOL_00221	gene	570	xpt			
AKBMDOOL_00221	CDS	570	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
AKBMDOOL_00222	gene	879				
AKBMDOOL_00222	CDS	879		2.7.1.-	COG1597	Putative lipid kinase
AKBMDOOL_00223	gene	387				
AKBMDOOL_00223	CDS	387				hypothetical protein
AKBMDOOL_00224	gene	1431				
