locus_tag	ftype	length_bp	gene	EC_number	COG	product
CKPCHOMJ_00057	gene	801	yycJ			
CKPCHOMJ_00057	CDS	801	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
CKPCHOMJ_00058	gene	162				
CKPCHOMJ_00058	CDS	162				Rubredoxin
CKPCHOMJ_00059	gene	462	zur			
CKPCHOMJ_00059	CDS	462	zur		COG0735	Zinc uptake regulation protein
CKPCHOMJ_00060	gene	981	znuA			
CKPCHOMJ_00060	CDS	981	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
CKPCHOMJ_00061	gene	669	mntB			
CKPCHOMJ_00061	CDS	669	mntB		COG1121	Manganese transport system ATP-binding protein MntB
CKPCHOMJ_00062	gene	786	znuB			
CKPCHOMJ_00062	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
CKPCHOMJ_00063	gene	753				
CKPCHOMJ_00063	CDS	753				hypothetical protein
CKPCHOMJ_00064	gene	216				
CKPCHOMJ_00064	CDS	216				hypothetical protein
CKPCHOMJ_00065	gene	228	rpsR			
CKPCHOMJ_00065	CDS	228	rpsR			30S ribosomal protein S18
CKPCHOMJ_00066	gene	444	ssb			
CKPCHOMJ_00066	CDS	444	ssb		COG0629	Single-stranded DNA-binding protein
CKPCHOMJ_00067	gene	291	rpsF			
CKPCHOMJ_00067	CDS	291	rpsF		COG0360	30S ribosomal protein S6
CKPCHOMJ_00068	gene	942				
CKPCHOMJ_00068	CDS	942				IS481 family transposase ISSsu8
CKPCHOMJ_00069	gene	1197	lysN_1			
CKPCHOMJ_00069	CDS	1197	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
CKPCHOMJ_00070	gene	180				
CKPCHOMJ_00070	CDS	180				hypothetical protein
CKPCHOMJ_00071	gene	618				
CKPCHOMJ_00071	CDS	618				hypothetical protein
CKPCHOMJ_00072	gene	900				
CKPCHOMJ_00072	CDS	900				hypothetical protein
CKPCHOMJ_00073	gene	1077				
CKPCHOMJ_00073	CDS	1077				hypothetical protein
CKPCHOMJ_00074	gene	522	bcrC			
CKPCHOMJ_00074	CDS	522	bcrC	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
CKPCHOMJ_00075	gene	543	yajL			
CKPCHOMJ_00075	CDS	543	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
CKPCHOMJ_00076	gene	921				
CKPCHOMJ_00076	CDS	921				hypothetical protein
CKPCHOMJ_00077	gene	600	COQ5_1			
CKPCHOMJ_00077	CDS	600	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CKPCHOMJ_00078	gene	1278				
CKPCHOMJ_00078	CDS	1278		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
CKPCHOMJ_00079	gene	1287	brnQ_1			
CKPCHOMJ_00079	CDS	1287	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
CKPCHOMJ_00080	gene	3627				
CKPCHOMJ_00080	CDS	3627				hypothetical protein
CKPCHOMJ_00081	gene	483				
CKPCHOMJ_00081	CDS	483				hypothetical protein
CKPCHOMJ_00082	gene	3480				
CKPCHOMJ_00082	CDS	3480				hypothetical protein
CKPCHOMJ_00083	gene	2181				
CKPCHOMJ_00083	CDS	2181				hypothetical protein
CKPCHOMJ_00084	gene	978	surA			
CKPCHOMJ_00084	CDS	978	surA	5.2.1.8		Chaperone SurA
CKPCHOMJ_00085	gene	351	ssrA			
CKPCHOMJ_00085	tmRNA	351	ssrA			transfer-messenger RNA, SsrA
CKPCHOMJ_00086	gene	696	rspR_1			
CKPCHOMJ_00086	CDS	696	rspR_1		COG1802	HTH-type transcriptional repressor RspR
CKPCHOMJ_00087	gene	1245	fldA_1			
CKPCHOMJ_00087	CDS	1245	fldA_1	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
CKPCHOMJ_00088	gene	1236	fldB			
CKPCHOMJ_00088	CDS	1236	fldB	4.2.1.-		(R)-phenyllactyl-CoA dehydratase alpha subunit
CKPCHOMJ_00089	gene	1119	hadC_1			
CKPCHOMJ_00089	CDS	1119	hadC_1	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit
CKPCHOMJ_00090	gene	1134	carC_1			
CKPCHOMJ_00090	CDS	1134	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
CKPCHOMJ_00091	gene	792	carD_1			
CKPCHOMJ_00091	CDS	792	carD_1	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
CKPCHOMJ_00092	gene	1008	carE_1			
CKPCHOMJ_00092	CDS	1008	carE_1	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
CKPCHOMJ_00093	gene	993	hpr			
CKPCHOMJ_00093	CDS	993	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
CKPCHOMJ_00094	gene	1326	brnQ_2			
CKPCHOMJ_00094	CDS	1326	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
CKPCHOMJ_00095	gene	1185	aspC			
CKPCHOMJ_00095	CDS	1185	aspC	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
CKPCHOMJ_00096	gene	879				
CKPCHOMJ_00096	CDS	879				hypothetical protein
CKPCHOMJ_00097	gene	396	panD			
CKPCHOMJ_00097	CDS	396	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
CKPCHOMJ_00098	gene	1116				
CKPCHOMJ_00098	CDS	1116				hypothetical protein
CKPCHOMJ_00099	gene	396				
CKPCHOMJ_00099	CDS	396				hypothetical protein
CKPCHOMJ_00100	gene	1974	uvrB			
CKPCHOMJ_00100	CDS	1974	uvrB			UvrABC system protein B
CKPCHOMJ_00101	gene	576				
CKPCHOMJ_00101	CDS	576				hypothetical protein
CKPCHOMJ_00102	gene	2826	uvrA			
CKPCHOMJ_00102	CDS	2826	uvrA			UvrABC system protein A
CKPCHOMJ_00103	gene	1263	sstT_1			
CKPCHOMJ_00103	CDS	1263	sstT_1		COG3633	Serine/threonine transporter SstT
CKPCHOMJ_00104	gene	519	hmpT			
CKPCHOMJ_00104	CDS	519	hmpT		COG4720	Thiamine precursor transporter HmpT
CKPCHOMJ_00105	gene	549	rbr			
CKPCHOMJ_00105	CDS	549	rbr		COG1592	Rubrerythrin
CKPCHOMJ_00106	gene	237	dltC			
CKPCHOMJ_00106	CDS	237	dltC		COG0236	D-alanyl carrier protein
CKPCHOMJ_00107	gene	1161				
CKPCHOMJ_00107	CDS	1161				hypothetical protein
CKPCHOMJ_00108	gene	1599	dltA			
CKPCHOMJ_00108	CDS	1599	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
CKPCHOMJ_00109	gene	126				
CKPCHOMJ_00109	CDS	126				hypothetical protein
CKPCHOMJ_00110	gene	1227				
CKPCHOMJ_00110	CDS	1227				hypothetical protein
CKPCHOMJ_00111	gene	1173				
CKPCHOMJ_00111	CDS	1173				hypothetical protein
CKPCHOMJ_00112	gene	300				
CKPCHOMJ_00112	CDS	300				hypothetical protein
CKPCHOMJ_00113	gene	1362	gabR			
CKPCHOMJ_00113	CDS	1362	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
CKPCHOMJ_00114	gene	858	pdxS			
CKPCHOMJ_00114	CDS	858	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
CKPCHOMJ_00115	gene	885				
CKPCHOMJ_00115	CDS	885				hypothetical protein
CKPCHOMJ_00116	gene	1872	yjcD			
CKPCHOMJ_00116	CDS	1872	yjcD	3.6.4.12	COG0210	Putative ATP-dependent DNA helicase YjcD
CKPCHOMJ_00117	gene	1587	clcA			
CKPCHOMJ_00117	CDS	1587	clcA			H(+)/Cl(-) exchange transporter ClcA
CKPCHOMJ_00118	gene	858	folD			
CKPCHOMJ_00118	CDS	858	folD			Bifunctional protein FolD protein
CKPCHOMJ_00119	gene	636	fchA			
CKPCHOMJ_00119	CDS	636	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
CKPCHOMJ_00120	gene	141				
CKPCHOMJ_00120	CDS	141				hypothetical protein
CKPCHOMJ_00121	gene	1980	htpG			
CKPCHOMJ_00121	CDS	1980	htpG		COG0326	Chaperone protein HtpG
CKPCHOMJ_00122	gene	1461				
CKPCHOMJ_00122	CDS	1461				hypothetical protein
CKPCHOMJ_00123	gene	765	fpuC			
CKPCHOMJ_00123	CDS	765	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
CKPCHOMJ_00124	gene	1065	isdF			
CKPCHOMJ_00124	CDS	1065	isdF			putative heme-iron transport system permease protein IsdF
CKPCHOMJ_00125	gene	918	isdE			
CKPCHOMJ_00125	CDS	918	isdE			High-affinity heme uptake system protein IsdE
CKPCHOMJ_00126	gene	1125				
CKPCHOMJ_00126	CDS	1125				hypothetical protein
CKPCHOMJ_00127	gene	2019				
CKPCHOMJ_00127	CDS	2019				hypothetical protein
CKPCHOMJ_00128	gene	375				
CKPCHOMJ_00128	CDS	375				hypothetical protein
CKPCHOMJ_00129	gene	930				
CKPCHOMJ_00129	CDS	930				hypothetical protein
CKPCHOMJ_00130	gene	1425	purB			
CKPCHOMJ_00130	CDS	1425	purB	4.3.2.2		Adenylosuccinate lyase
CKPCHOMJ_00131	gene	1278	purA			
CKPCHOMJ_00131	CDS	1278	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
CKPCHOMJ_00132	gene	1452	trkG			
CKPCHOMJ_00132	CDS	1452	trkG		COG0168	Trk system potassium uptake protein TrkG
CKPCHOMJ_00133	gene	1365	trkA			
CKPCHOMJ_00133	CDS	1365	trkA		COG0569	Trk system potassium uptake protein TrkA
CKPCHOMJ_00134	gene	762				
CKPCHOMJ_00134	CDS	762				hypothetical protein
CKPCHOMJ_00135	gene	969	trxB			
CKPCHOMJ_00135	CDS	969	trxB	1.8.1.9	COG0492	Thioredoxin reductase
CKPCHOMJ_00136	gene	228	zwf			
CKPCHOMJ_00136	CDS	228	zwf	1.1.1.363		Glucose-6-phosphate 1-dehydrogenase
CKPCHOMJ_00137	gene	354				
CKPCHOMJ_00137	CDS	354				hypothetical protein
CKPCHOMJ_00138	gene	450				
CKPCHOMJ_00138	CDS	450				hypothetical protein
CKPCHOMJ_00139	gene	1083				
CKPCHOMJ_00139	CDS	1083				hypothetical protein
CKPCHOMJ_00140	gene	495	sigM_1			
CKPCHOMJ_00140	CDS	495	sigM_1		COG1595	ECF RNA polymerase sigma factor SigM
CKPCHOMJ_00141	gene	1269				
CKPCHOMJ_00141	CDS	1269				hypothetical protein
CKPCHOMJ_00142	gene	549				
CKPCHOMJ_00142	CDS	549				hypothetical protein
CKPCHOMJ_00143	gene	2190				
CKPCHOMJ_00143	CDS	2190				hypothetical protein
CKPCHOMJ_00144	gene	282				
CKPCHOMJ_00144	CDS	282				hypothetical protein
CKPCHOMJ_00145	gene	846	artP_1			
CKPCHOMJ_00145	CDS	846	artP_1		COG0834	Arginine-binding extracellular protein ArtP
CKPCHOMJ_00146	gene	675	artQ_1			
CKPCHOMJ_00146	CDS	675	artQ_1		COG0765	Arginine transport system permease protein ArtQ
CKPCHOMJ_00147	gene	744	artM_1			
CKPCHOMJ_00147	CDS	744	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
CKPCHOMJ_00148	gene	606	rpsD			
CKPCHOMJ_00148	CDS	606	rpsD		COG0522	30S ribosomal protein S4
CKPCHOMJ_00149	gene	885	dapA_1			
CKPCHOMJ_00149	CDS	885	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
CKPCHOMJ_00150	gene	1194	sdaB			
CKPCHOMJ_00150	CDS	1194	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
CKPCHOMJ_00151	gene	477				
CKPCHOMJ_00151	CDS	477				hypothetical protein
CKPCHOMJ_00152	gene	657				
CKPCHOMJ_00152	CDS	657				hypothetical protein
CKPCHOMJ_00153	gene	438				
CKPCHOMJ_00153	CDS	438				hypothetical protein
CKPCHOMJ_00154	gene	849				
CKPCHOMJ_00154	CDS	849				hypothetical protein
CKPCHOMJ_00155	gene	996	rhaR_1			
CKPCHOMJ_00155	CDS	996	rhaR_1			HTH-type transcriptional activator RhaR
CKPCHOMJ_00156	gene	1758	hepA			
CKPCHOMJ_00156	CDS	1758	hepA		COG1132	Heterocyst differentiation ATP-binding protein HepA
CKPCHOMJ_00157	gene	1725				
CKPCHOMJ_00157	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
CKPCHOMJ_00158	gene	588				
CKPCHOMJ_00158	CDS	588				hypothetical protein
CKPCHOMJ_00159	gene	690	ecfT_1			
CKPCHOMJ_00159	CDS	690	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
CKPCHOMJ_00160	gene	1371	ykoD_1			
CKPCHOMJ_00160	CDS	1371	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
CKPCHOMJ_00161	gene	795	COQ5_2			
CKPCHOMJ_00161	CDS	795	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CKPCHOMJ_00162	gene	876	hslO			
CKPCHOMJ_00162	CDS	876	hslO		COG1281	33 kDa chaperonin
CKPCHOMJ_00163	gene	735	rsuA			
CKPCHOMJ_00163	CDS	735	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
CKPCHOMJ_00164	gene	1407				
CKPCHOMJ_00164	CDS	1407		2.1.1.-	COG2265	putative RNA methyltransferase
CKPCHOMJ_00165	gene	1443				
CKPCHOMJ_00165	CDS	1443				hypothetical protein
CKPCHOMJ_00166	gene	549				
CKPCHOMJ_00166	CDS	549				hypothetical protein
CKPCHOMJ_00167	gene	780				
CKPCHOMJ_00167	CDS	780				hypothetical protein
CKPCHOMJ_00168	gene	1050				
CKPCHOMJ_00168	CDS	1050				hypothetical protein
CKPCHOMJ_00169	gene	492				
CKPCHOMJ_00169	CDS	492				hypothetical protein
CKPCHOMJ_00170	gene	402				
CKPCHOMJ_00170	CDS	402				hypothetical protein
CKPCHOMJ_00171	gene	75				
CKPCHOMJ_00171	tRNA	75				tRNA-Arg(tcg)
CKPCHOMJ_00172	gene	1224	pepT			
CKPCHOMJ_00172	CDS	1224	pepT	3.4.11.4	COG2195	Peptidase T
CKPCHOMJ_00173	gene	696				
CKPCHOMJ_00173	CDS	696				hypothetical protein
CKPCHOMJ_00174	gene	489	queT			
CKPCHOMJ_00174	CDS	489	queT		COG4708	Queuosine precursor transporter QueT
CKPCHOMJ_00175	gene	150	rpmG2			
CKPCHOMJ_00175	CDS	150	rpmG2			50S ribosomal protein L33 2
CKPCHOMJ_00176	gene	207	secE			
CKPCHOMJ_00176	CDS	207	secE			Protein translocase subunit SecE
CKPCHOMJ_00177	gene	543	nusG			
CKPCHOMJ_00177	CDS	543	nusG			Transcription termination/antitermination protein NusG
CKPCHOMJ_00178	gene	426	rplK			
CKPCHOMJ_00178	CDS	426	rplK		COG0080	50S ribosomal protein L11
CKPCHOMJ_00179	gene	699	rplA			
CKPCHOMJ_00179	CDS	699	rplA			50S ribosomal protein L1
CKPCHOMJ_00180	gene	522	rplJ			
CKPCHOMJ_00180	CDS	522	rplJ		COG0244	50S ribosomal protein L10
CKPCHOMJ_00181	gene	369	rplL			
CKPCHOMJ_00181	CDS	369	rplL			50S ribosomal protein L7/L12
CKPCHOMJ_00182	gene	1140	pgl			
CKPCHOMJ_00182	CDS	1140	pgl	3.1.1.31		6-phosphogluconolactonase
CKPCHOMJ_00183	gene	741				
CKPCHOMJ_00183	CDS	741				hypothetical protein
CKPCHOMJ_00184	gene	645				
CKPCHOMJ_00184	CDS	645				hypothetical protein
CKPCHOMJ_00185	gene	1407	patA			
CKPCHOMJ_00185	CDS	1407	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
CKPCHOMJ_00186	gene	1725				
CKPCHOMJ_00186	CDS	1725				hypothetical protein
CKPCHOMJ_00187	gene	549				
CKPCHOMJ_00187	CDS	549				hypothetical protein
CKPCHOMJ_00188	gene	339				
CKPCHOMJ_00188	CDS	339				hypothetical protein
CKPCHOMJ_00189	gene	297				
CKPCHOMJ_00189	CDS	297				hypothetical protein
CKPCHOMJ_00190	gene	1128				
CKPCHOMJ_00190	CDS	1128				hypothetical protein
CKPCHOMJ_00191	gene	1140				
CKPCHOMJ_00191	CDS	1140				hypothetical protein
CKPCHOMJ_00192	gene	723	pyrF			
CKPCHOMJ_00192	CDS	723	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
CKPCHOMJ_00193	gene	1050	carA_1			
CKPCHOMJ_00193	CDS	1050	carA_1	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
CKPCHOMJ_00194	gene	3216	carB			
CKPCHOMJ_00194	CDS	3216	carB	6.3.5.5		Carbamoyl-phosphate synthase large chain
CKPCHOMJ_00195	gene	657				
CKPCHOMJ_00195	CDS	657				hypothetical protein
CKPCHOMJ_00196	gene	1035				
CKPCHOMJ_00196	CDS	1035				hypothetical protein
CKPCHOMJ_00197	gene	411				
CKPCHOMJ_00197	CDS	411				hypothetical protein
CKPCHOMJ_00198	gene	270				
CKPCHOMJ_00198	CDS	270				hypothetical protein
CKPCHOMJ_00199	gene	234				
CKPCHOMJ_00199	CDS	234				hypothetical protein
CKPCHOMJ_00200	gene	597	cysE			
CKPCHOMJ_00200	CDS	597	cysE	2.3.1.30	COG1045	Serine acetyltransferase
CKPCHOMJ_00201	gene	888	cysK			
CKPCHOMJ_00201	CDS	888	cysK	2.5.1.47		Cysteine synthase
CKPCHOMJ_00202	gene	564				
CKPCHOMJ_00202	CDS	564				hypothetical protein
CKPCHOMJ_00203	gene	471				
CKPCHOMJ_00203	CDS	471				hypothetical protein
CKPCHOMJ_00204	gene	510	ftnA			
CKPCHOMJ_00204	CDS	510	ftnA	1.16.3.2	COG1528	putative bacterial non-heme ferritin
CKPCHOMJ_00205	gene	1422	pqqE			
CKPCHOMJ_00205	CDS	1422	pqqE	1.21.98.4		PqqA peptide cyclase
CKPCHOMJ_00206	gene	870	rlmL_1			
CKPCHOMJ_00206	CDS	870	rlmL_1	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
CKPCHOMJ_00207	gene	627				
CKPCHOMJ_00207	CDS	627				hypothetical protein
CKPCHOMJ_00208	gene	702				
CKPCHOMJ_00208	CDS	702			COG1136	putative ABC transporter ATP-binding protein
CKPCHOMJ_00209	gene	2295				
CKPCHOMJ_00209	CDS	2295				hypothetical protein
CKPCHOMJ_00210	gene	258				
CKPCHOMJ_00210	CDS	258				hypothetical protein
CKPCHOMJ_00211	gene	219				
CKPCHOMJ_00211	CDS	219				hypothetical protein
CKPCHOMJ_00212	gene	612				
CKPCHOMJ_00212	CDS	612				hypothetical protein
CKPCHOMJ_00213	gene	594				
CKPCHOMJ_00213	CDS	594				hypothetical protein
CKPCHOMJ_00214	gene	687	ecfT_2			
CKPCHOMJ_00214	CDS	687	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
CKPCHOMJ_00215	gene	1416	ykoD_2			
CKPCHOMJ_00215	CDS	1416	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
CKPCHOMJ_00216	gene	1650				
CKPCHOMJ_00216	CDS	1650		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
CKPCHOMJ_00217	gene	1743				
CKPCHOMJ_00217	CDS	1743		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
CKPCHOMJ_00218	gene	213				
CKPCHOMJ_00218	CDS	213				hypothetical protein
CKPCHOMJ_00219	gene	1053				
CKPCHOMJ_00219	CDS	1053				hypothetical protein
CKPCHOMJ_00220	gene	552				
CKPCHOMJ_00220	CDS	552				IS3 family transposase ISEfa10
CKPCHOMJ_00221	gene	513				
CKPCHOMJ_00221	CDS	513				hypothetical protein
CKPCHOMJ_00222	gene	423				
CKPCHOMJ_00222	CDS	423				hypothetical protein
CKPCHOMJ_00223	gene	429				
CKPCHOMJ_00223	CDS	429				hypothetical protein
CKPCHOMJ_00224	gene	321				
CKPCHOMJ_00224	CDS	321				hypothetical protein
CKPCHOMJ_00225	gene	1683				
CKPCHOMJ_00225	CDS	1683				hypothetical protein
CKPCHOMJ_00226	gene	2253	rep			
CKPCHOMJ_00226	CDS	2253	rep	3.6.4.12		ATP-dependent DNA helicase Rep
CKPCHOMJ_00227	gene	684				
CKPCHOMJ_00227	CDS	684				hypothetical protein
CKPCHOMJ_00228	gene	3417	addB			
