locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNHACFID_00025	CDS	903	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
GNHACFID_00026	gene	582	pyrE			
GNHACFID_00026	CDS	582	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
GNHACFID_00027	gene	774				
GNHACFID_00027	CDS	774				hypothetical protein
GNHACFID_00028	gene	675				
GNHACFID_00028	CDS	675				hypothetical protein
GNHACFID_00029	gene	1413	ykoD_1			
GNHACFID_00029	CDS	1413	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
GNHACFID_00030	gene	588				
GNHACFID_00030	CDS	588				hypothetical protein
GNHACFID_00031	gene	1743	msbA_1			
GNHACFID_00031	CDS	1743	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
GNHACFID_00032	gene	1719				
GNHACFID_00032	CDS	1719		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GNHACFID_00033	gene	1740				
GNHACFID_00033	CDS	1740				hypothetical protein
GNHACFID_00034	gene	600				
GNHACFID_00034	CDS	600				hypothetical protein
GNHACFID_00035	gene	672				
GNHACFID_00035	CDS	672				hypothetical protein
GNHACFID_00036	gene	174				
GNHACFID_00036	CDS	174				hypothetical protein
GNHACFID_00037	gene	354				
GNHACFID_00037	CDS	354				hypothetical protein
GNHACFID_00038	gene	450				
GNHACFID_00038	CDS	450				hypothetical protein
GNHACFID_00039	gene	1083				
GNHACFID_00039	CDS	1083				hypothetical protein
GNHACFID_00040	gene	495	sigM_1			
GNHACFID_00040	CDS	495	sigM_1		COG1595	ECF RNA polymerase sigma factor SigM
GNHACFID_00041	gene	1269				
GNHACFID_00041	CDS	1269				hypothetical protein
GNHACFID_00042	gene	549				
GNHACFID_00042	CDS	549				hypothetical protein
GNHACFID_00043	gene	2190				
GNHACFID_00043	CDS	2190				hypothetical protein
GNHACFID_00044	gene	282				
GNHACFID_00044	CDS	282				hypothetical protein
GNHACFID_00045	gene	846	artP_1			
GNHACFID_00045	CDS	846	artP_1		COG0834	Arginine-binding extracellular protein ArtP
GNHACFID_00046	gene	675	artQ_1			
GNHACFID_00046	CDS	675	artQ_1		COG0765	Arginine transport system permease protein ArtQ
GNHACFID_00047	gene	744	artM_1			
GNHACFID_00047	CDS	744	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
GNHACFID_00048	gene	606	rpsD			
GNHACFID_00048	CDS	606	rpsD		COG0522	30S ribosomal protein S4
GNHACFID_00049	gene	885	dapA_1			
GNHACFID_00049	CDS	885	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
GNHACFID_00050	gene	1194	sdaB			
GNHACFID_00050	CDS	1194	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
GNHACFID_00051	gene	477				
GNHACFID_00051	CDS	477				hypothetical protein
GNHACFID_00052	gene	657				
GNHACFID_00052	CDS	657				hypothetical protein
GNHACFID_00053	gene	438				
GNHACFID_00053	CDS	438				hypothetical protein
GNHACFID_00054	gene	849				
GNHACFID_00054	CDS	849				hypothetical protein
GNHACFID_00055	gene	996	rhaR_1			
GNHACFID_00055	CDS	996	rhaR_1			HTH-type transcriptional activator RhaR
GNHACFID_00056	gene	1758	hepA			
GNHACFID_00056	CDS	1758	hepA		COG1132	Heterocyst differentiation ATP-binding protein HepA
GNHACFID_00057	gene	1725				
GNHACFID_00057	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
GNHACFID_00058	gene	582				
GNHACFID_00058	CDS	582				hypothetical protein
GNHACFID_00059	gene	690	ecfT_1			
GNHACFID_00059	CDS	690	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
GNHACFID_00060	gene	1371	ykoD_2			
GNHACFID_00060	CDS	1371	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
GNHACFID_00061	gene	795	COQ5_1			
GNHACFID_00061	CDS	795	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GNHACFID_00062	gene	876	hslO			
GNHACFID_00062	CDS	876	hslO		COG1281	33 kDa chaperonin
GNHACFID_00063	gene	735	rsuA			
GNHACFID_00063	CDS	735	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
GNHACFID_00064	gene	1371	rlmCD_1			
GNHACFID_00064	CDS	1371	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
GNHACFID_00065	gene	453				
GNHACFID_00065	CDS	453				hypothetical protein
GNHACFID_00066	gene	894				
GNHACFID_00066	CDS	894				hypothetical protein
GNHACFID_00067	gene	1023				
GNHACFID_00067	CDS	1023				hypothetical protein
GNHACFID_00068	gene	516				
GNHACFID_00068	CDS	516				hypothetical protein
GNHACFID_00069	gene	1011	lytC_1			
GNHACFID_00069	CDS	1011	lytC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
GNHACFID_00070	gene	426	ywnA			
GNHACFID_00070	CDS	426	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
GNHACFID_00071	gene	1008	adh			
GNHACFID_00071	CDS	1008	adh	1.1.1.1		Alcohol dehydrogenase
GNHACFID_00072	gene	855				
GNHACFID_00072	CDS	855				hypothetical protein
GNHACFID_00073	gene	435				
GNHACFID_00073	CDS	435				hypothetical protein
GNHACFID_00074	gene	837				
GNHACFID_00074	CDS	837				hypothetical protein
GNHACFID_00075	gene	297				
GNHACFID_00075	CDS	297				hypothetical protein
GNHACFID_00076	gene	636				
GNHACFID_00076	CDS	636				hypothetical protein
GNHACFID_00077	gene	675				
GNHACFID_00077	CDS	675				hypothetical protein
GNHACFID_00078	gene	678				
GNHACFID_00078	CDS	678				hypothetical protein
GNHACFID_00079	gene	654				
GNHACFID_00079	CDS	654				hypothetical protein
GNHACFID_00080	gene	1188	norV			
GNHACFID_00080	CDS	1188	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
GNHACFID_00081	gene	552	bioY			
GNHACFID_00081	CDS	552	bioY		COG1268	Biotin transporter BioY
GNHACFID_00082	gene	825	aroF			
GNHACFID_00082	CDS	825	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
GNHACFID_00083	gene	1824	aroB			
GNHACFID_00083	CDS	1824	aroB	4.2.3.4		3-dehydroquinate synthase
GNHACFID_00084	gene	852				
GNHACFID_00084	CDS	852				hypothetical protein
GNHACFID_00085	gene	1353	mepA_1			
GNHACFID_00085	CDS	1353	mepA_1		COG0534	Multidrug export protein MepA
GNHACFID_00086	gene	678	srtA			
GNHACFID_00086	CDS	678	srtA	3.4.22.-	COG3764	Sortase A
GNHACFID_00087	gene	921				
GNHACFID_00087	CDS	921				hypothetical protein
GNHACFID_00088	gene	2244				
GNHACFID_00088	CDS	2244				hypothetical protein
GNHACFID_00089	gene	1170				
GNHACFID_00089	CDS	1170				hypothetical protein
GNHACFID_00090	gene	1143				
GNHACFID_00090	CDS	1143				hypothetical protein
GNHACFID_00091	gene	1677	fhs			
GNHACFID_00091	CDS	1677	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
GNHACFID_00092	gene	1239				
GNHACFID_00092	CDS	1239				hypothetical protein
GNHACFID_00093	gene	225				
GNHACFID_00093	CDS	225				hypothetical protein
GNHACFID_00094	gene	228				
GNHACFID_00094	CDS	228				hypothetical protein
GNHACFID_00095	gene	147				
GNHACFID_00095	CDS	147				hypothetical protein
GNHACFID_00096	gene	1473				
GNHACFID_00096	CDS	1473				hypothetical protein
GNHACFID_00097	gene	912				
GNHACFID_00097	CDS	912				hypothetical protein
GNHACFID_00098	gene	1821				
GNHACFID_00098	CDS	1821				hypothetical protein
GNHACFID_00099	gene	522	niaR			
GNHACFID_00099	CDS	522	niaR		COG1827	putative transcription repressor NiaR
GNHACFID_00100	gene	774	dtd3			
GNHACFID_00100	CDS	774	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
GNHACFID_00101	gene	1740				
GNHACFID_00101	CDS	1740		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GNHACFID_00102	gene	426				
GNHACFID_00102	CDS	426				hypothetical protein
GNHACFID_00103	gene	1968				
GNHACFID_00103	CDS	1968				hypothetical protein
GNHACFID_00104	gene	1284	brnQ_1			
GNHACFID_00104	CDS	1284	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
GNHACFID_00105	gene	411				
GNHACFID_00105	CDS	411				hypothetical protein
GNHACFID_00106	gene	1338				
GNHACFID_00106	CDS	1338		1.6.99.3		putative NADH oxidase
GNHACFID_00107	gene	234				
GNHACFID_00107	CDS	234				hypothetical protein
GNHACFID_00108	gene	339				
GNHACFID_00108	CDS	339				hypothetical protein
GNHACFID_00109	gene	162				
GNHACFID_00109	CDS	162				hypothetical protein
GNHACFID_00110	gene	243				
GNHACFID_00110	CDS	243				hypothetical protein
GNHACFID_00111	gene	1077	lytC_2			
GNHACFID_00111	CDS	1077	lytC_2	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
GNHACFID_00112	gene	603				
GNHACFID_00112	CDS	603				hypothetical protein
GNHACFID_00113	gene	597				
GNHACFID_00113	CDS	597				hypothetical protein
GNHACFID_00114	gene	1062				
GNHACFID_00114	CDS	1062				hypothetical protein
GNHACFID_00115	gene	2688				
GNHACFID_00115	CDS	2688		7.2.2.10	COG0474	Calcium-transporting ATPase
GNHACFID_00116	gene	330				
GNHACFID_00116	CDS	330				hypothetical protein
GNHACFID_00117	gene	1077	cshE			
GNHACFID_00117	CDS	1077	cshE	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshE
GNHACFID_00118	gene	1974	leuC			
GNHACFID_00118	CDS	1974	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
GNHACFID_00119	gene	1035	icd			
GNHACFID_00119	CDS	1035	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
GNHACFID_00120	gene	888	nadK			
GNHACFID_00120	CDS	888	nadK	2.7.1.23		NAD kinase
GNHACFID_00121	gene	933	rluD_1			
GNHACFID_00121	CDS	933	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
GNHACFID_00122	gene	1011				
GNHACFID_00122	CDS	1011				hypothetical protein
GNHACFID_00123	gene	228	acpP_1			
GNHACFID_00123	CDS	228	acpP_1			Acyl carrier protein
GNHACFID_00124	gene	1014	ccpA			
GNHACFID_00124	CDS	1014	ccpA		COG1609	Catabolite control protein A
GNHACFID_00125	gene	234				
GNHACFID_00125	CDS	234				hypothetical protein
GNHACFID_00126	gene	1404	lysN_1			
GNHACFID_00126	CDS	1404	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
GNHACFID_00127	gene	201				
GNHACFID_00127	CDS	201				hypothetical protein
GNHACFID_00128	gene	912	cmpR			
GNHACFID_00128	CDS	912	cmpR		COG0583	HTH-type transcriptional activator CmpR
GNHACFID_00129	gene	85				
GNHACFID_00129	tRNA	85				tRNA-Leu(caa)
GNHACFID_00130	gene	2643	polA			
GNHACFID_00130	CDS	2643	polA	2.7.7.7		DNA polymerase I
GNHACFID_00131	gene	606	coaE			
GNHACFID_00131	CDS	606	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
GNHACFID_00132	gene	561	mltC			
GNHACFID_00132	CDS	561	mltC	4.2.2.-		Membrane-bound lytic murein transglycosylase C
GNHACFID_00133	gene	213				
GNHACFID_00133	CDS	213				hypothetical protein
GNHACFID_00134	gene	1431				
GNHACFID_00134	CDS	1431				hypothetical protein
GNHACFID_00135	gene	1344	rnfC			
GNHACFID_00135	CDS	1344	rnfC	7.2.1.2	COG4656	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
GNHACFID_00136	gene	987	rnfD			
GNHACFID_00136	CDS	987	rnfD	7.1.1.-	COG4658	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
GNHACFID_00137	gene	567	rnfG			
GNHACFID_00137	CDS	567	rnfG	7.2.1.2	COG4659	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit G
GNHACFID_00138	gene	594	rnfE			
GNHACFID_00138	CDS	594	rnfE	7.2.1.2	COG4660	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit E
GNHACFID_00139	gene	576	rnfA			
GNHACFID_00139	CDS	576	rnfA	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
GNHACFID_00140	gene	864	rnfB			
GNHACFID_00140	CDS	864	rnfB	7.2.1.2	COG2878	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit B
GNHACFID_00141	gene	687				
GNHACFID_00141	CDS	687				hypothetical protein
GNHACFID_00142	gene	1050	mreB_1			
GNHACFID_00142	CDS	1050	mreB_1		COG1077	Cell shape-determining protein MreB
GNHACFID_00143	gene	882				
GNHACFID_00143	CDS	882				hypothetical protein
GNHACFID_00144	gene	486				
GNHACFID_00144	CDS	486				hypothetical protein
GNHACFID_00145	gene	2898	mrdA			
GNHACFID_00145	CDS	2898	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
GNHACFID_00146	gene	1113	mrdB			
GNHACFID_00146	CDS	1113	mrdB	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
GNHACFID_00147	gene	1860				
GNHACFID_00147	CDS	1860				hypothetical protein
GNHACFID_00148	gene	699				
GNHACFID_00148	CDS	699				hypothetical protein
GNHACFID_00149	gene	1401	rne			
GNHACFID_00149	CDS	1401	rne	3.1.26.12	COG1530	Ribonuclease E
GNHACFID_00150	gene	921	rbn			
GNHACFID_00150	CDS	921	rbn	3.1.-.-	COG1234	Ribonuclease BN
GNHACFID_00151	gene	462	crcB_1			
GNHACFID_00151	CDS	462	crcB_1			Putative fluoride ion transporter CrcB
GNHACFID_00152	gene	348	crcB_2			
GNHACFID_00152	CDS	348	crcB_2			Putative fluoride ion transporter CrcB
GNHACFID_00153	gene	624	recX_1			
GNHACFID_00153	CDS	624	recX_1			Regulatory protein RecX
GNHACFID_00154	gene	696	nadD			
GNHACFID_00154	CDS	696	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
GNHACFID_00155	gene	576				
GNHACFID_00155	CDS	576				hypothetical protein
GNHACFID_00156	gene	351	rsfS			
GNHACFID_00156	CDS	351	rsfS		COG0799	Ribosomal silencing factor RsfS
GNHACFID_00157	gene	2421	leuS			
GNHACFID_00157	CDS	2421	leuS	6.1.1.4		Leucine--tRNA ligase
GNHACFID_00158	gene	936	yijE			
GNHACFID_00158	CDS	936	yijE			putative cystine transporter YijE
GNHACFID_00159	gene	309	rplU			
GNHACFID_00159	CDS	309	rplU		COG0261	50S ribosomal protein L21
GNHACFID_00160	gene	318				
GNHACFID_00160	CDS	318				hypothetical protein
GNHACFID_00161	gene	291	rpmA			
GNHACFID_00161	CDS	291	rpmA		COG0211	50S ribosomal protein L27
GNHACFID_00162	gene	1281	obg			
GNHACFID_00162	CDS	1281	obg	3.6.5.-	COG0536	GTPase Obg
GNHACFID_00163	gene	390				
GNHACFID_00163	CDS	390				hypothetical protein
GNHACFID_00164	gene	1218	tdcB			
GNHACFID_00164	CDS	1218	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
GNHACFID_00165	gene	378	yabJ			
GNHACFID_00165	CDS	378	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
GNHACFID_00166	gene	2964				
GNHACFID_00166	CDS	2964				hypothetical protein
GNHACFID_00167	gene	648	lnrK			
GNHACFID_00167	CDS	648	lnrK		COG2197	Transcriptional regulatory protein LnrK
GNHACFID_00168	gene	1146				
GNHACFID_00168	CDS	1146				hypothetical protein
GNHACFID_00169	gene	933	lnrL_1			
GNHACFID_00169	CDS	933	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
GNHACFID_00170	gene	1119				
GNHACFID_00170	CDS	1119				hypothetical protein
GNHACFID_00171	gene	1113				
GNHACFID_00171	CDS	1113				hypothetical protein
GNHACFID_00172	gene	597				
GNHACFID_00172	CDS	597				hypothetical protein
GNHACFID_00173	gene	378				
GNHACFID_00173	CDS	378				hypothetical protein
GNHACFID_00174	gene	2211	kdpB			
GNHACFID_00174	CDS	2211	kdpB	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
GNHACFID_00175	gene	855				
GNHACFID_00175	CDS	855				hypothetical protein
GNHACFID_00176	gene	273				
GNHACFID_00176	CDS	273				hypothetical protein
GNHACFID_00177	gene	1119	ribD			
GNHACFID_00177	CDS	1119	ribD		COG0117	Riboflavin biosynthesis protein RibD
GNHACFID_00178	gene	657	ribE			
GNHACFID_00178	CDS	657	ribE	2.5.1.9	COG0307	Riboflavin synthase
GNHACFID_00179	gene	1206	ribBA			
GNHACFID_00179	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
GNHACFID_00180	gene	462	ribH			
GNHACFID_00180	CDS	462	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
GNHACFID_00181	gene	687	glxR			
GNHACFID_00181	CDS	687	glxR		COG0664	CRP-like cAMP-activated global transcriptional regulator
GNHACFID_00182	gene	1011	asrA			
GNHACFID_00182	CDS	1011	asrA		COG1145	Anaerobic sulfite reductase subunit A
GNHACFID_00183	gene	801	asrB			
GNHACFID_00183	CDS	801	asrB		COG0543	Anaerobic sulfite reductase subunit B
GNHACFID_00184	gene	972	asrC			
GNHACFID_00184	CDS	972	asrC	1.8.1.-	COG2221	Anaerobic sulfite reductase subunit C
GNHACFID_00185	gene	771	nirC			
GNHACFID_00185	CDS	771	nirC		COG2116	Nitrite transporter NirC
GNHACFID_00186	gene	324				
GNHACFID_00186	CDS	324				hypothetical protein
GNHACFID_00187	gene	546				
GNHACFID_00187	CDS	546				hypothetical protein
GNHACFID_00188	gene	402				
GNHACFID_00188	CDS	402				hypothetical protein
GNHACFID_00189	gene	522	dcd			
GNHACFID_00189	CDS	522	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
GNHACFID_00190	gene	969	bioB_1			
GNHACFID_00190	CDS	969	bioB_1	2.8.1.6		Biotin synthase
GNHACFID_00191	gene	933	hemC			
GNHACFID_00191	CDS	933	hemC	2.5.1.61		Porphobilinogen deaminase
GNHACFID_00192	gene	1524	cysG_1			
GNHACFID_00192	CDS	1524	cysG_1	4.99.1.4		Siroheme synthase
GNHACFID_00193	gene	969	hemB			
GNHACFID_00193	CDS	969	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
GNHACFID_00194	gene	477	cysG_2			
GNHACFID_00194	CDS	477	cysG_2		COG0007	Siroheme synthase
GNHACFID_00195	gene	2364	pcrA			
GNHACFID_00195	CDS	2364	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
GNHACFID_00196	gene	1428	apeB			
GNHACFID_00196	CDS	1428	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
GNHACFID_00197	gene	525				
GNHACFID_00197	CDS	525				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
GNHACFID_00198	gene	909	ppaC			
GNHACFID_00198	CDS	909	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
GNHACFID_00199	gene	1239	queH			
GNHACFID_00199	CDS	1239	queH	1.17.99.6		Epoxyqueuosine reductase QueH
GNHACFID_00200	gene	810	ecsA_1			
GNHACFID_00200	CDS	810	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
GNHACFID_00201	gene	1746				
GNHACFID_00201	CDS	1746				hypothetical protein
GNHACFID_00202	gene	1227				
GNHACFID_00202	CDS	1227				hypothetical protein
GNHACFID_00203	gene	696	ureG			
GNHACFID_00203	CDS	696	ureG			Urease accessory protein UreG
GNHACFID_00204	gene	996	btuD_1			
GNHACFID_00204	CDS	996	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GNHACFID_00205	gene	681	tgnD			
GNHACFID_00205	CDS	681	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
GNHACFID_00206	gene	993				
GNHACFID_00206	CDS	993				hypothetical protein
GNHACFID_00207	gene	522				
GNHACFID_00207	CDS	522				hypothetical protein
GNHACFID_00208	gene	600	fbpC			
GNHACFID_00208	CDS	600	fbpC	7.2.2.7		Fe(3+) ions import ATP-binding protein FbpC
GNHACFID_00209	gene	1062	lytC_3			
GNHACFID_00209	CDS	1062	lytC_3	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
GNHACFID_00210	gene	1203	roo			
GNHACFID_00210	CDS	1203	roo	1.-.-.-		Rubredoxin-oxygen oxidoreductase
GNHACFID_00211	gene	462	dut			
GNHACFID_00211	CDS	462	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
GNHACFID_00212	gene	915	nadA			
GNHACFID_00212	CDS	915	nadA	2.5.1.72	COG0379	Quinolinate synthase A
GNHACFID_00213	gene	1311	nadB			
GNHACFID_00213	CDS	1311	nadB	1.4.3.16	COG0029	L-aspartate oxidase
GNHACFID_00214	gene	849	nadC			
GNHACFID_00214	CDS	849	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
GNHACFID_00215	gene	1251	dinB			
GNHACFID_00215	CDS	1251	dinB	2.7.7.7	COG0389	DNA polymerase IV
GNHACFID_00216	gene	1440	gnd			
GNHACFID_00216	CDS	1440	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
GNHACFID_00217	gene	1374	zwf			
GNHACFID_00217	CDS	1374	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
GNHACFID_00218	gene	969	trxB			
GNHACFID_00218	CDS	969	trxB	1.8.1.9	COG0492	Thioredoxin reductase
GNHACFID_00219	gene	765				
GNHACFID_00219	CDS	765				hypothetical protein
GNHACFID_00220	gene	1365	trkA			
GNHACFID_00220	CDS	1365	trkA		COG0569	Trk system potassium uptake protein TrkA
GNHACFID_00221	gene	1452	trkG			
GNHACFID_00221	CDS	1452	trkG		COG0168	Trk system potassium uptake protein TrkG
GNHACFID_00222	gene	1278	purA			
GNHACFID_00222	CDS	1278	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
GNHACFID_00223	gene	1425	purB			
GNHACFID_00223	CDS	1425	purB	4.3.2.2		Adenylosuccinate lyase
GNHACFID_00224	gene	930				
GNHACFID_00224	CDS	930				hypothetical protein
GNHACFID_00225	gene	375				
GNHACFID_00225	CDS	375				hypothetical protein
GNHACFID_00226	gene	2019				
GNHACFID_00226	CDS	2019				hypothetical protein
GNHACFID_00227	gene	1125				
GNHACFID_00227	CDS	1125				hypothetical protein
GNHACFID_00228	gene	918	isdE			
GNHACFID_00228	CDS	918	isdE			High-affinity heme uptake system protein IsdE
GNHACFID_00229	gene	1065	isdF			
GNHACFID_00229	CDS	1065	isdF			putative heme-iron transport system permease protein IsdF
GNHACFID_00230	gene	765	fpuC			
GNHACFID_00230	CDS	765	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
GNHACFID_00231	gene	1461				
GNHACFID_00231	CDS	1461				hypothetical protein
GNHACFID_00232	gene	1980	htpG			
GNHACFID_00232	CDS	1980	htpG		COG0326	Chaperone protein HtpG
GNHACFID_00233	gene	141				
GNHACFID_00233	CDS	141				hypothetical protein
GNHACFID_00234	gene	636	fchA			
GNHACFID_00234	CDS	636	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
GNHACFID_00235	gene	858	folD			
GNHACFID_00235	CDS	858	folD			Bifunctional protein FolD protein
GNHACFID_00236	gene	1587	clcA			
GNHACFID_00236	CDS	1587	clcA			H(+)/Cl(-) exchange transporter ClcA
GNHACFID_00237	gene	1872	yjcD			
GNHACFID_00237	CDS	1872	yjcD	3.6.4.12	COG0210	Putative ATP-dependent DNA helicase YjcD
GNHACFID_00238	gene	885				
GNHACFID_00238	CDS	885				hypothetical protein
GNHACFID_00239	gene	858	pdxS			
GNHACFID_00239	CDS	858	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
GNHACFID_00240	gene	1362	gabR			
GNHACFID_00240	CDS	1362	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
GNHACFID_00241	gene	300				
GNHACFID_00241	CDS	300				hypothetical protein
GNHACFID_00242	gene	1173				
GNHACFID_00242	CDS	1173				hypothetical protein
GNHACFID_00243	gene	1227	dltD			
GNHACFID_00243	CDS	1227	dltD		COG3966	Protein DltD
GNHACFID_00244	gene	126				
GNHACFID_00244	CDS	126				hypothetical protein
GNHACFID_00245	gene	1599	dltA			
GNHACFID_00245	CDS	1599	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
GNHACFID_00246	gene	1161				
GNHACFID_00246	CDS	1161				hypothetical protein
GNHACFID_00247	gene	237	dltC			
GNHACFID_00247	CDS	237	dltC		COG0236	D-alanyl carrier protein
GNHACFID_00248	gene	2403				
GNHACFID_00248	CDS	2403				hypothetical protein
GNHACFID_00249	gene	2109	nrdE			
