locus_tag	ftype	length_bp	gene	EC_number	COG	product
CHIGKPEB_00104	CDS	768	thiG	2.8.1.10	COG2022	Thiazole synthase
CHIGKPEB_00105	gene	1176	thiH			
CHIGKPEB_00105	CDS	1176	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
CHIGKPEB_00106	gene	1176	tadA			
CHIGKPEB_00106	CDS	1176	tadA	3.5.4.33		tRNA-specific adenosine deaminase
CHIGKPEB_00107	gene	285				
CHIGKPEB_00107	CDS	285				hypothetical protein
CHIGKPEB_00108	gene	213				
CHIGKPEB_00108	CDS	213				hypothetical protein
CHIGKPEB_00109	gene	759				
CHIGKPEB_00109	CDS	759				hypothetical protein
CHIGKPEB_00110	gene	1365	rlmCD			
CHIGKPEB_00110	CDS	1365	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
CHIGKPEB_00111	gene	735	rsuA			
CHIGKPEB_00111	CDS	735	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
CHIGKPEB_00112	gene	876	hslO			
CHIGKPEB_00112	CDS	876	hslO		COG1281	33 kDa chaperonin
CHIGKPEB_00113	gene	795	COQ5_2			
CHIGKPEB_00113	CDS	795	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CHIGKPEB_00114	gene	1221	ykoD_1			
CHIGKPEB_00114	CDS	1221	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
CHIGKPEB_00115	gene	426				
CHIGKPEB_00115	CDS	426				hypothetical protein
CHIGKPEB_00116	gene	1740				
CHIGKPEB_00116	CDS	1740		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
CHIGKPEB_00117	gene	774	dtd3			
CHIGKPEB_00117	CDS	774	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
CHIGKPEB_00118	gene	522	niaR			
CHIGKPEB_00118	CDS	522	niaR		COG1827	putative transcription repressor NiaR
CHIGKPEB_00119	gene	387	mscL			
CHIGKPEB_00119	CDS	387	mscL		COG1970	Large-conductance mechanosensitive channel
CHIGKPEB_00120	gene	1821				
CHIGKPEB_00120	CDS	1821				hypothetical protein
CHIGKPEB_00121	gene	762				
CHIGKPEB_00121	CDS	762				hypothetical protein
CHIGKPEB_00122	gene	1041				
CHIGKPEB_00122	CDS	1041				hypothetical protein
CHIGKPEB_00123	gene	366				
CHIGKPEB_00123	CDS	366				hypothetical protein
CHIGKPEB_00124	gene	1926	fusA			
CHIGKPEB_00124	CDS	1926	fusA		COG0480	Elongation factor G
CHIGKPEB_00125	gene	999				
CHIGKPEB_00125	CDS	999				hypothetical protein
CHIGKPEB_00126	gene	1245				
CHIGKPEB_00126	CDS	1245				hypothetical protein
CHIGKPEB_00127	gene	219				
CHIGKPEB_00127	CDS	219				hypothetical protein
CHIGKPEB_00128	gene	903				
CHIGKPEB_00128	CDS	903				hypothetical protein
CHIGKPEB_00129	gene	471				
CHIGKPEB_00129	CDS	471				hypothetical protein
CHIGKPEB_00130	gene	708				
CHIGKPEB_00130	CDS	708				hypothetical protein
CHIGKPEB_00131	gene	477				
CHIGKPEB_00131	CDS	477				hypothetical protein
CHIGKPEB_00132	gene	528				
CHIGKPEB_00132	CDS	528				hypothetical protein
CHIGKPEB_00133	gene	1056	ispG			
CHIGKPEB_00133	CDS	1056	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
CHIGKPEB_00134	gene	1011	mmpA			
CHIGKPEB_00134	CDS	1011	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
CHIGKPEB_00135	gene	1188	dxr			
CHIGKPEB_00135	CDS	1188	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
CHIGKPEB_00136	gene	411				
CHIGKPEB_00136	CDS	411				hypothetical protein
CHIGKPEB_00137	gene	543	cof			
CHIGKPEB_00137	CDS	543	cof	3.6.1.-		HMP-PP phosphatase
CHIGKPEB_00138	gene	1026	cggR			
CHIGKPEB_00138	CDS	1026	cggR		COG2390	Central glycolytic genes regulator
CHIGKPEB_00139	gene	1008	gap			
CHIGKPEB_00139	CDS	1008	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
CHIGKPEB_00140	gene	1200	pgk			
CHIGKPEB_00140	CDS	1200	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
CHIGKPEB_00141	gene	741	tpiA			
CHIGKPEB_00141	CDS	741	tpiA	5.3.1.1		Triosephosphate isomerase
CHIGKPEB_00142	gene	1527	gpmI			
CHIGKPEB_00142	CDS	1527	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
CHIGKPEB_00143	gene	996				
CHIGKPEB_00143	CDS	996				hypothetical protein
CHIGKPEB_00144	gene	1413	alsT_2			
CHIGKPEB_00144	CDS	1413	alsT_2		COG1115	Amino-acid carrier protein AlsT
CHIGKPEB_00145	gene	267				
CHIGKPEB_00145	CDS	267				hypothetical protein
CHIGKPEB_00146	gene	1590	clsA			
CHIGKPEB_00146	CDS	1590	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
CHIGKPEB_00147	gene	1311	tmcAL			
CHIGKPEB_00147	CDS	1311	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
CHIGKPEB_00148	gene	546				
CHIGKPEB_00148	CDS	546			COG3599	putative protein
CHIGKPEB_00149	gene	483	coaD			
CHIGKPEB_00149	CDS	483	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
CHIGKPEB_00150	gene	561	rsmD			
CHIGKPEB_00150	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
CHIGKPEB_00151	gene	2058	recG			
CHIGKPEB_00151	CDS	2058	recG	3.6.4.12		ATP-dependent DNA helicase RecG
CHIGKPEB_00152	gene	1197				
CHIGKPEB_00152	CDS	1197				putative protein
CHIGKPEB_00153	gene	621				
CHIGKPEB_00153	CDS	621				hypothetical protein
CHIGKPEB_00154	gene	1050	apbE			
CHIGKPEB_00154	CDS	1050	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
CHIGKPEB_00155	gene	375				
CHIGKPEB_00155	CDS	375				hypothetical protein
CHIGKPEB_00156	gene	675	ung			
CHIGKPEB_00156	CDS	675	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
CHIGKPEB_00157	gene	594				
CHIGKPEB_00157	CDS	594				hypothetical protein
CHIGKPEB_00158	gene	861				
CHIGKPEB_00158	CDS	861				hypothetical protein
CHIGKPEB_00159	gene	441	yqeY			
CHIGKPEB_00159	CDS	441	yqeY		COG1610	putative protein YqeY
CHIGKPEB_00160	gene	180	rpsU			
CHIGKPEB_00160	CDS	180	rpsU		COG0828	30S ribosomal protein S21
CHIGKPEB_00161	gene	972	pfkA			
CHIGKPEB_00161	CDS	972	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
CHIGKPEB_00162	gene	480				
CHIGKPEB_00162	CDS	480				hypothetical protein
CHIGKPEB_00163	gene	438				
CHIGKPEB_00163	CDS	438				hypothetical protein
CHIGKPEB_00164	gene	657				
CHIGKPEB_00164	CDS	657				hypothetical protein
CHIGKPEB_00165	gene	477				
CHIGKPEB_00165	CDS	477				hypothetical protein
CHIGKPEB_00166	gene	1194	sdaB			
CHIGKPEB_00166	CDS	1194	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
CHIGKPEB_00167	gene	885	dapA_1			
CHIGKPEB_00167	CDS	885	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
CHIGKPEB_00168	gene	606	rpsD			
CHIGKPEB_00168	CDS	606	rpsD		COG0522	30S ribosomal protein S4
CHIGKPEB_00169	gene	744	artM			
CHIGKPEB_00169	CDS	744	artM		COG1126	Arginine transport ATP-binding protein ArtM
CHIGKPEB_00170	gene	675	artQ_1			
CHIGKPEB_00170	CDS	675	artQ_1		COG0765	Arginine transport system permease protein ArtQ
CHIGKPEB_00171	gene	174				
CHIGKPEB_00171	CDS	174				hypothetical protein
CHIGKPEB_00172	gene	684				
CHIGKPEB_00172	CDS	684				hypothetical protein
CHIGKPEB_00173	gene	2253	uvrD			
CHIGKPEB_00173	CDS	2253	uvrD	3.6.4.12	COG0210	DNA helicase II
CHIGKPEB_00174	gene	1683				
CHIGKPEB_00174	CDS	1683				hypothetical protein
CHIGKPEB_00175	gene	270				
CHIGKPEB_00175	CDS	270				hypothetical protein
CHIGKPEB_00176	gene	192	gdpP			
CHIGKPEB_00176	CDS	192	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
CHIGKPEB_00177	gene	447	rplI			
CHIGKPEB_00177	CDS	447	rplI			50S ribosomal protein L9
CHIGKPEB_00178	gene	1338	dnaC			
CHIGKPEB_00178	CDS	1338	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
CHIGKPEB_00179	gene	990	dnaA_1			
CHIGKPEB_00179	CDS	990	dnaA_1			Chromosomal replication initiator protein DnaA
CHIGKPEB_00180	gene	1050				
CHIGKPEB_00180	CDS	1050				hypothetical protein
CHIGKPEB_00181	gene	483	rlmH			
CHIGKPEB_00181	CDS	483	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
CHIGKPEB_00182	gene	801	yycJ			
CHIGKPEB_00182	CDS	801	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
CHIGKPEB_00183	gene	162				
CHIGKPEB_00183	CDS	162				Rubredoxin
CHIGKPEB_00184	gene	462	zur			
CHIGKPEB_00184	CDS	462	zur		COG0735	Zinc uptake regulation protein
CHIGKPEB_00185	gene	1551	rsxB			
CHIGKPEB_00185	CDS	1551	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
CHIGKPEB_00186	gene	2652	valS			
CHIGKPEB_00186	CDS	2652	valS	6.1.1.9	COG0525	Valine--tRNA ligase
CHIGKPEB_00187	gene	507				
CHIGKPEB_00187	CDS	507				hypothetical protein
CHIGKPEB_00188	gene	690				
CHIGKPEB_00188	CDS	690				hypothetical protein
CHIGKPEB_00189	gene	468				
CHIGKPEB_00189	CDS	468				hypothetical protein
CHIGKPEB_00190	gene	522				
CHIGKPEB_00190	CDS	522				hypothetical protein
CHIGKPEB_00191	gene	252				
CHIGKPEB_00191	CDS	252				hypothetical protein
CHIGKPEB_00192	gene	1455				
CHIGKPEB_00192	CDS	1455				hypothetical protein
CHIGKPEB_00193	gene	1701	argS			
CHIGKPEB_00193	CDS	1701	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
CHIGKPEB_00194	gene	507	engB			
CHIGKPEB_00194	CDS	507	engB		COG0218	putative GTP-binding protein EngB
CHIGKPEB_00195	gene	546	hpt_1			
CHIGKPEB_00195	CDS	546	hpt_1	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
CHIGKPEB_00196	gene	288	pagR			
CHIGKPEB_00196	CDS	288	pagR			Transcriptional repressor PagR
CHIGKPEB_00197	gene	1731	cdr			
CHIGKPEB_00197	CDS	1731	cdr	1.8.1.14		Coenzyme A disulfide reductase
CHIGKPEB_00198	gene	675				
CHIGKPEB_00198	CDS	675				hypothetical protein
CHIGKPEB_00199	gene	219				
CHIGKPEB_00199	CDS	219				hypothetical protein
CHIGKPEB_00200	gene	423				
CHIGKPEB_00200	CDS	423				hypothetical protein
CHIGKPEB_00201	gene	678				
CHIGKPEB_00201	CDS	678				hypothetical protein
CHIGKPEB_00202	gene	642				
CHIGKPEB_00202	CDS	642				hypothetical protein
CHIGKPEB_00203	gene	375				
CHIGKPEB_00203	CDS	375				hypothetical protein
CHIGKPEB_00204	gene	2019				
CHIGKPEB_00204	CDS	2019				hypothetical protein
CHIGKPEB_00205	gene	1125				
CHIGKPEB_00205	CDS	1125				hypothetical protein
CHIGKPEB_00206	gene	918	isdE			
CHIGKPEB_00206	CDS	918	isdE			High-affinity heme uptake system protein IsdE
CHIGKPEB_00207	gene	1065	isdF			
CHIGKPEB_00207	CDS	1065	isdF			putative heme-iron transport system permease protein IsdF
CHIGKPEB_00208	gene	765	fpuC			
CHIGKPEB_00208	CDS	765	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
CHIGKPEB_00209	gene	903				
CHIGKPEB_00209	CDS	903		3.1.1.23	COG2267	Monoacylglycerol lipase
CHIGKPEB_00210	gene	1929				
CHIGKPEB_00210	CDS	1929				hypothetical protein
CHIGKPEB_00211	gene	846				
CHIGKPEB_00211	CDS	846				hypothetical protein
CHIGKPEB_00212	gene	753	lacR			
CHIGKPEB_00212	CDS	753	lacR			Lactose phosphotransferase system repressor
CHIGKPEB_00213	gene	915	lacC			
CHIGKPEB_00213	CDS	915	lacC	2.7.1.144		Tagatose-6-phosphate kinase
CHIGKPEB_00214	gene	474				
CHIGKPEB_00214	CDS	474				hypothetical protein
CHIGKPEB_00215	gene	390				
CHIGKPEB_00215	CDS	390				hypothetical protein
CHIGKPEB_00216	gene	882				
CHIGKPEB_00216	CDS	882		3.2.1.-		Protein-ADP-ribose hydrolase
CHIGKPEB_00217	gene	1161	resA			
CHIGKPEB_00217	CDS	1161	resA			Thiol-disulfide oxidoreductase ResA
CHIGKPEB_00218	gene	153				
CHIGKPEB_00218	CDS	153				hypothetical protein
CHIGKPEB_00219	gene	891				
CHIGKPEB_00219	CDS	891				hypothetical protein
CHIGKPEB_00220	gene	1278				
CHIGKPEB_00220	CDS	1278				hypothetical protein
CHIGKPEB_00221	gene	645				
CHIGKPEB_00221	CDS	645			COG1136	putative ABC transporter ATP-binding protein
CHIGKPEB_00222	gene	678				
CHIGKPEB_00222	CDS	678				hypothetical protein
CHIGKPEB_00223	gene	654				
CHIGKPEB_00223	CDS	654				hypothetical protein
CHIGKPEB_00224	gene	1188	norV			
CHIGKPEB_00224	CDS	1188	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
CHIGKPEB_00225	gene	552	bioY			
CHIGKPEB_00225	CDS	552	bioY		COG1268	Biotin transporter BioY
CHIGKPEB_00226	gene	825	aroF			
CHIGKPEB_00226	CDS	825	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
CHIGKPEB_00227	gene	1824	aroB			
CHIGKPEB_00227	CDS	1824	aroB	4.2.3.4		3-dehydroquinate synthase
CHIGKPEB_00228	gene	705	rny			
CHIGKPEB_00228	CDS	705	rny	3.1.-.-	COG1418	Ribonuclease Y
CHIGKPEB_00229	gene	1782				
CHIGKPEB_00229	CDS	1782				hypothetical protein
CHIGKPEB_00230	gene	813	uppP			
CHIGKPEB_00230	CDS	813	uppP	3.6.1.27		Undecaprenyl-diphosphatase
CHIGKPEB_00231	gene	1200				
CHIGKPEB_00231	CDS	1200		2.6.1.1		Aspartate aminotransferase
CHIGKPEB_00232	gene	957	galT			
CHIGKPEB_00232	CDS	957	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
CHIGKPEB_00233	gene	567				
CHIGKPEB_00233	CDS	567				hypothetical protein
CHIGKPEB_00234	gene	498	ruvC			
CHIGKPEB_00234	CDS	498	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
CHIGKPEB_00235	gene	612	ruvA			
