locus_tag	ftype	length_bp	gene	EC_number	COG	product
KJPHKLPM_00041	CDS	2403				hypothetical protein
KJPHKLPM_00042	gene	2109	nrdE			
KJPHKLPM_00042	CDS	2109	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
KJPHKLPM_00043	gene	987	nrdF			
KJPHKLPM_00043	CDS	987	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
KJPHKLPM_00044	gene	525				
KJPHKLPM_00044	CDS	525				hypothetical protein
KJPHKLPM_00045	gene	651				
KJPHKLPM_00045	CDS	651				hypothetical protein
KJPHKLPM_00046	gene	465				
KJPHKLPM_00046	CDS	465				hypothetical protein
KJPHKLPM_00047	gene	1164	ugtP_1			
KJPHKLPM_00047	CDS	1164	ugtP_1	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
KJPHKLPM_00048	gene	690				
KJPHKLPM_00048	CDS	690		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
KJPHKLPM_00049	gene	1044				
KJPHKLPM_00049	CDS	1044				hypothetical protein
KJPHKLPM_00050	gene	1503	cobQ			
KJPHKLPM_00050	CDS	1503	cobQ			Cobyric acid synthase
KJPHKLPM_00051	gene	639	pspA_1			
KJPHKLPM_00051	CDS	639	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
KJPHKLPM_00052	gene	771	cobS			
KJPHKLPM_00052	CDS	771	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
KJPHKLPM_00053	gene	588	cobU			
KJPHKLPM_00053	CDS	588	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
KJPHKLPM_00054	gene	1083	cobT			
KJPHKLPM_00054	CDS	1083	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
KJPHKLPM_00055	gene	1173	ctpB			
KJPHKLPM_00055	CDS	1173	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
KJPHKLPM_00056	gene	936	aptB			
KJPHKLPM_00056	CDS	936	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
KJPHKLPM_00057	gene	813	aptA			
KJPHKLPM_00057	CDS	813	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
KJPHKLPM_00058	gene	372	acpS			
KJPHKLPM_00058	CDS	372	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
KJPHKLPM_00059	gene	1320	sasA_1			
KJPHKLPM_00059	CDS	1320	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
KJPHKLPM_00060	gene	654	qseB			
KJPHKLPM_00060	CDS	654	qseB			Transcriptional regulatory protein QseB
KJPHKLPM_00061	gene	1377				
KJPHKLPM_00061	CDS	1377				hypothetical protein
KJPHKLPM_00062	gene	645				
KJPHKLPM_00062	CDS	645			COG1136	putative ABC transporter ATP-binding protein
KJPHKLPM_00063	gene	1278				
KJPHKLPM_00063	CDS	1278				hypothetical protein
KJPHKLPM_00064	gene	891				
KJPHKLPM_00064	CDS	891				hypothetical protein
KJPHKLPM_00065	gene	153				
KJPHKLPM_00065	CDS	153				hypothetical protein
KJPHKLPM_00066	gene	1161	resA			
KJPHKLPM_00066	CDS	1161	resA			Thiol-disulfide oxidoreductase ResA
KJPHKLPM_00067	gene	1023				
KJPHKLPM_00067	CDS	1023		2.4.2.-		Protein ADP-ribosyltransferase
KJPHKLPM_00068	gene	807				
KJPHKLPM_00068	CDS	807		3.2.1.-		Protein-ADP-ribose hydrolase
KJPHKLPM_00069	gene	441	ywnA			
KJPHKLPM_00069	CDS	441	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
KJPHKLPM_00070	gene	771				
KJPHKLPM_00070	CDS	771				hypothetical protein
KJPHKLPM_00071	gene	864	gloB_1			
KJPHKLPM_00071	CDS	864	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
KJPHKLPM_00072	gene	231				
KJPHKLPM_00072	CDS	231				hypothetical protein
KJPHKLPM_00073	gene	1167	patB			
KJPHKLPM_00073	CDS	1167	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
KJPHKLPM_00074	gene	759	aroD			
KJPHKLPM_00074	CDS	759	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
KJPHKLPM_00075	gene	1401				
KJPHKLPM_00075	CDS	1401				hypothetical protein
KJPHKLPM_00076	gene	1827	glmS			
KJPHKLPM_00076	CDS	1827	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
KJPHKLPM_00077	gene	762	truA			
KJPHKLPM_00077	CDS	762	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
KJPHKLPM_00078	gene	1071				
KJPHKLPM_00078	CDS	1071		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
KJPHKLPM_00079	gene	918				
KJPHKLPM_00079	CDS	918		1.1.1.81	COG0111	Hydroxypyruvate reductase
KJPHKLPM_00080	gene	1254				
KJPHKLPM_00080	CDS	1254				hypothetical protein
KJPHKLPM_00081	gene	429	rplM			
KJPHKLPM_00081	CDS	429	rplM		COG0102	50S ribosomal protein L13
KJPHKLPM_00082	gene	393	rpsI			
KJPHKLPM_00082	CDS	393	rpsI			30S ribosomal protein S9
KJPHKLPM_00083	gene	102				
KJPHKLPM_00083	CDS	102				hypothetical protein
KJPHKLPM_00084	gene	552	rpoE			
KJPHKLPM_00084	CDS	552	rpoE		COG1595	ECF RNA polymerase sigma factor RpoE
KJPHKLPM_00085	gene	1299				
KJPHKLPM_00085	CDS	1299				hypothetical protein
KJPHKLPM_00086	gene	258				
KJPHKLPM_00086	CDS	258				hypothetical protein
KJPHKLPM_00087	gene	351				
KJPHKLPM_00087	CDS	351				hypothetical protein
KJPHKLPM_00088	gene	2487				
KJPHKLPM_00088	CDS	2487				hypothetical protein
KJPHKLPM_00089	gene	486	greA			
KJPHKLPM_00089	CDS	486	greA		COG0782	Transcription elongation factor GreA
KJPHKLPM_00090	gene	204				
KJPHKLPM_00090	CDS	204				hypothetical protein
KJPHKLPM_00091	gene	180				
KJPHKLPM_00091	CDS	180				hypothetical protein
KJPHKLPM_00092	gene	594				
KJPHKLPM_00092	CDS	594				hypothetical protein
KJPHKLPM_00093	gene	189				
KJPHKLPM_00093	CDS	189				hypothetical protein
KJPHKLPM_00094	gene	522				
KJPHKLPM_00094	CDS	522				hypothetical protein
KJPHKLPM_00095	gene	639				
KJPHKLPM_00095	CDS	639				hypothetical protein
KJPHKLPM_00096	gene	168				
KJPHKLPM_00096	CDS	168				hypothetical protein
KJPHKLPM_00097	gene	933				
KJPHKLPM_00097	CDS	933				hypothetical protein
KJPHKLPM_00098	gene	687	dnaA_1			
KJPHKLPM_00098	CDS	687	dnaA_1			Chromosomal replication initiator protein DnaA
KJPHKLPM_00099	gene	408				
KJPHKLPM_00099	CDS	408				hypothetical protein
KJPHKLPM_00100	gene	207				
KJPHKLPM_00100	CDS	207				hypothetical protein
KJPHKLPM_00101	gene	258				
KJPHKLPM_00101	CDS	258				hypothetical protein
KJPHKLPM_00102	gene	753				
KJPHKLPM_00102	CDS	753				hypothetical protein
KJPHKLPM_00103	gene	960	hhaIM			
KJPHKLPM_00103	CDS	960	hhaIM	2.1.1.37		Modification methylase HhaI
KJPHKLPM_00104	gene	138				
KJPHKLPM_00104	CDS	138				hypothetical protein
KJPHKLPM_00105	gene	402	ssb			
KJPHKLPM_00105	CDS	402	ssb		COG0629	Single-stranded DNA-binding protein
KJPHKLPM_00106	gene	1383				
KJPHKLPM_00106	CDS	1383				hypothetical protein
KJPHKLPM_00107	gene	963				
KJPHKLPM_00107	CDS	963				hypothetical protein
KJPHKLPM_00108	gene	309				
KJPHKLPM_00108	CDS	309				hypothetical protein
KJPHKLPM_00109	gene	690				
KJPHKLPM_00109	CDS	690				hypothetical protein
KJPHKLPM_00110	gene	423				
KJPHKLPM_00110	CDS	423				hypothetical protein
KJPHKLPM_00111	gene	570				
KJPHKLPM_00111	CDS	570				hypothetical protein
KJPHKLPM_00112	gene	471				
KJPHKLPM_00112	CDS	471				hypothetical protein
KJPHKLPM_00113	gene	1386				
KJPHKLPM_00113	CDS	1386				hypothetical protein
KJPHKLPM_00114	gene	1458				
KJPHKLPM_00114	CDS	1458				hypothetical protein
KJPHKLPM_00115	gene	1626				
KJPHKLPM_00115	CDS	1626				hypothetical protein
KJPHKLPM_00116	gene	258				
KJPHKLPM_00116	CDS	258				hypothetical protein
KJPHKLPM_00117	gene	552				
KJPHKLPM_00117	CDS	552				hypothetical protein
KJPHKLPM_00118	gene	432	lysA			
KJPHKLPM_00118	CDS	432	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
KJPHKLPM_00119	gene	228				
KJPHKLPM_00119	CDS	228				IS200/IS605 family transposase ISDha13
KJPHKLPM_00120	gene	1086				
KJPHKLPM_00120	CDS	1086				hypothetical protein
KJPHKLPM_00121	gene	1281	serS			
KJPHKLPM_00121	CDS	1281	serS	6.1.1.11	COG0172	Serine--tRNA ligase
KJPHKLPM_00122	gene	1377	alsT			
KJPHKLPM_00122	CDS	1377	alsT		COG1115	Amino-acid carrier protein AlsT
KJPHKLPM_00123	gene	195				
KJPHKLPM_00123	CDS	195				hypothetical protein
KJPHKLPM_00124	gene	729				
KJPHKLPM_00124	CDS	729				hypothetical protein
KJPHKLPM_00125	gene	768	thiG			
KJPHKLPM_00125	CDS	768	thiG	2.8.1.10	COG2022	Thiazole synthase
KJPHKLPM_00126	gene	1176	thiH			
KJPHKLPM_00126	CDS	1176	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
KJPHKLPM_00127	gene	1176	tadA			
KJPHKLPM_00127	CDS	1176	tadA	3.5.4.33		tRNA-specific adenosine deaminase
KJPHKLPM_00128	gene	1635				
KJPHKLPM_00128	CDS	1635				hypothetical protein
KJPHKLPM_00129	gene	90				
KJPHKLPM_00129	tRNA	90				tRNA-Ser(gga)
KJPHKLPM_00130	gene	2460				
KJPHKLPM_00130	CDS	2460				hypothetical protein
KJPHKLPM_00131	gene	675	bceA			
KJPHKLPM_00131	CDS	675	bceA		COG1136	Bacitracin export ATP-binding protein BceA
KJPHKLPM_00132	gene	387	hlyB			
KJPHKLPM_00132	CDS	387	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
KJPHKLPM_00133	gene	285				
KJPHKLPM_00133	CDS	285				hypothetical protein
KJPHKLPM_00134	gene	897	ispE			
KJPHKLPM_00134	CDS	897	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
KJPHKLPM_00135	gene	678	rspR_1			
KJPHKLPM_00135	CDS	678	rspR_1		COG1802	HTH-type transcriptional repressor RspR
KJPHKLPM_00136	gene	813	murI			
KJPHKLPM_00136	CDS	813	murI	5.1.1.3	COG0796	Glutamate racemase
KJPHKLPM_00137	gene	414				
KJPHKLPM_00137	CDS	414				hypothetical protein
KJPHKLPM_00138	gene	1380	tilS			
KJPHKLPM_00138	CDS	1380	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
KJPHKLPM_00139	gene	2043	ftsH			
KJPHKLPM_00139	CDS	2043	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
KJPHKLPM_00140	gene	405				
KJPHKLPM_00140	CDS	405				hypothetical protein
KJPHKLPM_00141	gene	756				
KJPHKLPM_00141	CDS	756				hypothetical protein
KJPHKLPM_00142	gene	984	birA			
KJPHKLPM_00142	CDS	984	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
KJPHKLPM_00143	gene	768	coaX			
KJPHKLPM_00143	CDS	768	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
KJPHKLPM_00144	gene	960	dusB			
KJPHKLPM_00144	CDS	960	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
KJPHKLPM_00145	gene	1548	carA_1			
KJPHKLPM_00145	CDS	1548	carA_1	2.8.3.23	COG4670	Caffeate CoA-transferase
KJPHKLPM_00146	gene	1014	gloB_2			
KJPHKLPM_00146	CDS	1014	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
KJPHKLPM_00147	gene	828	COQ3			
KJPHKLPM_00147	CDS	828	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
KJPHKLPM_00148	gene	1221	ask			
KJPHKLPM_00148	CDS	1221	ask	2.7.2.4	COG0527	Aspartokinase
KJPHKLPM_00149	gene	909	thrB			
KJPHKLPM_00149	CDS	909	thrB	2.7.1.39	COG0083	Homoserine kinase
KJPHKLPM_00150	gene	675	thrC			
KJPHKLPM_00150	CDS	675	thrC	4.2.3.1	COG0498	Threonine synthase
KJPHKLPM_00151	gene	462	dut			
KJPHKLPM_00151	CDS	462	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
KJPHKLPM_00152	gene	1203	roo			
KJPHKLPM_00152	CDS	1203	roo	1.-.-.-		Rubredoxin-oxygen oxidoreductase
KJPHKLPM_00153	gene	1062	lytC_1			
KJPHKLPM_00153	CDS	1062	lytC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
KJPHKLPM_00154	gene	600	cysA			
KJPHKLPM_00154	CDS	600	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
KJPHKLPM_00155	gene	672	cmpB			
KJPHKLPM_00155	CDS	672	cmpB		COG0600	Bicarbonate transport system permease protein CmpB
KJPHKLPM_00156	gene	993				
KJPHKLPM_00156	CDS	993				hypothetical protein
KJPHKLPM_00157	gene	498				
KJPHKLPM_00157	CDS	498				hypothetical protein
KJPHKLPM_00158	gene	681	tgnD			
KJPHKLPM_00158	CDS	681	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
KJPHKLPM_00159	gene	996	btuD			
KJPHKLPM_00159	CDS	996	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KJPHKLPM_00160	gene	696	ureG			
KJPHKLPM_00160	CDS	696	ureG			Urease accessory protein UreG
KJPHKLPM_00161	gene	1227				
KJPHKLPM_00161	CDS	1227				hypothetical protein
KJPHKLPM_00162	gene	1746				
KJPHKLPM_00162	CDS	1746				hypothetical protein
KJPHKLPM_00163	gene	810	ecsA			
KJPHKLPM_00163	CDS	810	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
KJPHKLPM_00164	gene	1239	queH			
KJPHKLPM_00164	CDS	1239	queH	1.17.99.6		Epoxyqueuosine reductase QueH
KJPHKLPM_00165	gene	909	ppaC			
KJPHKLPM_00165	CDS	909	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
KJPHKLPM_00166	gene	525				
KJPHKLPM_00166	CDS	525				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
KJPHKLPM_00167	gene	1362	apeB			
KJPHKLPM_00167	CDS	1362	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
KJPHKLPM_00168	gene	3405	mfd			
KJPHKLPM_00168	CDS	3405	mfd	3.6.4.-		Transcription-repair-coupling factor
KJPHKLPM_00169	gene	561	pth			
KJPHKLPM_00169	CDS	561	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
KJPHKLPM_00170	gene	651				
KJPHKLPM_00170	CDS	651				hypothetical protein
KJPHKLPM_00171	gene	1065				
KJPHKLPM_00171	CDS	1065				hypothetical protein
KJPHKLPM_00172	gene	957	prs			
KJPHKLPM_00172	CDS	957	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
KJPHKLPM_00173	gene	1392	glmU			
KJPHKLPM_00173	CDS	1392	glmU			Bifunctional protein GlmU
KJPHKLPM_00174	gene	651				
KJPHKLPM_00174	CDS	651				hypothetical protein
KJPHKLPM_00175	gene	834	purR			
KJPHKLPM_00175	CDS	834	purR		COG0503	Pur operon repressor
KJPHKLPM_00176	gene	1362	murC			
KJPHKLPM_00176	CDS	1362	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
KJPHKLPM_00177	gene	870				
KJPHKLPM_00177	CDS	870				hypothetical protein
KJPHKLPM_00178	gene	879	rsmA			
KJPHKLPM_00178	CDS	879	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
KJPHKLPM_00179	gene	555	rnmV			
KJPHKLPM_00179	CDS	555	rnmV	3.1.26.8	COG1658	Ribonuclease M5
KJPHKLPM_00180	gene	549				
KJPHKLPM_00180	CDS	549				hypothetical protein
KJPHKLPM_00181	gene	651				
KJPHKLPM_00181	CDS	651				hypothetical protein
KJPHKLPM_00182	gene	1170	deaD			
KJPHKLPM_00182	CDS	1170	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
KJPHKLPM_00183	gene	2766	mtgA			
KJPHKLPM_00183	CDS	2766	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
KJPHKLPM_00184	gene	1551	ybiT_1			
KJPHKLPM_00184	CDS	1551	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
KJPHKLPM_00185	gene	1551	rsxB			
KJPHKLPM_00185	CDS	1551	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
KJPHKLPM_00186	gene	2652	valS			
KJPHKLPM_00186	CDS	2652	valS	6.1.1.9	COG0525	Valine--tRNA ligase
KJPHKLPM_00187	gene	507				
KJPHKLPM_00187	CDS	507				hypothetical protein
KJPHKLPM_00188	gene	690				
KJPHKLPM_00188	CDS	690				hypothetical protein
KJPHKLPM_00189	gene	873				
KJPHKLPM_00189	CDS	873				hypothetical protein
KJPHKLPM_00190	gene	1059				
KJPHKLPM_00190	CDS	1059				hypothetical protein
KJPHKLPM_00191	gene	678	purC			
KJPHKLPM_00191	CDS	678	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
KJPHKLPM_00192	gene	201	pepD_1			
KJPHKLPM_00192	CDS	201	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
KJPHKLPM_00193	gene	351	ssrA			
KJPHKLPM_00193	tmRNA	351	ssrA			transfer-messenger RNA, SsrA
KJPHKLPM_00194	gene	696	rspR_2			
KJPHKLPM_00194	CDS	696	rspR_2		COG1802	HTH-type transcriptional repressor RspR
KJPHKLPM_00195	gene	1245	fldA			
KJPHKLPM_00195	CDS	1245	fldA	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
KJPHKLPM_00196	gene	1236	fldB			
KJPHKLPM_00196	CDS	1236	fldB	4.2.1.-		(R)-phenyllactyl-CoA dehydratase alpha subunit
KJPHKLPM_00197	gene	1119	hadC			
KJPHKLPM_00197	CDS	1119	hadC	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit
KJPHKLPM_00198	gene	1134	carC			
KJPHKLPM_00198	CDS	1134	carC	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
KJPHKLPM_00199	gene	792	carD			
KJPHKLPM_00199	CDS	792	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
KJPHKLPM_00200	gene	1008	carE_1			
KJPHKLPM_00200	CDS	1008	carE_1	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
KJPHKLPM_00201	gene	993	hpr			
KJPHKLPM_00201	CDS	993	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
KJPHKLPM_00202	gene	1326	brnQ_1			
KJPHKLPM_00202	CDS	1326	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
KJPHKLPM_00203	gene	1185	aspC			
KJPHKLPM_00203	CDS	1185	aspC	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
KJPHKLPM_00204	gene	879				
KJPHKLPM_00204	CDS	879				hypothetical protein
KJPHKLPM_00205	gene	396	panD			
KJPHKLPM_00205	CDS	396	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
KJPHKLPM_00206	gene	1017				
KJPHKLPM_00206	CDS	1017			COG0628	Putative transport protein
KJPHKLPM_00207	gene	528				
KJPHKLPM_00207	CDS	528				hypothetical protein
KJPHKLPM_00208	gene	1083	hhoB			
KJPHKLPM_00208	CDS	1083	hhoB			Putative serine protease HhoB
KJPHKLPM_00209	gene	1326	pepC			
KJPHKLPM_00209	CDS	1326	pepC	3.4.22.40	COG3579	Aminopeptidase C
KJPHKLPM_00210	gene	1311				
KJPHKLPM_00210	CDS	1311				hypothetical protein
KJPHKLPM_00211	gene	945	hmo_1			
KJPHKLPM_00211	CDS	945	hmo_1	1.1.3.46		4-hydroxymandelate oxidase
KJPHKLPM_00212	gene	939				
KJPHKLPM_00212	CDS	939				hypothetical protein
KJPHKLPM_00213	gene	576				
KJPHKLPM_00213	CDS	576				hypothetical protein
KJPHKLPM_00214	gene	270	atpC			
KJPHKLPM_00214	CDS	270	atpC			ATP synthase epsilon chain
KJPHKLPM_00215	gene	1401	atpD			
KJPHKLPM_00215	CDS	1401	atpD	7.2.2.1	COG0055	ATP synthase subunit beta, sodium ion specific
KJPHKLPM_00216	gene	999	atpG			
KJPHKLPM_00216	CDS	999	atpG		COG0224	ATP synthase gamma chain, sodium ion specific
KJPHKLPM_00217	gene	1503	atpA			
KJPHKLPM_00217	CDS	1503	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
KJPHKLPM_00218	gene	543	atpH			
KJPHKLPM_00218	CDS	543	atpH			ATP synthase subunit delta, sodium ion specific
KJPHKLPM_00219	gene	507	atpF			
KJPHKLPM_00219	CDS	507	atpF			ATP synthase subunit b, sodium ion specific
KJPHKLPM_00220	gene	942				
KJPHKLPM_00220	CDS	942				hypothetical protein
KJPHKLPM_00221	gene	1527	gpmI			
KJPHKLPM_00221	CDS	1527	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
KJPHKLPM_00222	gene	741	tpiA			
KJPHKLPM_00222	CDS	741	tpiA	5.3.1.1		Triosephosphate isomerase
KJPHKLPM_00223	gene	1200	pgk			
KJPHKLPM_00223	CDS	1200	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
KJPHKLPM_00224	gene	1008	gap_1			
KJPHKLPM_00224	CDS	1008	gap_1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
KJPHKLPM_00225	gene	1026	cggR			
KJPHKLPM_00225	CDS	1026	cggR		COG2390	Central glycolytic genes regulator
KJPHKLPM_00226	gene	786				
KJPHKLPM_00226	CDS	786				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
KJPHKLPM_00227	gene	474	slyA			
KJPHKLPM_00227	CDS	474	slyA			Transcriptional regulator SlyA
KJPHKLPM_00228	gene	1374	mepA_1			
KJPHKLPM_00228	CDS	1374	mepA_1			Multidrug export protein MepA
KJPHKLPM_00229	gene	2358	sasA_2			
