locus_tag	ftype	length_bp	gene	EC_number	COG	product
GEFBOJOP_00020	gene	270				
GEFBOJOP_00020	CDS	270				hypothetical protein
GEFBOJOP_00021	gene	642	adk			
GEFBOJOP_00021	CDS	642	adk	2.7.4.3		Adenylate kinase
GEFBOJOP_00022	gene	1269	secY			
GEFBOJOP_00022	CDS	1269	secY		COG0201	Protein translocase subunit SecY
GEFBOJOP_00023	gene	444	rplO			
GEFBOJOP_00023	CDS	444	rplO			50S ribosomal protein L15
GEFBOJOP_00024	gene	339				
GEFBOJOP_00024	CDS	339				hypothetical protein
GEFBOJOP_00025	gene	297				
GEFBOJOP_00025	CDS	297				hypothetical protein
GEFBOJOP_00026	gene	1128				
GEFBOJOP_00026	CDS	1128				hypothetical protein
GEFBOJOP_00027	gene	1140				
GEFBOJOP_00027	CDS	1140				hypothetical protein
GEFBOJOP_00028	gene	723	pyrF			
GEFBOJOP_00028	CDS	723	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
GEFBOJOP_00029	gene	1050	carA_1			
GEFBOJOP_00029	CDS	1050	carA_1	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
GEFBOJOP_00030	gene	1011	carE			
GEFBOJOP_00030	CDS	1011	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
GEFBOJOP_00031	gene	786	carD_1			
GEFBOJOP_00031	CDS	786	carD_1	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
GEFBOJOP_00032	gene	1143	carC_1			
GEFBOJOP_00032	CDS	1143	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
GEFBOJOP_00033	gene	1125	hadC			
GEFBOJOP_00033	CDS	1125	hadC	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit
GEFBOJOP_00034	gene	1233	hadB			
GEFBOJOP_00034	CDS	1233	hadB	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase alpha subunit
GEFBOJOP_00035	gene	1212	fldA_1			
GEFBOJOP_00035	CDS	1212	fldA_1	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
GEFBOJOP_00036	gene	1023				
GEFBOJOP_00036	CDS	1023				hypothetical protein
GEFBOJOP_00037	gene	912	dusB			
GEFBOJOP_00037	CDS	912	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
GEFBOJOP_00038	gene	1548	carA_2			
GEFBOJOP_00038	CDS	1548	carA_2	2.8.3.23	COG4670	Caffeate CoA-transferase
GEFBOJOP_00039	gene	1014	gloB			
GEFBOJOP_00039	CDS	1014	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
GEFBOJOP_00040	gene	828	COQ3			
GEFBOJOP_00040	CDS	828	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
GEFBOJOP_00041	gene	1221	ask			
GEFBOJOP_00041	CDS	1221	ask	2.7.2.4	COG0527	Aspartokinase
GEFBOJOP_00042	gene	909	thrB			
GEFBOJOP_00042	CDS	909	thrB	2.7.1.39	COG0083	Homoserine kinase
GEFBOJOP_00043	gene	1050	thrC			
GEFBOJOP_00043	CDS	1050	thrC	4.2.3.1	COG0498	Threonine synthase
GEFBOJOP_00044	gene	834	hom			
GEFBOJOP_00044	CDS	834	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
GEFBOJOP_00045	gene	936	aptB			
GEFBOJOP_00045	CDS	936	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
GEFBOJOP_00046	gene	813	aptA			
GEFBOJOP_00046	CDS	813	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
GEFBOJOP_00047	gene	372	acpS			
GEFBOJOP_00047	CDS	372	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
GEFBOJOP_00048	gene	1320	sasA			
GEFBOJOP_00048	CDS	1320	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
GEFBOJOP_00049	gene	744	regX3_1			
GEFBOJOP_00049	CDS	744	regX3_1		COG0745	Sensory transduction protein regX3
GEFBOJOP_00050	gene	1377				
GEFBOJOP_00050	CDS	1377				hypothetical protein
GEFBOJOP_00051	gene	645				
GEFBOJOP_00051	CDS	645			COG1136	putative ABC transporter ATP-binding protein
GEFBOJOP_00052	gene	954				
GEFBOJOP_00052	CDS	954				hypothetical protein
GEFBOJOP_00053	gene	582	rsmI			
GEFBOJOP_00053	CDS	582	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
GEFBOJOP_00054	gene	1437	pncB2			
GEFBOJOP_00054	CDS	1437	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
GEFBOJOP_00055	gene	456	lrpC			
GEFBOJOP_00055	CDS	456	lrpC		COG1522	HTH-type transcriptional regulator LrpC
GEFBOJOP_00056	gene	1941	metG			
GEFBOJOP_00056	CDS	1941	metG	6.1.1.10		Methionine--tRNA ligase
GEFBOJOP_00057	gene	771	ycfH			
GEFBOJOP_00057	CDS	771	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
GEFBOJOP_00058	gene	834	trpS			
GEFBOJOP_00058	CDS	834	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
GEFBOJOP_00059	gene	768				
GEFBOJOP_00059	CDS	768				hypothetical protein
GEFBOJOP_00060	gene	480	lspA			
GEFBOJOP_00060	CDS	480	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
GEFBOJOP_00061	gene	933	rluD_1			
GEFBOJOP_00061	CDS	933	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
GEFBOJOP_00062	gene	525	pyrR			
GEFBOJOP_00062	CDS	525	pyrR			Bifunctional protein PyrR
GEFBOJOP_00063	gene	1764	rqcH			
GEFBOJOP_00063	CDS	1764	rqcH		COG1293	Rqc2 RqcH
GEFBOJOP_00064	gene	825	ydjP			
GEFBOJOP_00064	CDS	825	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
GEFBOJOP_00065	gene	279	yjdJ			
GEFBOJOP_00065	CDS	279	yjdJ		COG2388	putative protein YjdJ
GEFBOJOP_00066	gene	447				
GEFBOJOP_00066	CDS	447				hypothetical protein
GEFBOJOP_00067	gene	597	cysE			
GEFBOJOP_00067	CDS	597	cysE	2.3.1.30	COG1045	Serine acetyltransferase
GEFBOJOP_00068	gene	888	cysK			
GEFBOJOP_00068	CDS	888	cysK	2.5.1.47		Cysteine synthase
GEFBOJOP_00069	gene	564				
GEFBOJOP_00069	CDS	564				hypothetical protein
GEFBOJOP_00070	gene	471				
GEFBOJOP_00070	CDS	471				hypothetical protein
GEFBOJOP_00071	gene	510	ftnA			
GEFBOJOP_00071	CDS	510	ftnA	1.16.3.2	COG1528	putative bacterial non-heme ferritin
GEFBOJOP_00072	gene	1422	pqqE			
GEFBOJOP_00072	CDS	1422	pqqE	1.21.98.4		PqqA peptide cyclase
GEFBOJOP_00073	gene	870	rlmL_1			
GEFBOJOP_00073	CDS	870	rlmL_1	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
GEFBOJOP_00074	gene	315				
GEFBOJOP_00074	CDS	315				hypothetical protein
GEFBOJOP_00075	gene	378				
GEFBOJOP_00075	CDS	378				hypothetical protein
GEFBOJOP_00076	gene	597				
GEFBOJOP_00076	CDS	597				hypothetical protein
GEFBOJOP_00077	gene	1113				
GEFBOJOP_00077	CDS	1113				hypothetical protein
GEFBOJOP_00078	gene	1119				
GEFBOJOP_00078	CDS	1119				hypothetical protein
GEFBOJOP_00079	gene	933	lnrL_1			
GEFBOJOP_00079	CDS	933	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
GEFBOJOP_00080	gene	270	cysG_1			
GEFBOJOP_00080	CDS	270	cysG_1	4.99.1.4		Siroheme synthase
GEFBOJOP_00081	gene	147	cysG_2			
GEFBOJOP_00081	CDS	147	cysG_2	4.99.1.4		Siroheme synthase
GEFBOJOP_00082	gene	969	hemB			
GEFBOJOP_00082	CDS	969	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
GEFBOJOP_00083	gene	1524	cysG_3			
GEFBOJOP_00083	CDS	1524	cysG_3	4.99.1.4		Siroheme synthase
GEFBOJOP_00084	gene	933	hemC			
GEFBOJOP_00084	CDS	933	hemC	2.5.1.61		Porphobilinogen deaminase
GEFBOJOP_00085	gene	366	bioB_1			
GEFBOJOP_00085	CDS	366	bioB_1	2.8.1.6	COG0502	Biotin synthase
GEFBOJOP_00086	gene	243				
GEFBOJOP_00086	CDS	243				hypothetical protein
GEFBOJOP_00087	gene	1278				
GEFBOJOP_00087	CDS	1278		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
GEFBOJOP_00088	gene	600	COQ5			
GEFBOJOP_00088	CDS	600	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GEFBOJOP_00089	gene	921				
GEFBOJOP_00089	CDS	921				hypothetical protein
GEFBOJOP_00090	gene	543	yajL			
GEFBOJOP_00090	CDS	543	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
GEFBOJOP_00091	gene	522	bcrC			
GEFBOJOP_00091	CDS	522	bcrC	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
GEFBOJOP_00092	gene	1077				
GEFBOJOP_00092	CDS	1077				hypothetical protein
GEFBOJOP_00093	gene	612				
GEFBOJOP_00093	CDS	612				hypothetical protein
GEFBOJOP_00094	gene	1461				
GEFBOJOP_00094	CDS	1461				hypothetical protein
GEFBOJOP_00095	gene	765	fpuC			
GEFBOJOP_00095	CDS	765	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
GEFBOJOP_00096	gene	1065	isdF			
GEFBOJOP_00096	CDS	1065	isdF			putative heme-iron transport system permease protein IsdF
GEFBOJOP_00097	gene	918	isdE			
GEFBOJOP_00097	CDS	918	isdE			High-affinity heme uptake system protein IsdE
GEFBOJOP_00098	gene	1125				
GEFBOJOP_00098	CDS	1125				hypothetical protein
GEFBOJOP_00099	gene	672				
GEFBOJOP_00099	CDS	672				hypothetical protein
GEFBOJOP_00100	gene	885	rbgA			
GEFBOJOP_00100	CDS	885	rbgA		COG1161	Ribosome biogenesis GTPase A
GEFBOJOP_00101	gene	1164	alr1_1			
GEFBOJOP_00101	CDS	1164	alr1_1	5.1.1.1	COG0787	Alanine racemase 1
GEFBOJOP_00102	gene	792	rnhB			
GEFBOJOP_00102	CDS	792	rnhB	3.1.26.4	COG0164	Ribonuclease HII
GEFBOJOP_00103	gene	1017	hmo_1			
GEFBOJOP_00103	CDS	1017	hmo_1	1.1.3.46		4-hydroxymandelate oxidase
GEFBOJOP_00104	gene	363				
GEFBOJOP_00104	CDS	363				hypothetical protein
GEFBOJOP_00105	gene	549				
GEFBOJOP_00105	CDS	549				Nucleobase transporter PlUacP
GEFBOJOP_00106	gene	570	xpt			
GEFBOJOP_00106	CDS	570	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
GEFBOJOP_00107	gene	882				
GEFBOJOP_00107	CDS	882		2.7.1.-	COG1597	Putative lipid kinase
GEFBOJOP_00108	gene	387				
GEFBOJOP_00108	CDS	387				hypothetical protein
GEFBOJOP_00109	gene	1431				
GEFBOJOP_00109	CDS	1431				hypothetical protein
GEFBOJOP_00110	gene	846				
GEFBOJOP_00110	CDS	846				hypothetical protein
GEFBOJOP_00111	gene	495				
GEFBOJOP_00111	CDS	495				hypothetical protein
GEFBOJOP_00112	gene	246				
GEFBOJOP_00112	CDS	246				hypothetical protein
GEFBOJOP_00113	gene	660				
GEFBOJOP_00113	CDS	660				hypothetical protein
GEFBOJOP_00114	gene	1221				
GEFBOJOP_00114	CDS	1221				hypothetical protein
GEFBOJOP_00115	gene	735				
GEFBOJOP_00115	CDS	735		3.1.3.-	COG0560	putative phosphatase
GEFBOJOP_00116	gene	291				
GEFBOJOP_00116	CDS	291				hypothetical protein
GEFBOJOP_00117	gene	627				
GEFBOJOP_00117	CDS	627				hypothetical protein
GEFBOJOP_00118	gene	408				
GEFBOJOP_00118	CDS	408				hypothetical protein
GEFBOJOP_00119	gene	438	sufU			
GEFBOJOP_00119	CDS	438	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
GEFBOJOP_00120	gene	357	csd			
GEFBOJOP_00120	CDS	357	csd	2.8.1.7		putative cysteine desulfurase
GEFBOJOP_00121	gene	1311				
GEFBOJOP_00121	CDS	1311				ISL3 family transposase IS1476
GEFBOJOP_00122	gene	876				
GEFBOJOP_00122	CDS	876				DegV domain-containing protein
GEFBOJOP_00123	gene	471	trmL			
GEFBOJOP_00123	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
GEFBOJOP_00124	gene	639	pdg			
GEFBOJOP_00124	CDS	639	pdg			Ultraviolet N-glycosylase/AP lyase
GEFBOJOP_00125	gene	1656	udk			
GEFBOJOP_00125	CDS	1656	udk	2.7.1.48		Uridine kinase
GEFBOJOP_00126	gene	606	sipT			
GEFBOJOP_00126	CDS	606	sipT	3.4.21.89	COG0681	Signal peptidase I T
GEFBOJOP_00127	gene	207				
GEFBOJOP_00127	CDS	207				hypothetical protein
GEFBOJOP_00128	gene	657	apu			
GEFBOJOP_00128	CDS	657	apu		COG0366	Amylopullulanase
GEFBOJOP_00129	gene	1479	malQ			
GEFBOJOP_00129	CDS	1479	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
GEFBOJOP_00130	gene	1086	potD			
GEFBOJOP_00130	CDS	1086	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
GEFBOJOP_00131	gene	807				
GEFBOJOP_00131	CDS	807				hypothetical protein
GEFBOJOP_00132	gene	867	potB			
GEFBOJOP_00132	CDS	867	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
GEFBOJOP_00133	gene	945	potA			
GEFBOJOP_00133	CDS	945	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
GEFBOJOP_00134	gene	1251	dinB			
GEFBOJOP_00134	CDS	1251	dinB	2.7.7.7	COG0389	DNA polymerase IV
GEFBOJOP_00135	gene	849	nadC			
GEFBOJOP_00135	CDS	849	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
GEFBOJOP_00136	gene	1311	nadB			
GEFBOJOP_00136	CDS	1311	nadB	1.4.3.16	COG0029	L-aspartate oxidase
GEFBOJOP_00137	gene	909	nadA			
GEFBOJOP_00137	CDS	909	nadA	2.5.1.72	COG0379	Quinolinate synthase A
GEFBOJOP_00138	gene	699				
GEFBOJOP_00138	CDS	699				hypothetical protein
GEFBOJOP_00139	gene	1551	ybiT			
GEFBOJOP_00139	CDS	1551	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
GEFBOJOP_00140	gene	2766	mtgA_1			
GEFBOJOP_00140	CDS	2766	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
GEFBOJOP_00141	gene	372	dbpA			
GEFBOJOP_00141	CDS	372	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
GEFBOJOP_00142	gene	639	cbiC			
GEFBOJOP_00142	CDS	639	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
GEFBOJOP_00143	gene	885	pduX			
GEFBOJOP_00143	CDS	885	pduX	2.7.1.177	COG4542	L-threonine kinase
GEFBOJOP_00144	gene	1092	cobD			
GEFBOJOP_00144	CDS	1092	cobD	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
GEFBOJOP_00145	gene	1041	cbiB			
GEFBOJOP_00145	CDS	1041	cbiB			Cobalamin biosynthesis protein CbiB
GEFBOJOP_00146	gene	1395	cbiA			
GEFBOJOP_00146	CDS	1395	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
GEFBOJOP_00147	gene	2514				
GEFBOJOP_00147	CDS	2514				hypothetical protein
GEFBOJOP_00148	gene	756				
GEFBOJOP_00148	CDS	756				hypothetical protein
GEFBOJOP_00149	gene	1584				
GEFBOJOP_00149	CDS	1584				hypothetical protein
GEFBOJOP_00150	gene	300				
GEFBOJOP_00150	CDS	300				hypothetical protein
GEFBOJOP_00151	gene	1872	yjcD			
GEFBOJOP_00151	CDS	1872	yjcD	3.6.4.12	COG0210	Putative ATP-dependent DNA helicase YjcD
GEFBOJOP_00152	gene	885				
GEFBOJOP_00152	CDS	885				hypothetical protein
GEFBOJOP_00153	gene	858	pdxS			
GEFBOJOP_00153	CDS	858	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
GEFBOJOP_00154	gene	1362	gabR			
GEFBOJOP_00154	CDS	1362	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
GEFBOJOP_00155	gene	924	fba			
GEFBOJOP_00155	CDS	924	fba	4.1.2.13		Fructose-bisphosphate aldolase
GEFBOJOP_00156	gene	906				
GEFBOJOP_00156	CDS	906				hypothetical protein
GEFBOJOP_00157	gene	1104				
GEFBOJOP_00157	CDS	1104				hypothetical protein
GEFBOJOP_00158	gene	1548				
GEFBOJOP_00158	CDS	1548				hypothetical protein
GEFBOJOP_00159	gene	255	cbiJ			
GEFBOJOP_00159	CDS	255	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
GEFBOJOP_00160	gene	459	tsaE			
GEFBOJOP_00160	CDS	459	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
GEFBOJOP_00161	gene	921				
GEFBOJOP_00161	CDS	921				hypothetical protein
GEFBOJOP_00162	gene	795	fldI			
GEFBOJOP_00162	CDS	795	fldI	3.6.1.-		(R)-phenyllactate dehydratase activator
GEFBOJOP_00163	gene	621	ribU			
GEFBOJOP_00163	CDS	621	ribU			Riboflavin transporter RibU
GEFBOJOP_00164	gene	1665	yhgF			
GEFBOJOP_00164	CDS	1665	yhgF		COG2183	Protein YhgF
GEFBOJOP_00165	gene	732				
GEFBOJOP_00165	CDS	732				hypothetical protein
GEFBOJOP_00166	gene	1227	dctA			
GEFBOJOP_00166	CDS	1227	dctA		COG1301	C4-dicarboxylate transport protein
GEFBOJOP_00167	gene	912	pyrB			
GEFBOJOP_00167	CDS	912	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
GEFBOJOP_00168	gene	690	pyrK			
GEFBOJOP_00168	CDS	690	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
GEFBOJOP_00169	gene	903	pyrD			
GEFBOJOP_00169	CDS	903	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
GEFBOJOP_00170	gene	582	pyrE			
GEFBOJOP_00170	CDS	582	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
GEFBOJOP_00171	gene	2424	lon1			
GEFBOJOP_00171	CDS	2424	lon1	3.4.21.53	COG0466	Lon protease 1
GEFBOJOP_00172	gene	723	engB			
GEFBOJOP_00172	CDS	723	engB			GTP-binding protein EngB
GEFBOJOP_00173	gene	546	hpt_1			
GEFBOJOP_00173	CDS	546	hpt_1	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
GEFBOJOP_00174	gene	288	pagR			
GEFBOJOP_00174	CDS	288	pagR			Transcriptional repressor PagR
GEFBOJOP_00175	gene	846	radA			
GEFBOJOP_00175	CDS	846	radA	3.6.4.-	COG1066	DNA repair protein RadA
GEFBOJOP_00176	gene	1077	disA			
GEFBOJOP_00176	CDS	1077	disA	2.7.7.85	COG1623	DNA integrity scanning protein DisA
GEFBOJOP_00177	gene	1092	yacL			
GEFBOJOP_00177	CDS	1092	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
GEFBOJOP_00178	gene	1446	proS			
GEFBOJOP_00178	CDS	1446	proS	6.1.1.15	COG0442	Proline--tRNA ligase
GEFBOJOP_00179	gene	240				
GEFBOJOP_00179	CDS	240				hypothetical protein
GEFBOJOP_00180	gene	630	upp			
GEFBOJOP_00180	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
GEFBOJOP_00181	gene	447	ywlF			
GEFBOJOP_00181	CDS	447	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
GEFBOJOP_00182	gene	1038	ywlC			
GEFBOJOP_00182	CDS	1038	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
GEFBOJOP_00183	gene	1065	prfA			
GEFBOJOP_00183	CDS	1065	prfA		COG0216	Peptide chain release factor 1
GEFBOJOP_00184	gene	915	prmC			
GEFBOJOP_00184	CDS	915	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
GEFBOJOP_00185	gene	591				
GEFBOJOP_00185	CDS	591				hypothetical protein
GEFBOJOP_00186	gene	1314	pdp			
GEFBOJOP_00186	CDS	1314	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
GEFBOJOP_00187	gene	2127	purQ			
GEFBOJOP_00187	CDS	2127	purQ	3.5.1.2		Phosphoribosylformylglycinamidine synthase subunit PurQ
GEFBOJOP_00188	gene	510				
GEFBOJOP_00188	CDS	510			COG1132	putative ABC transporter ATP-binding/permease protein
GEFBOJOP_00189	gene	927				
GEFBOJOP_00189	CDS	927				hypothetical protein
GEFBOJOP_00190	gene	1056				
GEFBOJOP_00190	CDS	1056				hypothetical protein
GEFBOJOP_00191	gene	480				
GEFBOJOP_00191	CDS	480				hypothetical protein
GEFBOJOP_00192	gene	546				
GEFBOJOP_00192	CDS	546			COG3599	putative protein
GEFBOJOP_00193	gene	483	coaD			
GEFBOJOP_00193	CDS	483	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
GEFBOJOP_00194	gene	561	rsmD			
GEFBOJOP_00194	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
GEFBOJOP_00195	gene	2058	recG			
GEFBOJOP_00195	CDS	2058	recG	3.6.4.12		ATP-dependent DNA helicase RecG
GEFBOJOP_00196	gene	168				
GEFBOJOP_00196	CDS	168				hypothetical protein
GEFBOJOP_00197	gene	1113	mrdB			
GEFBOJOP_00197	CDS	1113	mrdB	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
GEFBOJOP_00198	gene	2898	mrdA			
GEFBOJOP_00198	CDS	2898	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
GEFBOJOP_00199	gene	405				
GEFBOJOP_00199	CDS	405				hypothetical protein
GEFBOJOP_00200	gene	1719				
GEFBOJOP_00200	CDS	1719			COG1132	putative ABC transporter ATP-binding protein
GEFBOJOP_00201	gene	1743	msbA			
GEFBOJOP_00201	CDS	1743	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
GEFBOJOP_00202	gene	588				
GEFBOJOP_00202	CDS	588				hypothetical protein
GEFBOJOP_00203	gene	450	metN			
GEFBOJOP_00203	CDS	450	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
GEFBOJOP_00204	gene	882				
GEFBOJOP_00204	CDS	882			COG1702	PhoH-like protein
GEFBOJOP_00205	gene	462	ybeY			
GEFBOJOP_00205	CDS	462	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
GEFBOJOP_00206	gene	897				
GEFBOJOP_00206	CDS	897				hypothetical protein
GEFBOJOP_00207	gene	903	era			
GEFBOJOP_00207	CDS	903	era			GTPase Era
GEFBOJOP_00208	gene	1377				
GEFBOJOP_00208	CDS	1377			COG2239	Magnesium transporter MgtE
GEFBOJOP_00209	gene	600	fbpC			
GEFBOJOP_00209	CDS	600	fbpC	7.2.2.7		Fe(3+) ions import ATP-binding protein FbpC
GEFBOJOP_00210	gene	672	cmpB			
GEFBOJOP_00210	CDS	672	cmpB		COG0600	Bicarbonate transport system permease protein CmpB
GEFBOJOP_00211	gene	993				
GEFBOJOP_00211	CDS	993				hypothetical protein
GEFBOJOP_00212	gene	681	tgnD			
GEFBOJOP_00212	CDS	681	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
GEFBOJOP_00213	gene	996	btuD			
GEFBOJOP_00213	CDS	996	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GEFBOJOP_00214	gene	534				
GEFBOJOP_00214	CDS	534				hypothetical protein
GEFBOJOP_00215	gene	987				
GEFBOJOP_00215	CDS	987				hypothetical protein
GEFBOJOP_00216	gene	2199	ziaA			
GEFBOJOP_00216	CDS	2199	ziaA	7.2.2.12		Zinc-transporting ATPase
GEFBOJOP_00217	gene	384	ziaR			
GEFBOJOP_00217	CDS	384	ziaR			Transcriptional repressor SmtB 
GEFBOJOP_00218	gene	357				
GEFBOJOP_00218	CDS	357				hypothetical protein
GEFBOJOP_00219	gene	177				
GEFBOJOP_00219	CDS	177				hypothetical protein
GEFBOJOP_00220	gene	939	ugtP_1			
GEFBOJOP_00220	CDS	939	ugtP_1	2.4.1.315		Processive diacylglycerol beta-glucosyltransferase
GEFBOJOP_00221	gene	168				
GEFBOJOP_00221	CDS	168				hypothetical protein
GEFBOJOP_00222	gene	276				
