locus_tag	ftype	length_bp	gene	EC_number	COG	product
FEEIKOBK_00165	CDS	462	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
FEEIKOBK_00166	gene	420				
FEEIKOBK_00166	CDS	420				hypothetical protein
FEEIKOBK_00167	gene	282	isdF			
FEEIKOBK_00167	CDS	282	isdF			putative heme-iron transport system permease protein IsdF
FEEIKOBK_00168	gene	765	fpuC			
FEEIKOBK_00168	CDS	765	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
FEEIKOBK_00169	gene	1461				
FEEIKOBK_00169	CDS	1461				hypothetical protein
FEEIKOBK_00170	gene	1980	htpG			
FEEIKOBK_00170	CDS	1980	htpG		COG0326	Chaperone protein HtpG
FEEIKOBK_00171	gene	141				
FEEIKOBK_00171	CDS	141				hypothetical protein
FEEIKOBK_00172	gene	636	fchA			
FEEIKOBK_00172	CDS	636	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
FEEIKOBK_00173	gene	858	folD			
FEEIKOBK_00173	CDS	858	folD			Bifunctional protein FolD protein
FEEIKOBK_00174	gene	1587	clcA			
FEEIKOBK_00174	CDS	1587	clcA			H(+)/Cl(-) exchange transporter ClcA
FEEIKOBK_00175	gene	1872	yjcD			
FEEIKOBK_00175	CDS	1872	yjcD	3.6.4.12	COG0210	Putative ATP-dependent DNA helicase YjcD
FEEIKOBK_00176	gene	885				
FEEIKOBK_00176	CDS	885				hypothetical protein
FEEIKOBK_00177	gene	858	pdxS			
FEEIKOBK_00177	CDS	858	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
FEEIKOBK_00178	gene	1068				
FEEIKOBK_00178	CDS	1068				hypothetical protein
FEEIKOBK_00179	gene	3771				
FEEIKOBK_00179	CDS	3771				hypothetical protein
FEEIKOBK_00180	gene	1032				
FEEIKOBK_00180	CDS	1032				hypothetical protein
FEEIKOBK_00181	gene	834				
FEEIKOBK_00181	CDS	834				hypothetical protein
FEEIKOBK_00182	gene	732				
FEEIKOBK_00182	CDS	732				hypothetical protein
FEEIKOBK_00183	gene	1218	dctA			
FEEIKOBK_00183	CDS	1218	dctA		COG1301	C4-dicarboxylate transport protein
FEEIKOBK_00184	gene	912	pyrB			
FEEIKOBK_00184	CDS	912	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
FEEIKOBK_00185	gene	690	pyrK			
FEEIKOBK_00185	CDS	690	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
FEEIKOBK_00186	gene	903	pyrD			
FEEIKOBK_00186	CDS	903	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
FEEIKOBK_00187	gene	954				
FEEIKOBK_00187	CDS	954				hypothetical protein
FEEIKOBK_00188	gene	651				
FEEIKOBK_00188	CDS	651				hypothetical protein
FEEIKOBK_00189	gene	486				
FEEIKOBK_00189	CDS	486				hypothetical protein
FEEIKOBK_00190	gene	1557				
FEEIKOBK_00190	CDS	1557				hypothetical protein
FEEIKOBK_00191	gene	168				
FEEIKOBK_00191	CDS	168				hypothetical protein
FEEIKOBK_00192	gene	2151	feoB			
FEEIKOBK_00192	CDS	2151	feoB		COG0370	Fe(2+) transporter FeoB
FEEIKOBK_00193	gene	234				
FEEIKOBK_00193	CDS	234				hypothetical protein
FEEIKOBK_00194	gene	219				
FEEIKOBK_00194	CDS	219				hypothetical protein
FEEIKOBK_00195	gene	657				
FEEIKOBK_00195	CDS	657				hypothetical protein
FEEIKOBK_00196	gene	1254				
FEEIKOBK_00196	CDS	1254		1.4.1.2		NAD-specific glutamate dehydrogenase
FEEIKOBK_00197	gene	168				
FEEIKOBK_00197	CDS	168			COG1145	Ferredoxin
FEEIKOBK_00198	gene	636	rex1			
FEEIKOBK_00198	CDS	636	rex1		COG2344	Redox-sensing transcriptional repressor Rex 1
FEEIKOBK_00199	gene	1932	yheS			
FEEIKOBK_00199	CDS	1932	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
FEEIKOBK_00200	gene	1188	uctC			
FEEIKOBK_00200	CDS	1188	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
FEEIKOBK_00201	gene	285				
FEEIKOBK_00201	CDS	285				hypothetical protein
FEEIKOBK_00202	gene	723				
FEEIKOBK_00202	CDS	723			COG0217	putative transcriptional regulatory protein
FEEIKOBK_00203	gene	759	nadE			
FEEIKOBK_00203	CDS	759	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
FEEIKOBK_00204	gene	642	yigZ			
FEEIKOBK_00204	CDS	642	yigZ		COG1739	IMPACT family member YigZ
FEEIKOBK_00205	gene	678				
FEEIKOBK_00205	CDS	678				hypothetical protein
FEEIKOBK_00206	gene	423				
FEEIKOBK_00206	CDS	423				hypothetical protein
FEEIKOBK_00207	gene	219				
FEEIKOBK_00207	CDS	219				hypothetical protein
FEEIKOBK_00208	gene	675				
FEEIKOBK_00208	CDS	675				hypothetical protein
FEEIKOBK_00209	gene	1731	cdr			
FEEIKOBK_00209	CDS	1731	cdr	1.8.1.14		Coenzyme A disulfide reductase
FEEIKOBK_00210	gene	288	pagR			
FEEIKOBK_00210	CDS	288	pagR			Transcriptional repressor PagR
FEEIKOBK_00211	gene	546	hpt_1			
FEEIKOBK_00211	CDS	546	hpt_1	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
FEEIKOBK_00212	gene	336	engB_1			
FEEIKOBK_00212	CDS	336	engB_1		COG0218	putative GTP-binding protein EngB
FEEIKOBK_00213	gene	351	engB_2			
FEEIKOBK_00213	CDS	351	engB_2			GTP-binding protein EngB
FEEIKOBK_00214	gene	1560	lon1			
FEEIKOBK_00214	CDS	1560	lon1	3.4.21.53	COG0466	Lon protease 1
FEEIKOBK_00215	gene	813	uppP			
FEEIKOBK_00215	CDS	813	uppP	3.6.1.27		Undecaprenyl-diphosphatase
FEEIKOBK_00216	gene	1200				
FEEIKOBK_00216	CDS	1200		2.6.1.1		Aspartate aminotransferase
FEEIKOBK_00217	gene	957	galT			
FEEIKOBK_00217	CDS	957	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
FEEIKOBK_00218	gene	1902				
FEEIKOBK_00218	CDS	1902				hypothetical protein
FEEIKOBK_00219	gene	825	pdxY			
FEEIKOBK_00219	CDS	825	pdxY	2.7.1.35		Pyridoxal kinase PdxY
FEEIKOBK_00220	gene	201	cspA			
FEEIKOBK_00220	CDS	201	cspA		COG1278	Cold shock protein CspA
FEEIKOBK_00221	gene	453				
FEEIKOBK_00221	CDS	453				hypothetical protein
FEEIKOBK_00222	gene	465				
FEEIKOBK_00222	CDS	465				hypothetical protein
FEEIKOBK_00223	gene	444				
FEEIKOBK_00223	CDS	444				hypothetical protein
FEEIKOBK_00224	gene	768	prsA_1			
FEEIKOBK_00224	CDS	768	prsA_1	5.2.1.8		Foldase protein PrsA
FEEIKOBK_00225	gene	684				
FEEIKOBK_00225	CDS	684				hypothetical protein
FEEIKOBK_00226	gene	786	carD_1			
FEEIKOBK_00226	CDS	786	carD_1	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
FEEIKOBK_00227	gene	1143	carC_1			
FEEIKOBK_00227	CDS	1143	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
FEEIKOBK_00228	gene	1125	hadC			
FEEIKOBK_00228	CDS	1125	hadC	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit
FEEIKOBK_00229	gene	1233	hadB			
FEEIKOBK_00229	CDS	1233	hadB	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase alpha subunit
FEEIKOBK_00230	gene	1212	fldA			
