locus_tag	ftype	length_bp	gene	EC_number	COG	product
MOJNKLJB_00034	CDS	525				hypothetical protein
MOJNKLJB_00035	gene	723				
MOJNKLJB_00035	CDS	723				hypothetical protein
MOJNKLJB_00036	gene	4026				
MOJNKLJB_00036	CDS	4026				hypothetical protein
MOJNKLJB_00037	gene	996				
MOJNKLJB_00037	CDS	996				hypothetical protein
MOJNKLJB_00038	gene	1365	rclA			
MOJNKLJB_00038	CDS	1365	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
MOJNKLJB_00039	gene	573				
MOJNKLJB_00039	CDS	573				hypothetical protein
MOJNKLJB_00040	gene	1500				
MOJNKLJB_00040	CDS	1500				hypothetical protein
MOJNKLJB_00041	gene	498				
MOJNKLJB_00041	CDS	498				hypothetical protein
MOJNKLJB_00042	gene	936				
MOJNKLJB_00042	CDS	936				hypothetical protein
MOJNKLJB_00043	gene	1188				
MOJNKLJB_00043	CDS	1188				hypothetical protein
MOJNKLJB_00044	gene	852				
MOJNKLJB_00044	CDS	852				hypothetical protein
MOJNKLJB_00045	gene	1071				
MOJNKLJB_00045	CDS	1071				hypothetical protein
MOJNKLJB_00046	gene	759				
MOJNKLJB_00046	CDS	759				hypothetical protein
MOJNKLJB_00047	gene	600				
MOJNKLJB_00047	CDS	600				hypothetical protein
MOJNKLJB_00048	gene	672				
MOJNKLJB_00048	CDS	672				hypothetical protein
MOJNKLJB_00049	gene	354				
MOJNKLJB_00049	CDS	354				hypothetical protein
MOJNKLJB_00050	gene	450				
MOJNKLJB_00050	CDS	450				hypothetical protein
MOJNKLJB_00051	gene	1083				
MOJNKLJB_00051	CDS	1083				hypothetical protein
MOJNKLJB_00052	gene	495	sigM_1			
MOJNKLJB_00052	CDS	495	sigM_1		COG1595	ECF RNA polymerase sigma factor SigM
MOJNKLJB_00053	gene	1269				
MOJNKLJB_00053	CDS	1269				hypothetical protein
MOJNKLJB_00054	gene	549				
MOJNKLJB_00054	CDS	549				hypothetical protein
MOJNKLJB_00055	gene	102				
MOJNKLJB_00055	CDS	102				hypothetical protein
MOJNKLJB_00056	gene	2190				
MOJNKLJB_00056	CDS	2190				hypothetical protein
MOJNKLJB_00057	gene	282				
MOJNKLJB_00057	CDS	282				hypothetical protein
MOJNKLJB_00058	gene	846	artP_1			
MOJNKLJB_00058	CDS	846	artP_1		COG0834	Arginine-binding extracellular protein ArtP
MOJNKLJB_00059	gene	675	artQ_1			
MOJNKLJB_00059	CDS	675	artQ_1		COG0765	Arginine transport system permease protein ArtQ
MOJNKLJB_00060	gene	744	artM			
MOJNKLJB_00060	CDS	744	artM		COG1126	Arginine transport ATP-binding protein ArtM
MOJNKLJB_00061	gene	606	rpsD			
MOJNKLJB_00061	CDS	606	rpsD		COG0522	30S ribosomal protein S4
MOJNKLJB_00062	gene	885	dapA_1			
MOJNKLJB_00062	CDS	885	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
MOJNKLJB_00063	gene	921				
MOJNKLJB_00063	CDS	921				hypothetical protein
MOJNKLJB_00064	gene	600	COQ5			
MOJNKLJB_00064	CDS	600	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
MOJNKLJB_00065	gene	1278				
MOJNKLJB_00065	CDS	1278		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
MOJNKLJB_00066	gene	1287	brnQ_1			
MOJNKLJB_00066	CDS	1287	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
MOJNKLJB_00067	gene	849	panC			
MOJNKLJB_00067	CDS	849	panC	6.3.2.1	COG0414	Pantothenate synthetase
MOJNKLJB_00068	gene	828	panB			
MOJNKLJB_00068	CDS	828	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
MOJNKLJB_00069	gene	885				
MOJNKLJB_00069	CDS	885				hypothetical protein
MOJNKLJB_00070	gene	240				
MOJNKLJB_00070	CDS	240				hypothetical protein
MOJNKLJB_00071	gene	201				
MOJNKLJB_00071	CDS	201				hypothetical protein
MOJNKLJB_00072	gene	615	sodA1			
MOJNKLJB_00072	CDS	615	sodA1	1.15.1.1		Superoxide dismutase [Mn] 1
MOJNKLJB_00073	gene	771				
MOJNKLJB_00073	CDS	771				hypothetical protein
MOJNKLJB_00074	gene	702	yidC2			
MOJNKLJB_00074	CDS	702	yidC2		COG0706	Membrane protein insertase YidC 2
MOJNKLJB_00075	gene	378	rnpA			
MOJNKLJB_00075	CDS	378	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
MOJNKLJB_00076	gene	135	rpmH			
MOJNKLJB_00076	CDS	135	rpmH		COG0230	50S ribosomal protein L34
MOJNKLJB_00077	gene	1365	dnaA_1			
MOJNKLJB_00077	CDS	1365	dnaA_1		COG0593	Chromosomal replication initiator protein DnaA
MOJNKLJB_00078	gene	1104	dnaN			
MOJNKLJB_00078	CDS	1104	dnaN		COG0592	Beta sliding clamp
MOJNKLJB_00079	gene	831	artP_2			
MOJNKLJB_00079	CDS	831	artP_2		COG0834	Arginine-binding extracellular protein ArtP
MOJNKLJB_00080	gene	456	smpB			
MOJNKLJB_00080	CDS	456	smpB		COG0691	SsrA-binding protein
MOJNKLJB_00081	gene	2244	rnr			
MOJNKLJB_00081	CDS	2244	rnr	3.1.13.1	COG0557	Ribonuclease R
MOJNKLJB_00082	gene	231				
MOJNKLJB_00082	CDS	231				hypothetical protein
MOJNKLJB_00083	gene	1293	eno			
MOJNKLJB_00083	CDS	1293	eno	4.2.1.11	COG0148	Enolase
MOJNKLJB_00084	gene	1527	gpmI			
MOJNKLJB_00084	CDS	1527	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
MOJNKLJB_00085	gene	741	tpiA			
MOJNKLJB_00085	CDS	741	tpiA	5.3.1.1		Triosephosphate isomerase
MOJNKLJB_00086	gene	1200	pgk			
MOJNKLJB_00086	CDS	1200	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
MOJNKLJB_00087	gene	1008	gap			
MOJNKLJB_00087	CDS	1008	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
MOJNKLJB_00088	gene	1026	cggR			
MOJNKLJB_00088	CDS	1026	cggR		COG2390	Central glycolytic genes regulator
MOJNKLJB_00089	gene	786				
MOJNKLJB_00089	CDS	786				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
MOJNKLJB_00090	gene	1536	guaA			
MOJNKLJB_00090	CDS	1536	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
MOJNKLJB_00091	gene	1623	groL			
MOJNKLJB_00091	CDS	1623	groL		COG0459	60 kDa chaperonin
MOJNKLJB_00092	gene	282	groS			
MOJNKLJB_00092	CDS	282	groS		COG0234	10 kDa chaperonin
MOJNKLJB_00093	gene	1482	clsA_1			
MOJNKLJB_00093	CDS	1482	clsA_1	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
MOJNKLJB_00094	gene	876				
MOJNKLJB_00094	CDS	876				hypothetical protein
MOJNKLJB_00095	gene	384				
MOJNKLJB_00095	CDS	384			COG1302	Alkaline shock protein 23
MOJNKLJB_00096	gene	495				
MOJNKLJB_00096	CDS	495				hypothetical protein
MOJNKLJB_00097	gene	846				
MOJNKLJB_00097	CDS	846				hypothetical protein
MOJNKLJB_00098	gene	1161				
MOJNKLJB_00098	CDS	1161				hypothetical protein
MOJNKLJB_00099	gene	240				
MOJNKLJB_00099	CDS	240				hypothetical protein
MOJNKLJB_00100	gene	387				
MOJNKLJB_00100	CDS	387				hypothetical protein
MOJNKLJB_00101	gene	882				
MOJNKLJB_00101	CDS	882		2.7.1.-	COG1597	Putative lipid kinase
MOJNKLJB_00102	gene	570	xpt			
MOJNKLJB_00102	CDS	570	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
MOJNKLJB_00103	gene	1371				
MOJNKLJB_00103	CDS	1371				Nucleobase transporter PlUacP
MOJNKLJB_00104	gene	936	aptB			
MOJNKLJB_00104	CDS	936	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
MOJNKLJB_00105	gene	813	aptA			
MOJNKLJB_00105	CDS	813	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
MOJNKLJB_00106	gene	372	acpS			
MOJNKLJB_00106	CDS	372	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
MOJNKLJB_00107	gene	1320	sasA_1			
MOJNKLJB_00107	CDS	1320	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
MOJNKLJB_00108	gene	654	regX3_1			
MOJNKLJB_00108	CDS	654	regX3_1		COG0745	Sensory transduction protein regX3
MOJNKLJB_00109	gene	1377				
MOJNKLJB_00109	CDS	1377				hypothetical protein
MOJNKLJB_00110	gene	645				
MOJNKLJB_00110	CDS	645			COG1136	putative ABC transporter ATP-binding protein
MOJNKLJB_00111	gene	1278				
MOJNKLJB_00111	CDS	1278				hypothetical protein
MOJNKLJB_00112	gene	891				
MOJNKLJB_00112	CDS	891				hypothetical protein
MOJNKLJB_00113	gene	153				
MOJNKLJB_00113	CDS	153				hypothetical protein
MOJNKLJB_00114	gene	1161	resA			
MOJNKLJB_00114	CDS	1161	resA			Thiol-disulfide oxidoreductase ResA
MOJNKLJB_00115	gene	2241				
MOJNKLJB_00115	CDS	2241				hypothetical protein
MOJNKLJB_00116	gene	696	rspR_1			
MOJNKLJB_00116	CDS	696	rspR_1		COG1802	HTH-type transcriptional repressor RspR
MOJNKLJB_00117	gene	1245	fldA			
MOJNKLJB_00117	CDS	1245	fldA	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
MOJNKLJB_00118	gene	1236	fldB			
MOJNKLJB_00118	CDS	1236	fldB	4.2.1.-		(R)-phenyllactyl-CoA dehydratase alpha subunit
MOJNKLJB_00119	gene	924	hadC			
MOJNKLJB_00119	CDS	924	hadC	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit
MOJNKLJB_00120	gene	159	fldC			
MOJNKLJB_00120	CDS	159	fldC	4.2.1.-		(R)-phenyllactyl-CoA dehydratase beta subunit
MOJNKLJB_00121	gene	1134	carC			
MOJNKLJB_00121	CDS	1134	carC	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
MOJNKLJB_00122	gene	792	carD			
MOJNKLJB_00122	CDS	792	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
MOJNKLJB_00123	gene	1008	carE_1			
MOJNKLJB_00123	CDS	1008	carE_1	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
MOJNKLJB_00124	gene	993	hpr			
MOJNKLJB_00124	CDS	993	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
MOJNKLJB_00125	gene	1326	brnQ_2			
MOJNKLJB_00125	CDS	1326	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
MOJNKLJB_00126	gene	1185	aspC			
MOJNKLJB_00126	CDS	1185	aspC	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
MOJNKLJB_00127	gene	474				
MOJNKLJB_00127	CDS	474				hypothetical protein
MOJNKLJB_00128	gene	1233				
MOJNKLJB_00128	CDS	1233				IS256 family transposase ISCth4
MOJNKLJB_00129	gene	714				
MOJNKLJB_00129	CDS	714				hypothetical protein
MOJNKLJB_00130	gene	864				
MOJNKLJB_00130	CDS	864				hypothetical protein
MOJNKLJB_00131	gene	618				
MOJNKLJB_00131	CDS	618				hypothetical protein
MOJNKLJB_00132	gene	165				
MOJNKLJB_00132	CDS	165				hypothetical protein
MOJNKLJB_00133	gene	1050				
MOJNKLJB_00133	CDS	1050			COG2826	IS30 family transposase ISHahy9
MOJNKLJB_00134	gene	642				
MOJNKLJB_00134	CDS	642				hypothetical protein
MOJNKLJB_00135	gene	1158	iscS			
MOJNKLJB_00135	CDS	1158	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
MOJNKLJB_00136	gene	1188	thiI			
MOJNKLJB_00136	CDS	1188	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
MOJNKLJB_00137	gene	966				
MOJNKLJB_00137	CDS	966				hypothetical protein
MOJNKLJB_00138	gene	1665				
MOJNKLJB_00138	CDS	1665				hypothetical protein
MOJNKLJB_00139	gene	1221	ask			
MOJNKLJB_00139	CDS	1221	ask	2.7.2.4	COG0527	Aspartokinase
MOJNKLJB_00140	gene	909	thrB			
MOJNKLJB_00140	CDS	909	thrB	2.7.1.39	COG0083	Homoserine kinase
MOJNKLJB_00141	gene	1050	thrC			
MOJNKLJB_00141	CDS	1050	thrC	4.2.3.1	COG0498	Threonine synthase
MOJNKLJB_00142	gene	1338	hom			
MOJNKLJB_00142	CDS	1338	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
MOJNKLJB_00143	gene	990	asd_1			
MOJNKLJB_00143	CDS	990	asd_1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
MOJNKLJB_00144	gene	591	ogt			
MOJNKLJB_00144	CDS	591	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
MOJNKLJB_00145	gene	405				
MOJNKLJB_00145	CDS	405				hypothetical protein
MOJNKLJB_00146	gene	465				
MOJNKLJB_00146	CDS	465				hypothetical protein
MOJNKLJB_00147	gene	579				
MOJNKLJB_00147	CDS	579				hypothetical protein
MOJNKLJB_00148	gene	960				
MOJNKLJB_00148	CDS	960				hypothetical protein
MOJNKLJB_00149	gene	1989	tkt			
MOJNKLJB_00149	CDS	1989	tkt	2.2.1.1		Transketolase
MOJNKLJB_00150	gene	105				
MOJNKLJB_00150	rRNA	105				5S ribosomal RNA
MOJNKLJB_00151	gene	73				
MOJNKLJB_00151	tRNA	73				tRNA-Asn(gtt)
MOJNKLJB_00152	gene	74				
MOJNKLJB_00152	tRNA	74				tRNA-Glu(ttc)
MOJNKLJB_00153	gene	76				
MOJNKLJB_00153	tRNA	76				tRNA-Val(tac)
MOJNKLJB_00154	gene	693	bcrA			
MOJNKLJB_00154	CDS	693	bcrA			Bacitracin transport ATP-binding protein BcrA
MOJNKLJB_00155	gene	735				
MOJNKLJB_00155	CDS	735				hypothetical protein
MOJNKLJB_00156	gene	723				
MOJNKLJB_00156	CDS	723				hypothetical protein
MOJNKLJB_00157	gene	738				
MOJNKLJB_00157	CDS	738				hypothetical protein
MOJNKLJB_00158	gene	1767				
MOJNKLJB_00158	CDS	1767				hypothetical protein
MOJNKLJB_00159	gene	285				
MOJNKLJB_00159	CDS	285				hypothetical protein
MOJNKLJB_00160	gene	2637	alaS_1			
MOJNKLJB_00160	CDS	2637	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
MOJNKLJB_00161	gene	261				
MOJNKLJB_00161	CDS	261				hypothetical protein
MOJNKLJB_00162	gene	2280				
MOJNKLJB_00162	CDS	2280				hypothetical protein
MOJNKLJB_00163	gene	417	yrrK			
MOJNKLJB_00163	CDS	417	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MOJNKLJB_00164	gene	450	fur			
MOJNKLJB_00164	CDS	450	fur		COG0735	Ferric uptake regulation protein
MOJNKLJB_00165	gene	756	yxdL			
MOJNKLJB_00165	CDS	756	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
MOJNKLJB_00166	gene	990	graS			
MOJNKLJB_00166	CDS	990	graS	2.7.13.3		Sensor histidine kinase GraS
MOJNKLJB_00167	gene	687	graR			
MOJNKLJB_00167	CDS	687	graR		COG0745	Response regulator protein GraR
MOJNKLJB_00168	gene	1038	yqeN			
MOJNKLJB_00168	CDS	1038	yqeN		COG1466	putative protein YqeN
MOJNKLJB_00169	gene	1236	comEC_1			
MOJNKLJB_00169	CDS	1236	comEC_1		COG0658	ComE operon protein 3
MOJNKLJB_00170	gene	1287	eis			
MOJNKLJB_00170	CDS	1287	eis	2.3.1.-		N-acetyltransferase Eis
MOJNKLJB_00171	gene	906				
MOJNKLJB_00171	CDS	906				hypothetical protein
MOJNKLJB_00172	gene	867	comEC_2			
MOJNKLJB_00172	CDS	867	comEC_2		COG0658	ComE operon protein 3
MOJNKLJB_00173	gene	717				
MOJNKLJB_00173	CDS	717				hypothetical protein
MOJNKLJB_00174	gene	1155	dnaJ			
MOJNKLJB_00174	CDS	1155	dnaJ		COG0484	Chaperone protein DnaJ
MOJNKLJB_00175	gene	756				
MOJNKLJB_00175	CDS	756				hypothetical protein
MOJNKLJB_00176	gene	1584				
MOJNKLJB_00176	CDS	1584				hypothetical protein
MOJNKLJB_00177	gene	1188				
MOJNKLJB_00177	CDS	1188				hypothetical protein
MOJNKLJB_00178	gene	822	mscS			
MOJNKLJB_00178	CDS	822	mscS		COG0668	Small-conductance mechanosensitive channel
MOJNKLJB_00179	gene	771	bphF			
MOJNKLJB_00179	CDS	771	bphF	4.1.3.39		4-hydroxy-2-oxovalerate aldolase
MOJNKLJB_00180	gene	183				
MOJNKLJB_00180	CDS	183				hypothetical protein
MOJNKLJB_00181	gene	774	sigB			
MOJNKLJB_00181	CDS	774	sigB		COG1191	RNA polymerase sigma-B factor
MOJNKLJB_00182	gene	408	rsbW			
MOJNKLJB_00182	CDS	408	rsbW	2.7.11.1	COG2172	Serine-protein kinase RsbW
MOJNKLJB_00183	gene	318	rsbV			
MOJNKLJB_00183	CDS	318	rsbV		COG1366	Anti-sigma-B factor antagonist
MOJNKLJB_00184	gene	2439	gyrA			
MOJNKLJB_00184	CDS	2439	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
MOJNKLJB_00185	gene	420	gyrB			
MOJNKLJB_00185	CDS	420	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
MOJNKLJB_00186	gene	750				
MOJNKLJB_00186	CDS	750				hypothetical protein
MOJNKLJB_00187	gene	417	proS_1			
MOJNKLJB_00187	CDS	417	proS_1	6.1.1.15	COG0442	Proline--tRNA ligase
MOJNKLJB_00188	gene	1029	proS_2			
MOJNKLJB_00188	CDS	1029	proS_2	6.1.1.15	COG0442	Proline--tRNA ligase
MOJNKLJB_00189	gene	1092	yacL			
MOJNKLJB_00189	CDS	1092	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
MOJNKLJB_00190	gene	1077	disA			
MOJNKLJB_00190	CDS	1077	disA	2.7.7.85	COG1623	DNA integrity scanning protein DisA
MOJNKLJB_00191	gene	1380	radA			
MOJNKLJB_00191	CDS	1380	radA	3.6.4.-	COG1066	DNA repair protein RadA
MOJNKLJB_00192	gene	219				
MOJNKLJB_00192	CDS	219				hypothetical protein
MOJNKLJB_00193	gene	1245				
MOJNKLJB_00193	CDS	1245				hypothetical protein
MOJNKLJB_00194	gene	999				
MOJNKLJB_00194	CDS	999				hypothetical protein
MOJNKLJB_00195	gene	96				
MOJNKLJB_00195	CDS	96				hypothetical protein
MOJNKLJB_00196	gene	3747	rpoB			
MOJNKLJB_00196	CDS	3747	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
MOJNKLJB_00197	gene	1056				
MOJNKLJB_00197	CDS	1056				hypothetical protein
MOJNKLJB_00198	gene	927				
MOJNKLJB_00198	CDS	927				hypothetical protein
MOJNKLJB_00199	gene	1698				
MOJNKLJB_00199	CDS	1698			COG1132	putative ABC transporter ATP-binding/permease protein
MOJNKLJB_00200	gene	408	apxIB			
MOJNKLJB_00200	CDS	408	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
MOJNKLJB_00201	gene	1737	htpG			
MOJNKLJB_00201	CDS	1737	htpG		COG0326	Chaperone protein HtpG
MOJNKLJB_00202	gene	1461				
MOJNKLJB_00202	CDS	1461				hypothetical protein
MOJNKLJB_00203	gene	765	fpuC			
MOJNKLJB_00203	CDS	765	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
MOJNKLJB_00204	gene	1065	isdF			
MOJNKLJB_00204	CDS	1065	isdF			putative heme-iron transport system permease protein IsdF
MOJNKLJB_00205	gene	918	isdE			
MOJNKLJB_00205	CDS	918	isdE			High-affinity heme uptake system protein IsdE
MOJNKLJB_00206	gene	1125				
MOJNKLJB_00206	CDS	1125				hypothetical protein
MOJNKLJB_00207	gene	1929				
MOJNKLJB_00207	CDS	1929				hypothetical protein
MOJNKLJB_00208	gene	375	ybaN			
MOJNKLJB_00208	CDS	375	ybaN		COG2832	Inner membrane protein YbaN
MOJNKLJB_00209	gene	357				
MOJNKLJB_00209	CDS	357				hypothetical protein
MOJNKLJB_00210	gene	525	pyrR			
MOJNKLJB_00210	CDS	525	pyrR			Bifunctional protein PyrR
MOJNKLJB_00211	gene	933	rluD_1			
MOJNKLJB_00211	CDS	933	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
MOJNKLJB_00212	gene	480	lspA			
MOJNKLJB_00212	CDS	480	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
MOJNKLJB_00213	gene	768				
MOJNKLJB_00213	CDS	768				hypothetical protein
MOJNKLJB_00214	gene	1008	trpS			
MOJNKLJB_00214	CDS	1008	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
MOJNKLJB_00215	gene	708	mtnN			
MOJNKLJB_00215	CDS	708	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
MOJNKLJB_00216	gene	1053				
MOJNKLJB_00216	CDS	1053				hypothetical protein
MOJNKLJB_00217	gene	786				
MOJNKLJB_00217	CDS	786				hypothetical protein
MOJNKLJB_00218	gene	1995				
MOJNKLJB_00218	CDS	1995				hypothetical protein
MOJNKLJB_00219	gene	912	cshE			
MOJNKLJB_00219	CDS	912	cshE	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshE
MOJNKLJB_00220	gene	330				
MOJNKLJB_00220	CDS	330				hypothetical protein
MOJNKLJB_00221	gene	2688				
MOJNKLJB_00221	CDS	2688		7.2.2.10	COG0474	Calcium-transporting ATPase
MOJNKLJB_00222	gene	1065				
MOJNKLJB_00222	CDS	1065				hypothetical protein
MOJNKLJB_00223	gene	597				
MOJNKLJB_00223	CDS	597				hypothetical protein
MOJNKLJB_00224	gene	603				
MOJNKLJB_00224	CDS	603				hypothetical protein
MOJNKLJB_00225	gene	1077	lytC_1			
MOJNKLJB_00225	CDS	1077	lytC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
MOJNKLJB_00226	gene	405				
MOJNKLJB_00226	CDS	405				hypothetical protein
MOJNKLJB_00227	gene	243				
MOJNKLJB_00227	CDS	243				hypothetical protein
MOJNKLJB_00228	gene	954	rpoN			
MOJNKLJB_00228	CDS	954	rpoN		COG1508	RNA polymerase sigma-54 factor
MOJNKLJB_00229	gene	1293				
MOJNKLJB_00229	CDS	1293				hypothetical protein
MOJNKLJB_00230	gene	1233				
MOJNKLJB_00230	CDS	1233				hypothetical protein
MOJNKLJB_00231	gene	1728	ade			
MOJNKLJB_00231	CDS	1728	ade	3.5.4.2	COG1001	Adenine deaminase
MOJNKLJB_00232	gene	189	rpmB			
MOJNKLJB_00232	CDS	189	rpmB		COG0227	50S ribosomal protein L28
MOJNKLJB_00233	gene	351				
MOJNKLJB_00233	CDS	351				putative protein
MOJNKLJB_00234	gene	1665				
MOJNKLJB_00234	CDS	1665				putative protein
MOJNKLJB_00235	gene	2058	recG			
MOJNKLJB_00235	CDS	2058	recG	3.6.4.12		ATP-dependent DNA helicase RecG
MOJNKLJB_00236	gene	597				
MOJNKLJB_00236	CDS	597				hypothetical protein
MOJNKLJB_00237	gene	1113				
MOJNKLJB_00237	CDS	1113				hypothetical protein
MOJNKLJB_00238	gene	1119				
MOJNKLJB_00238	CDS	1119				hypothetical protein
MOJNKLJB_00239	gene	933	lnrL_1			
MOJNKLJB_00239	CDS	933	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
MOJNKLJB_00240	gene	1146				
MOJNKLJB_00240	CDS	1146				hypothetical protein
MOJNKLJB_00241	gene	648	lnrK			
MOJNKLJB_00241	CDS	648	lnrK		COG2197	Transcriptional regulatory protein LnrK
MOJNKLJB_00242	gene	651				
MOJNKLJB_00242	CDS	651				hypothetical protein
MOJNKLJB_00243	gene	507	tpx			
MOJNKLJB_00243	CDS	507	tpx	1.11.1.15	COG2077	Thiol peroxidase
MOJNKLJB_00244	gene	462	mutX			
MOJNKLJB_00244	CDS	462	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
