locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEOHBMLB_00180	CDS	3534		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
DEOHBMLB_00181	gene	882	licT			
DEOHBMLB_00181	CDS	882	licT		COG3711	Transcription antiterminator LicT
DEOHBMLB_00182	gene	477	cysG_1			
DEOHBMLB_00182	CDS	477	cysG_1		COG0007	Siroheme synthase
DEOHBMLB_00183	gene	969	hemB			
DEOHBMLB_00183	CDS	969	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
DEOHBMLB_00184	gene	1524	cysG_2			
DEOHBMLB_00184	CDS	1524	cysG_2	4.99.1.4		Siroheme synthase
DEOHBMLB_00185	gene	933	hemC			
DEOHBMLB_00185	CDS	933	hemC	2.5.1.61		Porphobilinogen deaminase
DEOHBMLB_00186	gene	858	bioB_1			
DEOHBMLB_00186	CDS	858	bioB_1	2.8.1.6		Biotin synthase
DEOHBMLB_00187	gene	708				
DEOHBMLB_00187	CDS	708				hypothetical protein
DEOHBMLB_00188	gene	786				
DEOHBMLB_00188	CDS	786				hypothetical protein
DEOHBMLB_00189	gene	930	gloB_2			
DEOHBMLB_00189	CDS	930	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
DEOHBMLB_00190	gene	246				
DEOHBMLB_00190	CDS	246				hypothetical protein
DEOHBMLB_00191	gene	660				
DEOHBMLB_00191	CDS	660				hypothetical protein
DEOHBMLB_00192	gene	1221				
DEOHBMLB_00192	CDS	1221				hypothetical protein
DEOHBMLB_00193	gene	750				
DEOHBMLB_00193	CDS	750				hypothetical protein
DEOHBMLB_00194	gene	1446	proS			
DEOHBMLB_00194	CDS	1446	proS	6.1.1.15	COG0442	Proline--tRNA ligase
DEOHBMLB_00195	gene	489	yacL			
DEOHBMLB_00195	CDS	489	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
DEOHBMLB_00196	gene	5463				
DEOHBMLB_00196	CDS	5463				hypothetical protein
DEOHBMLB_00197	gene	735	fabG_2			
DEOHBMLB_00197	CDS	735	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DEOHBMLB_00198	gene	900	rsgA			
DEOHBMLB_00198	CDS	900	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
DEOHBMLB_00199	gene	657	rpe			
DEOHBMLB_00199	CDS	657	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
DEOHBMLB_00200	gene	684	thiN			
DEOHBMLB_00200	CDS	684	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
DEOHBMLB_00201	gene	714	phoP			
DEOHBMLB_00201	CDS	714	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
DEOHBMLB_00202	gene	285				
DEOHBMLB_00202	CDS	285				hypothetical protein
DEOHBMLB_00203	gene	819				
DEOHBMLB_00203	CDS	819				hypothetical protein
DEOHBMLB_00204	gene	1782				
DEOHBMLB_00204	CDS	1782				hypothetical protein
DEOHBMLB_00205	gene	414				
DEOHBMLB_00205	CDS	414				hypothetical protein
DEOHBMLB_00206	gene	546				
DEOHBMLB_00206	CDS	546				hypothetical protein
DEOHBMLB_00207	gene	822	thiD			
DEOHBMLB_00207	CDS	822	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
DEOHBMLB_00208	gene	1455	thiM			
DEOHBMLB_00208	CDS	1455	thiM	2.7.1.50		Hydroxyethylthiazole kinase
DEOHBMLB_00209	gene	1305	thiC			
DEOHBMLB_00209	CDS	1305	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
DEOHBMLB_00210	gene	333	gyrA			
DEOHBMLB_00210	CDS	333	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
DEOHBMLB_00211	gene	318	rsbV			
DEOHBMLB_00211	CDS	318	rsbV		COG1366	Anti-sigma-B factor antagonist
DEOHBMLB_00212	gene	408	rsbW			
DEOHBMLB_00212	CDS	408	rsbW	2.7.11.1	COG2172	Serine-protein kinase RsbW
DEOHBMLB_00213	gene	774	sigB			
DEOHBMLB_00213	CDS	774	sigB		COG1191	RNA polymerase sigma-B factor
DEOHBMLB_00214	gene	183				
DEOHBMLB_00214	CDS	183				hypothetical protein
DEOHBMLB_00215	gene	771	bphF			
DEOHBMLB_00215	CDS	771	bphF	4.1.3.39		4-hydroxy-2-oxovalerate aldolase
DEOHBMLB_00216	gene	822	mscS			
DEOHBMLB_00216	CDS	822	mscS		COG0668	Small-conductance mechanosensitive channel
DEOHBMLB_00217	gene	1188				
DEOHBMLB_00217	CDS	1188				hypothetical protein
DEOHBMLB_00218	gene	231				
DEOHBMLB_00218	CDS	231				hypothetical protein
DEOHBMLB_00219	gene	2244	rnr			
DEOHBMLB_00219	CDS	2244	rnr	3.1.13.1	COG0557	Ribonuclease R
DEOHBMLB_00220	gene	456	smpB			
DEOHBMLB_00220	CDS	456	smpB		COG0691	SsrA-binding protein
DEOHBMLB_00221	gene	231				
DEOHBMLB_00221	CDS	231				hypothetical protein
DEOHBMLB_00222	gene	147				
DEOHBMLB_00222	CDS	147				hypothetical protein
DEOHBMLB_00223	gene	717				
DEOHBMLB_00223	CDS	717				IS481 family transposase ISSsu8
DEOHBMLB_00224	gene	957	galT			
DEOHBMLB_00224	CDS	957	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
DEOHBMLB_00225	gene	1200				
DEOHBMLB_00225	CDS	1200		2.6.1.1		Aspartate aminotransferase
DEOHBMLB_00226	gene	813	uppP			
DEOHBMLB_00226	CDS	813	uppP	3.6.1.27		Undecaprenyl-diphosphatase
DEOHBMLB_00227	gene	1434				
DEOHBMLB_00227	CDS	1434				hypothetical protein
DEOHBMLB_00228	gene	1662				
DEOHBMLB_00228	CDS	1662				hypothetical protein
