locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLAENOFD_00047	CDS	240				hypothetical protein
FLAENOFD_00048	gene	402				
FLAENOFD_00048	CDS	402				hypothetical protein
FLAENOFD_00049	gene	705	atpB			
FLAENOFD_00049	CDS	705	atpB		COG0356	ATP synthase subunit a
FLAENOFD_00050	gene	264	atpE			
FLAENOFD_00050	CDS	264	atpE			ATP synthase subunit c, sodium ion specific
FLAENOFD_00051	gene	507	atpF			
FLAENOFD_00051	CDS	507	atpF			ATP synthase subunit b, sodium ion specific
FLAENOFD_00052	gene	543	atpH			
FLAENOFD_00052	CDS	543	atpH			ATP synthase subunit delta, sodium ion specific
FLAENOFD_00053	gene	1503	atpA			
FLAENOFD_00053	CDS	1503	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
FLAENOFD_00054	gene	999	atpG			
FLAENOFD_00054	CDS	999	atpG		COG0224	ATP synthase gamma chain, sodium ion specific
FLAENOFD_00055	gene	1401	atpD			
FLAENOFD_00055	CDS	1401	atpD	7.2.2.1	COG0055	ATP synthase subunit beta, sodium ion specific
FLAENOFD_00056	gene	270	atpC			
FLAENOFD_00056	CDS	270	atpC			ATP synthase epsilon chain
FLAENOFD_00057	gene	576				
FLAENOFD_00057	CDS	576				hypothetical protein
FLAENOFD_00058	gene	939				
FLAENOFD_00058	CDS	939				hypothetical protein
FLAENOFD_00059	gene	945	hmo_1			
FLAENOFD_00059	CDS	945	hmo_1	1.1.3.46		4-hydroxymandelate oxidase
FLAENOFD_00060	gene	1311				
FLAENOFD_00060	CDS	1311				hypothetical protein
FLAENOFD_00061	gene	1326	pepC			
FLAENOFD_00061	CDS	1326	pepC	3.4.22.40	COG3579	Aminopeptidase C
FLAENOFD_00062	gene	1083	hhoB			
FLAENOFD_00062	CDS	1083	hhoB			Putative serine protease HhoB
FLAENOFD_00063	gene	528				
FLAENOFD_00063	CDS	528				hypothetical protein
FLAENOFD_00064	gene	1788	pepF1			
FLAENOFD_00064	CDS	1788	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
FLAENOFD_00065	gene	147				
FLAENOFD_00065	CDS	147				hypothetical protein
FLAENOFD_00066	gene	1506	glpK			
FLAENOFD_00066	CDS	1506	glpK	2.7.1.30	COG0554	Glycerol kinase
FLAENOFD_00067	gene	291				
FLAENOFD_00067	CDS	291				hypothetical protein
FLAENOFD_00068	gene	708	ytrE			
FLAENOFD_00068	CDS	708	ytrE		COG1136	ABC transporter ATP-binding protein YtrE
FLAENOFD_00069	gene	2481				
FLAENOFD_00069	CDS	2481				hypothetical protein
FLAENOFD_00070	gene	477	purE			
FLAENOFD_00070	CDS	477	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
FLAENOFD_00071	gene	1077	purM			
FLAENOFD_00071	CDS	1077	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
FLAENOFD_00072	gene	594	purN			
FLAENOFD_00072	CDS	594	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
FLAENOFD_00073	gene	1533	purH			
FLAENOFD_00073	CDS	1533	purH			Bifunctional purine biosynthesis protein PurH
FLAENOFD_00074	gene	1269	purD			
FLAENOFD_00074	CDS	1269	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
FLAENOFD_00075	gene	3783	purL			
FLAENOFD_00075	CDS	3783	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
FLAENOFD_00076	gene	1305	pdp			
FLAENOFD_00076	CDS	1305	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
FLAENOFD_00077	gene	591				
FLAENOFD_00077	CDS	591				hypothetical protein
FLAENOFD_00078	gene	1500	rsmF			
FLAENOFD_00078	CDS	1500	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
FLAENOFD_00079	gene	606	sipT			
FLAENOFD_00079	CDS	606	sipT	3.4.21.89	COG0681	Signal peptidase I T
FLAENOFD_00080	gene	1656	udk			
FLAENOFD_00080	CDS	1656	udk	2.7.1.48		Uridine kinase
FLAENOFD_00081	gene	639	pdg			
FLAENOFD_00081	CDS	639	pdg			Ultraviolet N-glycosylase/AP lyase
FLAENOFD_00082	gene	471	trmL			
FLAENOFD_00082	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
FLAENOFD_00083	gene	876				
FLAENOFD_00083	CDS	876				DegV domain-containing protein
FLAENOFD_00084	gene	1449	pepD_1			
FLAENOFD_00084	CDS	1449	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
FLAENOFD_00085	gene	2424	mutS2			
FLAENOFD_00085	CDS	2424	mutS2	3.1.-.-		Endonuclease MutS2
FLAENOFD_00086	gene	468				
FLAENOFD_00086	CDS	468				hypothetical protein
FLAENOFD_00087	gene	1701	argS			
FLAENOFD_00087	CDS	1701	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
FLAENOFD_00088	gene	1455				
FLAENOFD_00088	CDS	1455				hypothetical protein
FLAENOFD_00089	gene	780				
FLAENOFD_00089	CDS	780				hypothetical protein
FLAENOFD_00090	gene	1608				
FLAENOFD_00090	CDS	1608				hypothetical protein
FLAENOFD_00091	gene	285				
FLAENOFD_00091	CDS	285				hypothetical protein
FLAENOFD_00092	gene	1635				
FLAENOFD_00092	CDS	1635		2.1.1.-	COG2265	putative RNA methyltransferase
FLAENOFD_00093	gene	735	rsuA			
FLAENOFD_00093	CDS	735	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
FLAENOFD_00094	gene	876	hslO			
FLAENOFD_00094	CDS	876	hslO		COG1281	33 kDa chaperonin
FLAENOFD_00095	gene	795				
FLAENOFD_00095	CDS	795		2.1.1.156		Glycine/sarcosine/dimethylglycine N-methyltransferase
FLAENOFD_00096	gene	1371	ykoD_1			
FLAENOFD_00096	CDS	1371	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
FLAENOFD_00097	gene	690	ecfT_1			
FLAENOFD_00097	CDS	690	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
FLAENOFD_00098	gene	582				
FLAENOFD_00098	CDS	582				hypothetical protein
FLAENOFD_00099	gene	1725				
FLAENOFD_00099	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
FLAENOFD_00100	gene	1758	hepA			
FLAENOFD_00100	CDS	1758	hepA		COG1132	Heterocyst differentiation ATP-binding protein HepA
FLAENOFD_00101	gene	996	rhaR_1			
FLAENOFD_00101	CDS	996	rhaR_1			HTH-type transcriptional activator RhaR
FLAENOFD_00102	gene	849				
FLAENOFD_00102	CDS	849				hypothetical protein
FLAENOFD_00103	gene	438				
FLAENOFD_00103	CDS	438				hypothetical protein
FLAENOFD_00104	gene	657				
FLAENOFD_00104	CDS	657				hypothetical protein
FLAENOFD_00105	gene	477				
FLAENOFD_00105	CDS	477				hypothetical protein
FLAENOFD_00106	gene	1194	sdaB			
FLAENOFD_00106	CDS	1194	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
FLAENOFD_00107	gene	885	dapA_1			
FLAENOFD_00107	CDS	885	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
FLAENOFD_00108	gene	606	rpsD			
FLAENOFD_00108	CDS	606	rpsD		COG0522	30S ribosomal protein S4
FLAENOFD_00109	gene	744	artM_1			
FLAENOFD_00109	CDS	744	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
FLAENOFD_00110	gene	675	artQ_1			
FLAENOFD_00110	CDS	675	artQ_1		COG0765	Arginine transport system permease protein ArtQ
FLAENOFD_00111	gene	846	artP_1			
FLAENOFD_00111	CDS	846	artP_1		COG0834	Arginine-binding extracellular protein ArtP
FLAENOFD_00112	gene	282				
FLAENOFD_00112	CDS	282				hypothetical protein
FLAENOFD_00113	gene	2190				
FLAENOFD_00113	CDS	2190				hypothetical protein
FLAENOFD_00114	gene	549				
FLAENOFD_00114	CDS	549				hypothetical protein
FLAENOFD_00115	gene	1269				
FLAENOFD_00115	CDS	1269				hypothetical protein
FLAENOFD_00116	gene	495	sigM_1			
FLAENOFD_00116	CDS	495	sigM_1		COG1595	ECF RNA polymerase sigma factor SigM
FLAENOFD_00117	gene	1083				
FLAENOFD_00117	CDS	1083				hypothetical protein
FLAENOFD_00118	gene	450				
FLAENOFD_00118	CDS	450				hypothetical protein
FLAENOFD_00119	gene	354				
FLAENOFD_00119	CDS	354				hypothetical protein
FLAENOFD_00120	gene	672				
FLAENOFD_00120	CDS	672				hypothetical protein
FLAENOFD_00121	gene	600				
FLAENOFD_00121	CDS	600				hypothetical protein
FLAENOFD_00122	gene	1740				
FLAENOFD_00122	CDS	1740				hypothetical protein
FLAENOFD_00123	gene	1719				
FLAENOFD_00123	CDS	1719			COG1132	putative ABC transporter ATP-binding protein
FLAENOFD_00124	gene	1743	msbA_1			
FLAENOFD_00124	CDS	1743	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
FLAENOFD_00125	gene	588				
FLAENOFD_00125	CDS	588				hypothetical protein
FLAENOFD_00126	gene	1413	ykoD_2			
FLAENOFD_00126	CDS	1413	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
FLAENOFD_00127	gene	675				
FLAENOFD_00127	CDS	675				hypothetical protein
FLAENOFD_00128	gene	774				
FLAENOFD_00128	CDS	774				hypothetical protein
FLAENOFD_00129	gene	582	pyrE			
FLAENOFD_00129	CDS	582	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
FLAENOFD_00130	gene	903	pyrD			
FLAENOFD_00130	CDS	903	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
FLAENOFD_00131	gene	690	pyrK			
FLAENOFD_00131	CDS	690	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
FLAENOFD_00132	gene	912	pyrB			
FLAENOFD_00132	CDS	912	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
FLAENOFD_00133	gene	1218	dctA			
FLAENOFD_00133	CDS	1218	dctA		COG1301	C4-dicarboxylate transport protein
FLAENOFD_00134	gene	732				
FLAENOFD_00134	CDS	732				hypothetical protein
FLAENOFD_00135	gene	834				
FLAENOFD_00135	CDS	834				hypothetical protein
FLAENOFD_00136	gene	1032				
FLAENOFD_00136	CDS	1032				hypothetical protein
FLAENOFD_00137	gene	4227				
FLAENOFD_00137	CDS	4227				hypothetical protein
FLAENOFD_00138	gene	1311				
FLAENOFD_00138	CDS	1311				hypothetical protein
FLAENOFD_00139	gene	618				
FLAENOFD_00139	CDS	618				hypothetical protein
FLAENOFD_00140	gene	954				
FLAENOFD_00140	CDS	954				hypothetical protein
FLAENOFD_00141	gene	1773				
FLAENOFD_00141	CDS	1773				hypothetical protein
FLAENOFD_00142	gene	723				
FLAENOFD_00142	CDS	723				hypothetical protein
FLAENOFD_00143	gene	192				
FLAENOFD_00143	CDS	192				hypothetical protein
FLAENOFD_00144	gene	1134				
FLAENOFD_00144	CDS	1134				hypothetical protein
FLAENOFD_00145	gene	633				
FLAENOFD_00145	CDS	633				hypothetical protein
FLAENOFD_00146	gene	357				
FLAENOFD_00146	CDS	357				hypothetical protein
FLAENOFD_00147	gene	363				
FLAENOFD_00147	CDS	363				hypothetical protein
FLAENOFD_00148	gene	405				
FLAENOFD_00148	CDS	405				hypothetical protein
FLAENOFD_00149	gene	507				
FLAENOFD_00149	CDS	507				hypothetical protein
FLAENOFD_00150	gene	981				
FLAENOFD_00150	CDS	981				hypothetical protein
FLAENOFD_00151	gene	2325				
FLAENOFD_00151	CDS	2325				hypothetical protein
FLAENOFD_00152	gene	852				
FLAENOFD_00152	CDS	852				hypothetical protein
FLAENOFD_00153	gene	678				
FLAENOFD_00153	CDS	678				hypothetical protein
FLAENOFD_00154	gene	450				
FLAENOFD_00154	CDS	450				hypothetical protein
FLAENOFD_00155	gene	1518				
FLAENOFD_00155	CDS	1518				hypothetical protein
FLAENOFD_00156	gene	1599	ftsH_1			
FLAENOFD_00156	CDS	1599	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
FLAENOFD_00157	gene	879				
FLAENOFD_00157	CDS	879				hypothetical protein
FLAENOFD_00158	gene	861				
FLAENOFD_00158	CDS	861				hypothetical protein
FLAENOFD_00159	gene	678				
FLAENOFD_00159	CDS	678				hypothetical protein
FLAENOFD_00160	gene	3147				
FLAENOFD_00160	CDS	3147				hypothetical protein
FLAENOFD_00161	gene	744				
FLAENOFD_00161	CDS	744				hypothetical protein
FLAENOFD_00162	gene	1146				
FLAENOFD_00162	CDS	1146				hypothetical protein
FLAENOFD_00163	gene	984	xerC_1			
FLAENOFD_00163	CDS	984	xerC_1			Tyrosine recombinase XerC
FLAENOFD_00164	gene	648				
FLAENOFD_00164	CDS	648				hypothetical protein
FLAENOFD_00165	gene	540				
FLAENOFD_00165	CDS	540				hypothetical protein
FLAENOFD_00166	gene	1527				
FLAENOFD_00166	CDS	1527				hypothetical protein
FLAENOFD_00167	gene	585				
FLAENOFD_00167	CDS	585				hypothetical protein
FLAENOFD_00168	gene	705	ecfT_2			
FLAENOFD_00168	CDS	705	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
FLAENOFD_00169	gene	1518	ykoD_3			
FLAENOFD_00169	CDS	1518	ykoD_3	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
FLAENOFD_00170	gene	1710				
FLAENOFD_00170	CDS	1710		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
FLAENOFD_00171	gene	1092	btuD_1			
FLAENOFD_00171	CDS	1092	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FLAENOFD_00172	gene	162				
FLAENOFD_00172	CDS	162				Rubredoxin
FLAENOFD_00173	gene	462	zur			
FLAENOFD_00173	CDS	462	zur		COG0735	Zinc uptake regulation protein
FLAENOFD_00174	gene	981	znuA			
FLAENOFD_00174	CDS	981	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
FLAENOFD_00175	gene	669	mntB			
FLAENOFD_00175	CDS	669	mntB		COG1121	Manganese transport system ATP-binding protein MntB
FLAENOFD_00176	gene	786	znuB			
FLAENOFD_00176	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
FLAENOFD_00177	gene	753				
FLAENOFD_00177	CDS	753				hypothetical protein
FLAENOFD_00178	gene	216				
FLAENOFD_00178	CDS	216				hypothetical protein
FLAENOFD_00179	gene	228	rpsR			
FLAENOFD_00179	CDS	228	rpsR			30S ribosomal protein S18
FLAENOFD_00180	gene	444	ssb			
FLAENOFD_00180	CDS	444	ssb		COG0629	Single-stranded DNA-binding protein
FLAENOFD_00181	gene	291	rpsF			
FLAENOFD_00181	CDS	291	rpsF		COG0360	30S ribosomal protein S6
FLAENOFD_00182	gene	1197	lysN_1			
FLAENOFD_00182	CDS	1197	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
FLAENOFD_00183	gene	180				
FLAENOFD_00183	CDS	180				hypothetical protein
FLAENOFD_00184	gene	618				
FLAENOFD_00184	CDS	618				hypothetical protein
FLAENOFD_00185	gene	900				
FLAENOFD_00185	CDS	900				hypothetical protein
FLAENOFD_00186	gene	1077				
FLAENOFD_00186	CDS	1077				hypothetical protein
FLAENOFD_00187	gene	522	bcrC			
FLAENOFD_00187	CDS	522	bcrC	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
FLAENOFD_00188	gene	543	yajL			
FLAENOFD_00188	CDS	543	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
FLAENOFD_00189	gene	921				
FLAENOFD_00189	CDS	921				hypothetical protein
FLAENOFD_00190	gene	600	COQ5			
FLAENOFD_00190	CDS	600	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FLAENOFD_00191	gene	1278				
FLAENOFD_00191	CDS	1278		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
FLAENOFD_00192	gene	711	brnQ_1			
FLAENOFD_00192	CDS	711	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
FLAENOFD_00193	gene	522	brnQ_2			
FLAENOFD_00193	CDS	522	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
FLAENOFD_00194	gene	849	panC			
FLAENOFD_00194	CDS	849	panC	6.3.2.1	COG0414	Pantothenate synthetase
FLAENOFD_00195	gene	828	panB			
FLAENOFD_00195	CDS	828	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
FLAENOFD_00196	gene	885				
FLAENOFD_00196	CDS	885				hypothetical protein
FLAENOFD_00197	gene	201				
FLAENOFD_00197	CDS	201				hypothetical protein
FLAENOFD_00198	gene	615	sodA1			
FLAENOFD_00198	CDS	615	sodA1	1.15.1.1		Superoxide dismutase [Mn] 1
FLAENOFD_00199	gene	771				
FLAENOFD_00199	CDS	771				hypothetical protein
FLAENOFD_00200	gene	702	yidC2			
FLAENOFD_00200	CDS	702	yidC2		COG0706	Membrane protein insertase YidC 2
FLAENOFD_00201	gene	378	rnpA			
FLAENOFD_00201	CDS	378	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
FLAENOFD_00202	gene	135	rpmH			
FLAENOFD_00202	CDS	135	rpmH		COG0230	50S ribosomal protein L34
FLAENOFD_00203	gene	1365	dnaA_1			
FLAENOFD_00203	CDS	1365	dnaA_1			Chromosomal replication initiator protein DnaA
FLAENOFD_00204	gene	1104	dnaN			
FLAENOFD_00204	CDS	1104	dnaN		COG0592	Beta sliding clamp
FLAENOFD_00205	gene	210				
FLAENOFD_00205	CDS	210				hypothetical protein
FLAENOFD_00206	gene	1116	recF			
FLAENOFD_00206	CDS	1116	recF		COG1195	DNA replication and repair protein RecF
FLAENOFD_00207	gene	1908	gyrB			
FLAENOFD_00207	CDS	1908	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
FLAENOFD_00208	gene	2439	gyrA			
FLAENOFD_00208	CDS	2439	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
FLAENOFD_00209	gene	318	rsbV			
FLAENOFD_00209	CDS	318	rsbV		COG1366	Anti-sigma-B factor antagonist
FLAENOFD_00210	gene	408	rsbW			
FLAENOFD_00210	CDS	408	rsbW	2.7.11.1	COG2172	Serine-protein kinase RsbW
FLAENOFD_00211	gene	774	sigB			
FLAENOFD_00211	CDS	774	sigB		COG1191	RNA polymerase sigma-B factor
FLAENOFD_00212	gene	183				
FLAENOFD_00212	CDS	183				hypothetical protein
FLAENOFD_00213	gene	771	rhmA			
FLAENOFD_00213	CDS	771	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
FLAENOFD_00214	gene	822	mscS			
FLAENOFD_00214	CDS	822	mscS		COG0668	Small-conductance mechanosensitive channel
FLAENOFD_00215	gene	1188				
FLAENOFD_00215	CDS	1188				hypothetical protein
FLAENOFD_00216	gene	1584				
FLAENOFD_00216	CDS	1584				hypothetical protein
FLAENOFD_00217	gene	756				
FLAENOFD_00217	CDS	756				hypothetical protein
FLAENOFD_00218	gene	2514				
FLAENOFD_00218	CDS	2514				hypothetical protein
FLAENOFD_00219	gene	1404	cysS			
FLAENOFD_00219	CDS	1404	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
FLAENOFD_00220	gene	453	mrnC			
FLAENOFD_00220	CDS	453	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
FLAENOFD_00221	gene	735				
FLAENOFD_00221	CDS	735		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
FLAENOFD_00222	gene	564				
FLAENOFD_00222	CDS	564				hypothetical protein
FLAENOFD_00223	gene	660	sigH			
FLAENOFD_00223	CDS	660	sigH		COG1595	RNA polymerase sigma-H factor
FLAENOFD_00224	gene	264				
FLAENOFD_00224	CDS	264				hypothetical protein
FLAENOFD_00225	gene	1341				
FLAENOFD_00225	CDS	1341				hypothetical protein
FLAENOFD_00226	gene	750	cseB			
FLAENOFD_00226	CDS	750	cseB		COG0745	Transcriptional regulatory protein CseB
FLAENOFD_00227	gene	366				
FLAENOFD_00227	CDS	366				hypothetical protein
FLAENOFD_00228	gene	1857				
FLAENOFD_00228	CDS	1857				hypothetical protein
FLAENOFD_00229	gene	990	lytC_1			
FLAENOFD_00229	CDS	990	lytC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
FLAENOFD_00230	gene	627				
FLAENOFD_00230	CDS	627			COG2826	IS30 family transposase ISLjo1
FLAENOFD_00231	gene	753				
FLAENOFD_00231	CDS	753				hypothetical protein
FLAENOFD_00232	gene	327				
FLAENOFD_00232	CDS	327				hypothetical protein
FLAENOFD_00233	gene	147				
FLAENOFD_00233	CDS	147				hypothetical protein
FLAENOFD_00234	gene	558				
FLAENOFD_00234	CDS	558				ISL3 family transposase IS1476
FLAENOFD_00235	gene	516				
FLAENOFD_00235	CDS	516				hypothetical protein
FLAENOFD_00236	gene	915				
FLAENOFD_00236	CDS	915				hypothetical protein
FLAENOFD_00237	gene	162				
FLAENOFD_00237	CDS	162				hypothetical protein
FLAENOFD_00238	gene	207				
FLAENOFD_00238	CDS	207				hypothetical protein
FLAENOFD_00239	gene	678	lolD_2			
FLAENOFD_00239	CDS	678	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
FLAENOFD_00240	gene	198				
FLAENOFD_00240	CDS	198				IS200/IS605 family transposase ISSsu4
FLAENOFD_00241	gene	801				
FLAENOFD_00241	CDS	801				hypothetical protein
FLAENOFD_00242	gene	840				
FLAENOFD_00242	CDS	840				hypothetical protein
FLAENOFD_00243	gene	645				
FLAENOFD_00243	CDS	645				hypothetical protein
FLAENOFD_00244	gene	138				
FLAENOFD_00244	CDS	138				hypothetical protein
FLAENOFD_00245	gene	198				
FLAENOFD_00245	CDS	198				hypothetical protein
FLAENOFD_00246	gene	618				
FLAENOFD_00246	CDS	618				hypothetical protein
FLAENOFD_00247	gene	159				
FLAENOFD_00247	CDS	159				hypothetical protein
