locus_tag	ftype	length_bp	gene	EC_number	COG	product
LKFMPLPL_00063	CDS	1101				hypothetical protein
LKFMPLPL_00064	gene	1851				
LKFMPLPL_00064	CDS	1851				hypothetical protein
LKFMPLPL_00065	gene	936	corA			
LKFMPLPL_00065	CDS	936	corA		COG0598	Cobalt/magnesium transport protein CorA
LKFMPLPL_00066	gene	705				
LKFMPLPL_00066	CDS	705				hypothetical protein
LKFMPLPL_00067	gene	1839	typA			
LKFMPLPL_00067	CDS	1839	typA		COG1217	GTP-binding protein TypA/BipA
LKFMPLPL_00068	gene	201				
LKFMPLPL_00068	CDS	201				hypothetical protein
LKFMPLPL_00069	gene	2268	copA			
LKFMPLPL_00069	CDS	2268	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
LKFMPLPL_00070	gene	297				
LKFMPLPL_00070	CDS	297				hypothetical protein
LKFMPLPL_00071	gene	684	czcR			
LKFMPLPL_00071	CDS	684	czcR			Transcriptional activator protein CzcR
LKFMPLPL_00072	gene	1374	adeP			
LKFMPLPL_00072	CDS	1374	adeP		COG2252	Adenine permease AdeP
LKFMPLPL_00073	gene	1620	ybiT_1			
LKFMPLPL_00073	CDS	1620	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
LKFMPLPL_00074	gene	567	pinR			
LKFMPLPL_00074	CDS	567	pinR	3.1.22.-	COG1961	Serine recombinase PinR
LKFMPLPL_00075	gene	603	nudL			
LKFMPLPL_00075	CDS	603	nudL	3.6.1.-		putative Nudix hydrolase NudL
LKFMPLPL_00076	gene	291				
LKFMPLPL_00076	CDS	291				hypothetical protein
LKFMPLPL_00077	gene	762	ribX			
LKFMPLPL_00077	CDS	762	ribX			Riboflavin transport system permease protein RibX
LKFMPLPL_00078	gene	1023	thiY			
LKFMPLPL_00078	CDS	1023	thiY		COG0715	Formylaminopyrimidine-binding protein
LKFMPLPL_00079	gene	726	tauB			
LKFMPLPL_00079	CDS	726	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
LKFMPLPL_00080	gene	2643	mutS			
LKFMPLPL_00080	CDS	2643	mutS		COG0249	DNA mismatch repair protein MutS
LKFMPLPL_00081	gene	2061	mutL			
LKFMPLPL_00081	CDS	2061	mutL			DNA mismatch repair protein MutL
LKFMPLPL_00082	gene	954	miaA			
LKFMPLPL_00082	CDS	954	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
LKFMPLPL_00083	gene	1275				
LKFMPLPL_00083	CDS	1275				hypothetical protein
LKFMPLPL_00084	gene	498	proX			
LKFMPLPL_00084	CDS	498	proX		COG3760	Prolyl-tRNA editing protein ProX
LKFMPLPL_00085	gene	2121	nrdD			
LKFMPLPL_00085	CDS	2121	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
LKFMPLPL_00086	gene	504	nrdG			
LKFMPLPL_00086	CDS	504	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
LKFMPLPL_00087	gene	318	erpA			
LKFMPLPL_00087	CDS	318	erpA			Iron-sulfur cluster insertion protein ErpA
LKFMPLPL_00088	gene	858	trmB			
LKFMPLPL_00088	CDS	858	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
LKFMPLPL_00089	gene	819				
LKFMPLPL_00089	CDS	819				hypothetical protein
LKFMPLPL_00090	gene	849				
LKFMPLPL_00090	CDS	849				DegV domain-containing protein
LKFMPLPL_00091	gene	1356	prpC			
LKFMPLPL_00091	CDS	1356	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
LKFMPLPL_00092	gene	1053	ltaE			
LKFMPLPL_00092	CDS	1053	ltaE	4.1.2.48		Low specificity L-threonine aldolase
LKFMPLPL_00093	gene	1140	xerD			
LKFMPLPL_00093	CDS	1140	xerD		COG4974	Tyrosine recombinase XerD
LKFMPLPL_00094	gene	636	lexA			
LKFMPLPL_00094	CDS	636	lexA	3.4.21.88	COG1974	LexA repressor
LKFMPLPL_00095	gene	489				
LKFMPLPL_00095	CDS	489				hypothetical protein
LKFMPLPL_00096	gene	1896	ftsH4			
LKFMPLPL_00096	CDS	1896	ftsH4	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 4
LKFMPLPL_00097	gene	831	ispH			
LKFMPLPL_00097	CDS	831	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
LKFMPLPL_00098	gene	615	plsC			
LKFMPLPL_00098	CDS	615	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
LKFMPLPL_00099	gene	660	cmk			
LKFMPLPL_00099	CDS	660	cmk	2.7.4.25	COG0283	Cytidylate kinase
LKFMPLPL_00100	gene	1257				
LKFMPLPL_00100	CDS	1257			COG2081	putative protein
LKFMPLPL_00101	gene	651	pspA_1			
LKFMPLPL_00101	CDS	651	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
LKFMPLPL_00102	gene	942	hexR			
LKFMPLPL_00102	CDS	942	hexR		COG1737	HTH-type transcriptional regulator HexR
LKFMPLPL_00103	gene	732	rluB			
LKFMPLPL_00103	CDS	732	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
LKFMPLPL_00104	gene	705				
LKFMPLPL_00104	CDS	705				hypothetical protein
LKFMPLPL_00105	gene	1389	gltD			
LKFMPLPL_00105	CDS	1389	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
LKFMPLPL_00106	gene	894				
LKFMPLPL_00106	CDS	894			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
LKFMPLPL_00107	gene	855	sseB			
LKFMPLPL_00107	CDS	855	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
LKFMPLPL_00108	gene	1044	mtgA_1			
LKFMPLPL_00108	CDS	1044	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
LKFMPLPL_00109	gene	519	polC_2			
LKFMPLPL_00109	CDS	519	polC_2	2.7.7.7	COG2176	DNA polymerase III PolC-type
LKFMPLPL_00110	gene	891	ttcA			
LKFMPLPL_00110	CDS	891	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
LKFMPLPL_00111	gene	2283	topB			
LKFMPLPL_00111	CDS	2283	topB	5.6.2.1	COG0550	DNA topoisomerase 3
LKFMPLPL_00112	gene	1422	purF			
LKFMPLPL_00112	CDS	1422	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
LKFMPLPL_00113	gene	1647	gltX			
LKFMPLPL_00113	CDS	1647	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
LKFMPLPL_00114	gene	1452				
LKFMPLPL_00114	CDS	1452				hypothetical protein
LKFMPLPL_00115	gene	684				
LKFMPLPL_00115	CDS	684				hypothetical protein
LKFMPLPL_00116	gene	336				
LKFMPLPL_00116	CDS	336				hypothetical protein
LKFMPLPL_00117	gene	771				
LKFMPLPL_00117	CDS	771				hypothetical protein
LKFMPLPL_00118	gene	594				
LKFMPLPL_00118	CDS	594				hypothetical protein
LKFMPLPL_00119	gene	576				
LKFMPLPL_00119	CDS	576				hypothetical protein
LKFMPLPL_00120	gene	954				
LKFMPLPL_00120	CDS	954				hypothetical protein
LKFMPLPL_00121	gene	567				
LKFMPLPL_00121	CDS	567				hypothetical protein
LKFMPLPL_00122	gene	804	ywpJ			
LKFMPLPL_00122	CDS	804	ywpJ	3.1.3.-	COG0561	Phosphatase YwpJ
LKFMPLPL_00123	gene	1266	cinA			
LKFMPLPL_00123	CDS	1266	cinA		COG1058	Putative competence-damage inducible protein
LKFMPLPL_00124	gene	897	ddl			
LKFMPLPL_00124	CDS	897	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
LKFMPLPL_00125	gene	2205	srfAB			
LKFMPLPL_00125	CDS	2205	srfAB			Surfactin synthase subunit 2
LKFMPLPL_00126	gene	894				
LKFMPLPL_00126	CDS	894				hypothetical protein
LKFMPLPL_00127	gene	1401	asnS			
LKFMPLPL_00127	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
LKFMPLPL_00128	gene	1572				
LKFMPLPL_00128	CDS	1572				hypothetical protein
LKFMPLPL_00129	gene	1860	asnB			
LKFMPLPL_00129	CDS	1860	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
LKFMPLPL_00130	gene	780	aroK			
LKFMPLPL_00130	CDS	780	aroK	2.7.1.71		Shikimate kinase
LKFMPLPL_00131	gene	1077	aroC			
LKFMPLPL_00131	CDS	1077	aroC	4.2.3.5	COG0082	Chorismate synthase
LKFMPLPL_00132	gene	1416	aroA			
LKFMPLPL_00132	CDS	1416	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
LKFMPLPL_00133	gene	219				
LKFMPLPL_00133	CDS	219				hypothetical protein
LKFMPLPL_00134	gene	681				
LKFMPLPL_00134	CDS	681				hypothetical protein
LKFMPLPL_00135	gene	2154	ptsG			
LKFMPLPL_00135	CDS	2154	ptsG	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
LKFMPLPL_00136	gene	882	licT			
LKFMPLPL_00136	CDS	882	licT		COG3711	Transcription antiterminator LicT
LKFMPLPL_00137	gene	3534				
LKFMPLPL_00137	CDS	3534		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
LKFMPLPL_00138	gene	1764				
LKFMPLPL_00138	CDS	1764				hypothetical protein
LKFMPLPL_00139	gene	465				
LKFMPLPL_00139	CDS	465				hypothetical protein
LKFMPLPL_00140	gene	1236	baiN			
LKFMPLPL_00140	CDS	1236	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
LKFMPLPL_00141	gene	795				
LKFMPLPL_00141	CDS	795				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
LKFMPLPL_00142	gene	531	hpt_1			
LKFMPLPL_00142	CDS	531	hpt_1	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
LKFMPLPL_00143	gene	1005	asnA			
LKFMPLPL_00143	CDS	1005	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
LKFMPLPL_00144	gene	1230				
LKFMPLPL_00144	CDS	1230				hypothetical protein
LKFMPLPL_00145	gene	1104				
LKFMPLPL_00145	CDS	1104				hypothetical protein
LKFMPLPL_00146	gene	1023	lnpD			
LKFMPLPL_00146	CDS	1023	lnpD	5.1.3.2		UDP-glucose 4-epimerase
LKFMPLPL_00147	gene	177				
LKFMPLPL_00147	CDS	177				hypothetical protein
LKFMPLPL_00148	gene	1980				
LKFMPLPL_00148	CDS	1980				hypothetical protein
LKFMPLPL_00149	gene	2844				
LKFMPLPL_00149	CDS	2844				hypothetical protein
LKFMPLPL_00150	gene	738				
LKFMPLPL_00150	CDS	738				hypothetical protein
LKFMPLPL_00151	gene	342				
LKFMPLPL_00151	CDS	342				hypothetical protein
LKFMPLPL_00152	gene	642				
LKFMPLPL_00152	CDS	642				hypothetical protein
LKFMPLPL_00153	gene	567				
LKFMPLPL_00153	CDS	567				hypothetical protein
LKFMPLPL_00154	gene	498	ruvC			
LKFMPLPL_00154	CDS	498	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
LKFMPLPL_00155	gene	612	ruvA			
LKFMPLPL_00155	CDS	612	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
LKFMPLPL_00156	gene	1014	ruvB_1			
LKFMPLPL_00156	CDS	1014	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
LKFMPLPL_00157	gene	1026	queA			
LKFMPLPL_00157	CDS	1026	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
LKFMPLPL_00158	gene	1119	tgt			
LKFMPLPL_00158	CDS	1119	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
LKFMPLPL_00159	gene	321	yajC			
LKFMPLPL_00159	CDS	321	yajC		COG1862	Sec translocon accessory complex subunit YajC
LKFMPLPL_00160	gene	144				
LKFMPLPL_00160	CDS	144				hypothetical protein
LKFMPLPL_00161	gene	954	lytC_1			
LKFMPLPL_00161	CDS	954	lytC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
LKFMPLPL_00162	gene	1992				
LKFMPLPL_00162	CDS	1992				hypothetical protein
LKFMPLPL_00163	gene	1371	ntpJ			
LKFMPLPL_00163	CDS	1371	ntpJ			Potassium/sodium uptake protein NtpJ
LKFMPLPL_00164	gene	675	ktrA			
LKFMPLPL_00164	CDS	675	ktrA		COG0569	Ktr system potassium uptake protein A
LKFMPLPL_00165	gene	771	aviRb			
LKFMPLPL_00165	CDS	771	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
LKFMPLPL_00166	gene	606	ccpN			
LKFMPLPL_00166	CDS	606	ccpN		COG0517	Transcriptional repressor CcpN
LKFMPLPL_00167	gene	840	yqfL			
LKFMPLPL_00167	CDS	840	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
LKFMPLPL_00168	gene	2646	ppdK			
LKFMPLPL_00168	CDS	2646	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
LKFMPLPL_00169	gene	726	gamA			
LKFMPLPL_00169	CDS	726	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
LKFMPLPL_00170	gene	1695	pgcA			
LKFMPLPL_00170	CDS	1695	pgcA	5.4.2.2		Phosphoglucomutase
LKFMPLPL_00171	gene	561	efp			
LKFMPLPL_00171	CDS	561	efp		COG0231	Elongation factor P
LKFMPLPL_00172	gene	708	rnc			
LKFMPLPL_00172	CDS	708	rnc	3.1.26.3	COG0571	Ribonuclease 3
LKFMPLPL_00173	gene	1071				
LKFMPLPL_00173	CDS	1071				hypothetical protein
LKFMPLPL_00174	gene	3552	smc_1			
LKFMPLPL_00174	CDS	3552	smc_1		COG1196	Chromosome partition protein Smc
LKFMPLPL_00175	gene	1296	ftsY			
LKFMPLPL_00175	CDS	1296	ftsY			Signal recognition particle receptor FtsY
LKFMPLPL_00176	gene	399				
LKFMPLPL_00176	CDS	399				hypothetical protein
LKFMPLPL_00177	gene	204				
LKFMPLPL_00177	CDS	204				hypothetical protein
LKFMPLPL_00178	gene	1548				
LKFMPLPL_00178	CDS	1548				hypothetical protein
LKFMPLPL_00179	gene	1740				
LKFMPLPL_00179	CDS	1740				hypothetical protein
LKFMPLPL_00180	gene	213				
LKFMPLPL_00180	CDS	213				hypothetical protein
LKFMPLPL_00181	gene	2013				
LKFMPLPL_00181	CDS	2013				hypothetical protein
LKFMPLPL_00182	gene	1302				
LKFMPLPL_00182	CDS	1302				hypothetical protein
LKFMPLPL_00183	gene	3003				
LKFMPLPL_00183	CDS	3003				hypothetical protein
LKFMPLPL_00184	gene	324				
LKFMPLPL_00184	CDS	324				hypothetical protein
LKFMPLPL_00185	gene	231				
LKFMPLPL_00185	CDS	231				IS200/IS605 family transposase ISDha13
LKFMPLPL_00186	gene	198				
LKFMPLPL_00186	CDS	198				IS200/IS605 family transposase ISSsu4
LKFMPLPL_00187	gene	1590	asD			
LKFMPLPL_00187	CDS	1590	asD	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
LKFMPLPL_00188	gene	1734	aspT			
LKFMPLPL_00188	CDS	1734	aspT			Aspartate/alanine antiporter
LKFMPLPL_00189	gene	354				
LKFMPLPL_00189	CDS	354				hypothetical protein
LKFMPLPL_00190	gene	1359	ffh			
LKFMPLPL_00190	CDS	1359	ffh		COG0541	Signal recognition particle protein
LKFMPLPL_00191	gene	273	rpsP			
LKFMPLPL_00191	CDS	273	rpsP		COG0228	30S ribosomal protein S16
LKFMPLPL_00192	gene	234				
LKFMPLPL_00192	CDS	234				hypothetical protein
LKFMPLPL_00193	gene	519	rimM			
LKFMPLPL_00193	CDS	519	rimM			Ribosome maturation factor RimM
LKFMPLPL_00194	gene	741	trmD			
LKFMPLPL_00194	CDS	741	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
LKFMPLPL_00195	gene	1158				
LKFMPLPL_00195	CDS	1158				hypothetical protein
LKFMPLPL_00196	gene	1224	tyrS			
LKFMPLPL_00196	CDS	1224	tyrS	6.1.1.1		Tyrosine--tRNA ligase
LKFMPLPL_00197	gene	357	rplS			
LKFMPLPL_00197	CDS	357	rplS		COG0335	50S ribosomal protein L19
LKFMPLPL_00198	gene	885	rbgA			
LKFMPLPL_00198	CDS	885	rbgA		COG1161	Ribosome biogenesis GTPase A
LKFMPLPL_00199	gene	1164	alr1_1			
LKFMPLPL_00199	CDS	1164	alr1_1	5.1.1.1	COG0787	Alanine racemase 1
LKFMPLPL_00200	gene	792	rnhB			
LKFMPLPL_00200	CDS	792	rnhB	3.1.26.4	COG0164	Ribonuclease HII
LKFMPLPL_00201	gene	1017	hmo_1			
LKFMPLPL_00201	CDS	1017	hmo_1	1.1.3.46		4-hydroxymandelate oxidase
LKFMPLPL_00202	gene	363				
LKFMPLPL_00202	CDS	363				hypothetical protein
LKFMPLPL_00203	gene	1617	comM			
LKFMPLPL_00203	CDS	1617	comM		COG0606	Competence protein ComM
LKFMPLPL_00204	gene	1257				
LKFMPLPL_00204	CDS	1257				hypothetical protein
LKFMPLPL_00205	gene	2082	topA			
LKFMPLPL_00205	CDS	2082	topA	5.6.2.1		DNA topoisomerase 1
LKFMPLPL_00206	gene	777	codY			
LKFMPLPL_00206	CDS	777	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
LKFMPLPL_00207	gene	1272	rarA			
LKFMPLPL_00207	CDS	1272	rarA		COG2256	Replication-associated recombination protein A
LKFMPLPL_00208	gene	465	cymR			
LKFMPLPL_00208	CDS	465	cymR			HTH-type transcriptional regulator CymR
LKFMPLPL_00209	gene	1053	mnmA			
LKFMPLPL_00209	CDS	1053	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
LKFMPLPL_00210	gene	132				
LKFMPLPL_00210	CDS	132				hypothetical protein
LKFMPLPL_00211	gene	234				
LKFMPLPL_00211	CDS	234				hypothetical protein
LKFMPLPL_00212	gene	231	bcrA_1			
LKFMPLPL_00212	CDS	231	bcrA_1			Bacitracin transport ATP-binding protein BcrA
LKFMPLPL_00213	gene	693	bcrA_2			
LKFMPLPL_00213	CDS	693	bcrA_2			Bacitracin transport ATP-binding protein BcrA
LKFMPLPL_00214	gene	735				
LKFMPLPL_00214	CDS	735				hypothetical protein
LKFMPLPL_00215	gene	723				
LKFMPLPL_00215	CDS	723				hypothetical protein
LKFMPLPL_00216	gene	738				
LKFMPLPL_00216	CDS	738				hypothetical protein
LKFMPLPL_00217	gene	2106				
LKFMPLPL_00217	CDS	2106				hypothetical protein
LKFMPLPL_00218	gene	765	sufC			
LKFMPLPL_00218	CDS	765	sufC		COG0396	Vegetative protein 296
LKFMPLPL_00219	gene	1425				
LKFMPLPL_00219	CDS	1425				hypothetical protein
LKFMPLPL_00220	gene	831				
LKFMPLPL_00220	CDS	831				hypothetical protein
LKFMPLPL_00221	gene	1236	csd			
LKFMPLPL_00221	CDS	1236	csd	2.8.1.7		putative cysteine desulfurase
LKFMPLPL_00222	gene	438	sufU			
LKFMPLPL_00222	CDS	438	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
LKFMPLPL_00223	gene	408				
LKFMPLPL_00223	CDS	408				hypothetical protein
LKFMPLPL_00224	gene	627				
LKFMPLPL_00224	CDS	627				hypothetical protein
LKFMPLPL_00225	gene	291				
LKFMPLPL_00225	CDS	291				hypothetical protein
LKFMPLPL_00226	gene	735				
LKFMPLPL_00226	CDS	735		3.1.3.-	COG0560	putative phosphatase
LKFMPLPL_00227	gene	1221				
LKFMPLPL_00227	CDS	1221				hypothetical protein
LKFMPLPL_00228	gene	660				
LKFMPLPL_00228	CDS	660				hypothetical protein
LKFMPLPL_00229	gene	246				
LKFMPLPL_00229	CDS	246				hypothetical protein
LKFMPLPL_00230	gene	930	gloB_1			
LKFMPLPL_00230	CDS	930	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
LKFMPLPL_00231	gene	786				
LKFMPLPL_00231	CDS	786				hypothetical protein
LKFMPLPL_00232	gene	708				
LKFMPLPL_00232	CDS	708				hypothetical protein
LKFMPLPL_00233	gene	555				
LKFMPLPL_00233	CDS	555		3.1.3.-	COG5663	Nucleotidase
LKFMPLPL_00234	gene	252				
