locus_tag	ftype	length_bp	gene	EC_number	COG	product
CEPAIKFI_00016	CDS	1788	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
CEPAIKFI_00017	gene	147				
CEPAIKFI_00017	CDS	147				hypothetical protein
CEPAIKFI_00018	gene	1506	glpK			
CEPAIKFI_00018	CDS	1506	glpK	2.7.1.30	COG0554	Glycerol kinase
CEPAIKFI_00019	gene	291				
CEPAIKFI_00019	CDS	291				hypothetical protein
CEPAIKFI_00020	gene	708	ytrE_1			
CEPAIKFI_00020	CDS	708	ytrE_1		COG1136	ABC transporter ATP-binding protein YtrE
CEPAIKFI_00021	gene	2481				
CEPAIKFI_00021	CDS	2481				hypothetical protein
CEPAIKFI_00022	gene	477	purE			
CEPAIKFI_00022	CDS	477	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
CEPAIKFI_00023	gene	1077	purM			
CEPAIKFI_00023	CDS	1077	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
CEPAIKFI_00024	gene	594	purN			
CEPAIKFI_00024	CDS	594	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
CEPAIKFI_00025	gene	1533	purH			
CEPAIKFI_00025	CDS	1533	purH			Bifunctional purine biosynthesis protein PurH
CEPAIKFI_00026	gene	1269	purD			
CEPAIKFI_00026	CDS	1269	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
CEPAIKFI_00027	gene	1551	ybiT			
CEPAIKFI_00027	CDS	1551	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
CEPAIKFI_00028	gene	1551	rsxB_1			
CEPAIKFI_00028	CDS	1551	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
CEPAIKFI_00029	gene	2652	valS			
CEPAIKFI_00029	CDS	2652	valS	6.1.1.9		Valine--tRNA ligase
CEPAIKFI_00030	gene	678	purC			
CEPAIKFI_00030	CDS	678	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
CEPAIKFI_00031	gene	1431	pepD_1			
CEPAIKFI_00031	CDS	1431	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
CEPAIKFI_00032	gene	1413	fpgS			
CEPAIKFI_00032	CDS	1413	fpgS	6.3.2.17		Folylpolyglutamate synthase
CEPAIKFI_00033	gene	741	mta			
CEPAIKFI_00033	CDS	741	mta		COG0789	HTH-type transcriptional activator mta
CEPAIKFI_00034	gene	270				
CEPAIKFI_00034	CDS	270				hypothetical protein
CEPAIKFI_00035	gene	2589	clpB			
CEPAIKFI_00035	CDS	2589	clpB		COG0542	Chaperone protein ClpB
CEPAIKFI_00036	gene	1296	brnQ_1			
CEPAIKFI_00036	CDS	1296	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
CEPAIKFI_00037	gene	354				
CEPAIKFI_00037	CDS	354				hypothetical protein
CEPAIKFI_00038	gene	969	metN_1			
CEPAIKFI_00038	CDS	969	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
CEPAIKFI_00039	gene	654	metP			
CEPAIKFI_00039	CDS	654	metP		COG2011	Methionine import system permease protein MetP
CEPAIKFI_00040	gene	825	metQ			
CEPAIKFI_00040	CDS	825	metQ		COG1464	Methionine-binding lipoprotein MetQ
CEPAIKFI_00041	gene	471				
CEPAIKFI_00041	CDS	471				hypothetical protein
CEPAIKFI_00042	gene	1059				
CEPAIKFI_00042	CDS	1059				hypothetical protein
CEPAIKFI_00043	gene	951				
CEPAIKFI_00043	CDS	951				hypothetical protein
CEPAIKFI_00044	gene	507				
CEPAIKFI_00044	CDS	507				hypothetical protein
CEPAIKFI_00045	gene	426	pgcA			
CEPAIKFI_00045	CDS	426	pgcA	5.4.2.2		Phosphoglucomutase
CEPAIKFI_00046	gene	561	efp			
CEPAIKFI_00046	CDS	561	efp		COG0231	Elongation factor P
CEPAIKFI_00047	gene	708	rnc			
CEPAIKFI_00047	CDS	708	rnc	3.1.26.3	COG0571	Ribonuclease 3
CEPAIKFI_00048	gene	1071				
CEPAIKFI_00048	CDS	1071				hypothetical protein
CEPAIKFI_00049	gene	3552	smc			
CEPAIKFI_00049	CDS	3552	smc		COG1196	Chromosome partition protein Smc
CEPAIKFI_00050	gene	1296	ftsY			
CEPAIKFI_00050	CDS	1296	ftsY			Signal recognition particle receptor FtsY
CEPAIKFI_00051	gene	2574				
CEPAIKFI_00051	CDS	2574				hypothetical protein
CEPAIKFI_00052	gene	468				
CEPAIKFI_00052	CDS	468				hypothetical protein
CEPAIKFI_00053	gene	600	fbpC			
CEPAIKFI_00053	CDS	600	fbpC	7.2.2.7		Fe(3+) ions import ATP-binding protein FbpC
CEPAIKFI_00054	gene	420				
CEPAIKFI_00054	CDS	420				hypothetical protein
CEPAIKFI_00055	gene	1062	lytC_1			
CEPAIKFI_00055	CDS	1062	lytC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
CEPAIKFI_00056	gene	1203	roo			
CEPAIKFI_00056	CDS	1203	roo	1.-.-.-		Rubredoxin-oxygen oxidoreductase
CEPAIKFI_00057	gene	462	dut			
CEPAIKFI_00057	CDS	462	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
CEPAIKFI_00058	gene	909	nadA			
CEPAIKFI_00058	CDS	909	nadA	2.5.1.72	COG0379	Quinolinate synthase A
CEPAIKFI_00059	gene	1311	nadB			
CEPAIKFI_00059	CDS	1311	nadB	1.4.3.16	COG0029	L-aspartate oxidase
CEPAIKFI_00060	gene	849	nadC			
CEPAIKFI_00060	CDS	849	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
CEPAIKFI_00061	gene	1251	dinB			
CEPAIKFI_00061	CDS	1251	dinB	2.7.7.7	COG0389	DNA polymerase IV
CEPAIKFI_00062	gene	465	cymR			
CEPAIKFI_00062	CDS	465	cymR			HTH-type transcriptional regulator CymR
CEPAIKFI_00063	gene	1272	rarA			
CEPAIKFI_00063	CDS	1272	rarA		COG2256	Replication-associated recombination protein A
CEPAIKFI_00064	gene	777	codY			
CEPAIKFI_00064	CDS	777	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
CEPAIKFI_00065	gene	2082	topA			
CEPAIKFI_00065	CDS	2082	topA	5.6.2.1		DNA topoisomerase 1
CEPAIKFI_00066	gene	1257				
CEPAIKFI_00066	CDS	1257				hypothetical protein
CEPAIKFI_00067	gene	1623	comM			
CEPAIKFI_00067	CDS	1623	comM		COG0606	Competence protein ComM
CEPAIKFI_00068	gene	363				
CEPAIKFI_00068	CDS	363				hypothetical protein
CEPAIKFI_00069	gene	1017	hmo_1			
CEPAIKFI_00069	CDS	1017	hmo_1	1.1.3.46		4-hydroxymandelate oxidase
CEPAIKFI_00070	gene	246				
CEPAIKFI_00070	CDS	246				hypothetical protein
CEPAIKFI_00071	gene	864	gloB_1			
CEPAIKFI_00071	CDS	864	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
CEPAIKFI_00072	gene	402				
CEPAIKFI_00072	CDS	402				hypothetical protein
CEPAIKFI_00073	gene	882				
CEPAIKFI_00073	CDS	882		3.2.1.-		Protein-ADP-ribose hydrolase
CEPAIKFI_00074	gene	1161	resA			
CEPAIKFI_00074	CDS	1161	resA			Thiol-disulfide oxidoreductase ResA
CEPAIKFI_00075	gene	153				
CEPAIKFI_00075	CDS	153				hypothetical protein
CEPAIKFI_00076	gene	891				
CEPAIKFI_00076	CDS	891				hypothetical protein
CEPAIKFI_00077	gene	1278				
CEPAIKFI_00077	CDS	1278				hypothetical protein
CEPAIKFI_00078	gene	645				
CEPAIKFI_00078	CDS	645			COG1136	putative ABC transporter ATP-binding protein
CEPAIKFI_00079	gene	1377				
CEPAIKFI_00079	CDS	1377				hypothetical protein
CEPAIKFI_00080	gene	498				
CEPAIKFI_00080	CDS	498				hypothetical protein
CEPAIKFI_00081	gene	297				
CEPAIKFI_00081	CDS	297				hypothetical protein
CEPAIKFI_00082	gene	1506				
CEPAIKFI_00082	CDS	1506				hypothetical protein
CEPAIKFI_00083	gene	399	ssb			
CEPAIKFI_00083	CDS	399	ssb		COG0629	Single-stranded DNA-binding protein
CEPAIKFI_00084	gene	729				
CEPAIKFI_00084	CDS	729				hypothetical protein
CEPAIKFI_00085	gene	261				
CEPAIKFI_00085	CDS	261				hypothetical protein
CEPAIKFI_00086	gene	486				
CEPAIKFI_00086	CDS	486				hypothetical protein
CEPAIKFI_00087	gene	198				
CEPAIKFI_00087	CDS	198				hypothetical protein
CEPAIKFI_00088	gene	753				
CEPAIKFI_00088	CDS	753				hypothetical protein
CEPAIKFI_00089	gene	258				
CEPAIKFI_00089	CDS	258				hypothetical protein
CEPAIKFI_00090	gene	207				
CEPAIKFI_00090	CDS	207				hypothetical protein
CEPAIKFI_00091	gene	408				
CEPAIKFI_00091	CDS	408				hypothetical protein
CEPAIKFI_00092	gene	687	dnaA_1			
CEPAIKFI_00092	CDS	687	dnaA_1			Chromosomal replication initiator protein DnaA
CEPAIKFI_00093	gene	843				
CEPAIKFI_00093	CDS	843				hypothetical protein
CEPAIKFI_00094	gene	165				
CEPAIKFI_00094	CDS	165				hypothetical protein
CEPAIKFI_00095	gene	639				
CEPAIKFI_00095	CDS	639				hypothetical protein
CEPAIKFI_00096	gene	522				
CEPAIKFI_00096	CDS	522				hypothetical protein
CEPAIKFI_00097	gene	189				
CEPAIKFI_00097	CDS	189				hypothetical protein
CEPAIKFI_00098	gene	1362	gabR			
CEPAIKFI_00098	CDS	1362	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
CEPAIKFI_00099	gene	300				
CEPAIKFI_00099	CDS	300				hypothetical protein
CEPAIKFI_00100	gene	1173				
CEPAIKFI_00100	CDS	1173				hypothetical protein
CEPAIKFI_00101	gene	1227	dltD			
CEPAIKFI_00101	CDS	1227	dltD		COG3966	Protein DltD
CEPAIKFI_00102	gene	126				
CEPAIKFI_00102	CDS	126				hypothetical protein
CEPAIKFI_00103	gene	1599	dltA			
CEPAIKFI_00103	CDS	1599	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
CEPAIKFI_00104	gene	1161				
CEPAIKFI_00104	CDS	1161				hypothetical protein
CEPAIKFI_00105	gene	237	dltC			
CEPAIKFI_00105	CDS	237	dltC		COG0236	D-alanyl carrier protein
CEPAIKFI_00106	gene	561				
CEPAIKFI_00106	CDS	561				hypothetical protein
CEPAIKFI_00107	gene	1101				
CEPAIKFI_00107	CDS	1101				hypothetical protein
CEPAIKFI_00108	gene	1851				
CEPAIKFI_00108	CDS	1851				hypothetical protein
CEPAIKFI_00109	gene	936	corA			
CEPAIKFI_00109	CDS	936	corA		COG0598	Cobalt/magnesium transport protein CorA
CEPAIKFI_00110	gene	705				
CEPAIKFI_00110	CDS	705				hypothetical protein
CEPAIKFI_00111	gene	1839	typA			
CEPAIKFI_00111	CDS	1839	typA		COG1217	GTP-binding protein TypA/BipA
CEPAIKFI_00112	gene	201				
CEPAIKFI_00112	CDS	201				hypothetical protein
CEPAIKFI_00113	gene	993				
CEPAIKFI_00113	CDS	993				hypothetical protein
CEPAIKFI_00114	gene	681	tgnD			
CEPAIKFI_00114	CDS	681	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
CEPAIKFI_00115	gene	996	btuD			
CEPAIKFI_00115	CDS	996	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CEPAIKFI_00116	gene	696	ureG			
CEPAIKFI_00116	CDS	696	ureG			Urease accessory protein UreG
CEPAIKFI_00117	gene	1227				
CEPAIKFI_00117	CDS	1227				hypothetical protein
CEPAIKFI_00118	gene	1746				
CEPAIKFI_00118	CDS	1746				hypothetical protein
CEPAIKFI_00119	gene	810	ecsA			
CEPAIKFI_00119	CDS	810	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
CEPAIKFI_00120	gene	480	yqgN			
CEPAIKFI_00120	CDS	480	yqgN		COG0212	putative protein YqgN
CEPAIKFI_00121	gene	1494				
CEPAIKFI_00121	CDS	1494				hypothetical protein
CEPAIKFI_00122	gene	1368	mepA_1			
CEPAIKFI_00122	CDS	1368	mepA_1			Multidrug export protein MepA
CEPAIKFI_00123	gene	705				
CEPAIKFI_00123	CDS	705				hypothetical protein
CEPAIKFI_00124	gene	777				
CEPAIKFI_00124	CDS	777				hypothetical protein
CEPAIKFI_00125	gene	243				
CEPAIKFI_00125	CDS	243				hypothetical protein
CEPAIKFI_00126	gene	411				
CEPAIKFI_00126	CDS	411				hypothetical protein
CEPAIKFI_00127	gene	750				
CEPAIKFI_00127	CDS	750				hypothetical protein
CEPAIKFI_00128	gene	1191				
CEPAIKFI_00128	CDS	1191				hypothetical protein
CEPAIKFI_00129	gene	234	exsA			
CEPAIKFI_00129	CDS	234	exsA		COG2207	Exoenzyme S synthesis regulatory protein ExsA
CEPAIKFI_00130	gene	1818	uvrC			
CEPAIKFI_00130	CDS	1818	uvrC		COG0322	UvrABC system protein C
CEPAIKFI_00131	gene	933	hprK			
CEPAIKFI_00131	CDS	933	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
CEPAIKFI_00132	gene	921	murB			
CEPAIKFI_00132	CDS	921	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
CEPAIKFI_00133	gene	738	polX			
CEPAIKFI_00133	CDS	738	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
CEPAIKFI_00134	gene	864	yvcJ			
CEPAIKFI_00134	CDS	864	yvcJ		COG1660	Nucleotide-binding protein YvcJ
CEPAIKFI_00135	gene	1140				
CEPAIKFI_00135	CDS	1140			COG0391	Gluconeogenesis factor
CEPAIKFI_00136	gene	417	ndx1			
CEPAIKFI_00136	CDS	417	ndx1	3.6.1.61	COG0494	Diadenosine hexaphosphate hydrolase
CEPAIKFI_00137	gene	462	zur			
CEPAIKFI_00137	CDS	462	zur		COG0735	Zinc uptake regulation protein
CEPAIKFI_00138	gene	162				
CEPAIKFI_00138	CDS	162				Rubredoxin
CEPAIKFI_00139	gene	801	yycJ			
CEPAIKFI_00139	CDS	801	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
CEPAIKFI_00140	gene	483	rlmH			
CEPAIKFI_00140	CDS	483	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
CEPAIKFI_00141	gene	1050				
CEPAIKFI_00141	CDS	1050				hypothetical protein
CEPAIKFI_00142	gene	990	dnaA_2			
CEPAIKFI_00142	CDS	990	dnaA_2			Chromosomal replication initiator protein DnaA
CEPAIKFI_00143	gene	1338	dnaC			
CEPAIKFI_00143	CDS	1338	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
CEPAIKFI_00144	gene	447	rplI			
CEPAIKFI_00144	CDS	447	rplI			50S ribosomal protein L9
CEPAIKFI_00145	gene	1428	gdpP			
CEPAIKFI_00145	CDS	1428	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
CEPAIKFI_00146	gene	939	fabD			
CEPAIKFI_00146	CDS	939	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
CEPAIKFI_00147	gene	939				
CEPAIKFI_00147	CDS	939		1.6.5.11	COG2070	NADH:quinone reductase
CEPAIKFI_00148	gene	225	acpP			
CEPAIKFI_00148	CDS	225	acpP		COG0236	Acyl carrier protein
CEPAIKFI_00149	gene	1017	fabH			
CEPAIKFI_00149	CDS	1017	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
CEPAIKFI_00150	gene	480				
CEPAIKFI_00150	CDS	480				hypothetical protein
CEPAIKFI_00151	gene	744	accA			
CEPAIKFI_00151	CDS	744	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
CEPAIKFI_00152	gene	858	accD			
CEPAIKFI_00152	CDS	858	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
CEPAIKFI_00153	gene	1425	accC			
CEPAIKFI_00153	CDS	1425	accC	6.3.4.14	COG0439	Biotin carboxylase
CEPAIKFI_00154	gene	531				
CEPAIKFI_00154	CDS	531				hypothetical protein
CEPAIKFI_00155	gene	420				
CEPAIKFI_00155	CDS	420				hypothetical protein
CEPAIKFI_00156	gene	912	lytC_2			
CEPAIKFI_00156	CDS	912	lytC_2	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
CEPAIKFI_00157	gene	1404	cysS			
CEPAIKFI_00157	CDS	1404	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
CEPAIKFI_00158	gene	453	mrnC			
CEPAIKFI_00158	CDS	453	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
CEPAIKFI_00159	gene	735				
CEPAIKFI_00159	CDS	735		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
CEPAIKFI_00160	gene	564				
CEPAIKFI_00160	CDS	564				hypothetical protein
CEPAIKFI_00161	gene	660	sigH			
CEPAIKFI_00161	CDS	660	sigH		COG1595	RNA polymerase sigma-H factor
CEPAIKFI_00162	gene	264				
CEPAIKFI_00162	CDS	264				hypothetical protein
CEPAIKFI_00163	gene	1377				
CEPAIKFI_00163	CDS	1377				hypothetical protein
CEPAIKFI_00164	gene	750	cseB			
CEPAIKFI_00164	CDS	750	cseB		COG0745	Transcriptional regulatory protein CseB
CEPAIKFI_00165	gene	366				
CEPAIKFI_00165	CDS	366				hypothetical protein
CEPAIKFI_00166	gene	1251				
CEPAIKFI_00166	CDS	1251				hypothetical protein
CEPAIKFI_00167	gene	177				
CEPAIKFI_00167	CDS	177				hypothetical protein
CEPAIKFI_00168	gene	1023	lnpD			
CEPAIKFI_00168	CDS	1023	lnpD	5.1.3.2		UDP-glucose 4-epimerase
CEPAIKFI_00169	gene	1104				
CEPAIKFI_00169	CDS	1104				hypothetical protein
CEPAIKFI_00170	gene	1230				
CEPAIKFI_00170	CDS	1230				hypothetical protein
CEPAIKFI_00171	gene	1005	asnA			
CEPAIKFI_00171	CDS	1005	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
CEPAIKFI_00172	gene	531	hpt_1			
CEPAIKFI_00172	CDS	531	hpt_1	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
CEPAIKFI_00173	gene	795				
CEPAIKFI_00173	CDS	795				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
CEPAIKFI_00174	gene	981				
CEPAIKFI_00174	CDS	981				hypothetical protein
CEPAIKFI_00175	gene	1455				
CEPAIKFI_00175	CDS	1455				hypothetical protein
CEPAIKFI_00176	gene	1620				
CEPAIKFI_00176	CDS	1620				hypothetical protein
CEPAIKFI_00177	gene	249				
CEPAIKFI_00177	CDS	249				hypothetical protein
CEPAIKFI_00178	gene	552				
CEPAIKFI_00178	CDS	552				hypothetical protein
CEPAIKFI_00179	gene	954				
CEPAIKFI_00179	CDS	954				hypothetical protein
CEPAIKFI_00180	gene	267				
CEPAIKFI_00180	CDS	267				hypothetical protein
CEPAIKFI_00181	gene	387				
CEPAIKFI_00181	CDS	387				hypothetical protein
CEPAIKFI_00182	gene	408				
CEPAIKFI_00182	CDS	408				hypothetical protein
CEPAIKFI_00183	gene	480				
CEPAIKFI_00183	CDS	480				hypothetical protein
CEPAIKFI_00184	gene	345				
CEPAIKFI_00184	CDS	345				hypothetical protein
CEPAIKFI_00185	gene	630				
CEPAIKFI_00185	CDS	630				hypothetical protein
CEPAIKFI_00186	gene	735	fabG			
CEPAIKFI_00186	CDS	735	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CEPAIKFI_00187	gene	900	rsgA			
CEPAIKFI_00187	CDS	900	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
CEPAIKFI_00188	gene	657	rpe			
CEPAIKFI_00188	CDS	657	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
CEPAIKFI_00189	gene	684	thiN			
CEPAIKFI_00189	CDS	684	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
CEPAIKFI_00190	gene	714	phoP_1			
CEPAIKFI_00190	CDS	714	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
CEPAIKFI_00191	gene	2358	sasA			
CEPAIKFI_00191	CDS	2358	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
CEPAIKFI_00192	gene	1077	mepA_2			
CEPAIKFI_00192	CDS	1077	mepA_2			Multidrug export protein MepA
CEPAIKFI_00193	gene	1443	priA			
CEPAIKFI_00193	CDS	1443	priA	3.6.4.-	COG1198	Primosomal protein N'
CEPAIKFI_00194	gene	456	def1			
CEPAIKFI_00194	CDS	456	def1	3.5.1.88	COG0242	Peptide deformylase 1
CEPAIKFI_00195	gene	930	fmt			
CEPAIKFI_00195	CDS	930	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
CEPAIKFI_00196	gene	690				
CEPAIKFI_00196	CDS	690				hypothetical protein
CEPAIKFI_00197	gene	1344	rsmB			
CEPAIKFI_00197	CDS	1344	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
CEPAIKFI_00198	gene	1038	rlmN			
CEPAIKFI_00198	CDS	1038	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
CEPAIKFI_00199	gene	750	stp			
CEPAIKFI_00199	CDS	750	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
CEPAIKFI_00200	gene	93				
CEPAIKFI_00200	CDS	93				hypothetical protein
CEPAIKFI_00201	gene	642	bcrA			
CEPAIKFI_00201	CDS	642	bcrA			Bacitracin transport ATP-binding protein BcrA
CEPAIKFI_00202	gene	576				
CEPAIKFI_00202	CDS	576				hypothetical protein
CEPAIKFI_00203	gene	1683	ruvB_1			
CEPAIKFI_00203	CDS	1683	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
CEPAIKFI_00204	gene	345				
CEPAIKFI_00204	CDS	345			COG0718	Nucleoid-associated protein
CEPAIKFI_00205	gene	600	recR			
CEPAIKFI_00205	CDS	600	recR		COG0353	Recombination protein RecR
CEPAIKFI_00206	gene	276				
CEPAIKFI_00206	CDS	276				hypothetical protein
CEPAIKFI_00207	gene	168				
CEPAIKFI_00207	CDS	168				hypothetical protein
CEPAIKFI_00208	gene	1314	ugtP_1			
CEPAIKFI_00208	CDS	1314	ugtP_1	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
CEPAIKFI_00209	gene	72				
CEPAIKFI_00209	tRNA	72				tRNA-Glu(ctc)
CEPAIKFI_00210	gene	74				
CEPAIKFI_00210	tRNA	74				tRNA-Gly(tcc)
CEPAIKFI_00211	gene	76				
CEPAIKFI_00211	tRNA	76				tRNA-Val(tac)
CEPAIKFI_00212	gene	77				
CEPAIKFI_00212	tRNA	77				tRNA-Asp(gtc)
CEPAIKFI_00213	gene	75				
CEPAIKFI_00213	tRNA	75				tRNA-Thr(tgt)
CEPAIKFI_00214	gene	85				
CEPAIKFI_00214	tRNA	85				tRNA-Tyr(gta)
CEPAIKFI_00215	gene	84				
CEPAIKFI_00215	tRNA	84				tRNA-Leu(tag)
CEPAIKFI_00216	gene	75				
CEPAIKFI_00216	tRNA	75				tRNA-Gly(gcc)
CEPAIKFI_00217	gene	77				
CEPAIKFI_00217	tRNA	77				tRNA-Pyl(cta)
CEPAIKFI_00218	gene	75				
CEPAIKFI_00218	tRNA	75				tRNA-Gln(ctg)
CEPAIKFI_00219	gene	1149	hemW			
CEPAIKFI_00219	CDS	1149	hemW		COG0635	Heme chaperone HemW
CEPAIKFI_00220	gene	861				
CEPAIKFI_00220	CDS	861				hypothetical protein
CEPAIKFI_00221	gene	1317	cca			
CEPAIKFI_00221	CDS	1317	cca	2.7.7.72		CCA-adding enzyme
CEPAIKFI_00222	gene	1806	lepA			
CEPAIKFI_00222	CDS	1806	lepA	3.6.5.-	COG0481	Elongation factor 4
CEPAIKFI_00223	gene	267	rpsT			
CEPAIKFI_00223	CDS	267	rpsT		COG0268	30S ribosomal protein S20
CEPAIKFI_00224	gene	120				
CEPAIKFI_00224	CDS	120				hypothetical protein
CEPAIKFI_00225	gene	1134				
CEPAIKFI_00225	CDS	1134				hypothetical protein
CEPAIKFI_00226	gene	2574				
CEPAIKFI_00226	CDS	2574				hypothetical protein
CEPAIKFI_00227	gene	1266				
CEPAIKFI_00227	CDS	1266		3.4.24.-	COG0612	putative zinc protease
CEPAIKFI_00228	gene	1725				
CEPAIKFI_00228	CDS	1725				hypothetical protein
CEPAIKFI_00229	gene	225				
CEPAIKFI_00229	CDS	225				hypothetical protein
CEPAIKFI_00230	gene	1089	pnp			
CEPAIKFI_00230	CDS	1089	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
CEPAIKFI_00231	gene	1107				
CEPAIKFI_00231	CDS	1107				hypothetical protein
CEPAIKFI_00232	gene	1893	lytC_3			
CEPAIKFI_00232	CDS	1893	lytC_3	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
CEPAIKFI_00233	gene	1305				
CEPAIKFI_00233	CDS	1305				hypothetical protein
CEPAIKFI_00234	gene	1365				
CEPAIKFI_00234	CDS	1365				hypothetical protein
CEPAIKFI_00235	gene	1425	secA1			
