locus_tag	ftype	length_bp	gene	EC_number	COG	product
BGOMHBMC_00030	CDS	1386				hypothetical protein
BGOMHBMC_00031	gene	471				
BGOMHBMC_00031	CDS	471				hypothetical protein
BGOMHBMC_00032	gene	465				
BGOMHBMC_00032	CDS	465				hypothetical protein
BGOMHBMC_00033	gene	390				
BGOMHBMC_00033	CDS	390				hypothetical protein
BGOMHBMC_00034	gene	309				
BGOMHBMC_00034	CDS	309				hypothetical protein
BGOMHBMC_00035	gene	453				
BGOMHBMC_00035	CDS	453				hypothetical protein
BGOMHBMC_00036	gene	303				
BGOMHBMC_00036	CDS	303				hypothetical protein
BGOMHBMC_00037	gene	93				
BGOMHBMC_00037	CDS	93				hypothetical protein
BGOMHBMC_00038	gene	387				
BGOMHBMC_00038	CDS	387				hypothetical protein
BGOMHBMC_00039	gene	240				
BGOMHBMC_00039	CDS	240				hypothetical protein
BGOMHBMC_00040	gene	2253				
BGOMHBMC_00040	CDS	2253				hypothetical protein
BGOMHBMC_00041	gene	1614	uvrB_1			
BGOMHBMC_00041	CDS	1614	uvrB_1			UvrABC system protein B
BGOMHBMC_00042	gene	462				
BGOMHBMC_00042	CDS	462				hypothetical protein
BGOMHBMC_00043	gene	723				
BGOMHBMC_00043	CDS	723				hypothetical protein
BGOMHBMC_00044	gene	372				
BGOMHBMC_00044	CDS	372				hypothetical protein
BGOMHBMC_00045	gene	1137				
BGOMHBMC_00045	CDS	1137				hypothetical protein
BGOMHBMC_00046	gene	1320				
BGOMHBMC_00046	CDS	1320				hypothetical protein
BGOMHBMC_00047	gene	204				
BGOMHBMC_00047	CDS	204				hypothetical protein
BGOMHBMC_00048	gene	279				
BGOMHBMC_00048	CDS	279				hypothetical protein
BGOMHBMC_00049	gene	210				
BGOMHBMC_00049	CDS	210				hypothetical protein
BGOMHBMC_00050	gene	225				
BGOMHBMC_00050	CDS	225				hypothetical protein
BGOMHBMC_00051	gene	120				
BGOMHBMC_00051	CDS	120				hypothetical protein
BGOMHBMC_00052	gene	234				
BGOMHBMC_00052	CDS	234				hypothetical protein
BGOMHBMC_00053	gene	645	lexA_1			
BGOMHBMC_00053	CDS	645	lexA_1	3.4.21.88		LexA repressor
BGOMHBMC_00054	gene	393				
BGOMHBMC_00054	CDS	393				hypothetical protein
BGOMHBMC_00055	gene	1149				
BGOMHBMC_00055	CDS	1149				hypothetical protein
BGOMHBMC_00056	gene	1236	xerC			
BGOMHBMC_00056	CDS	1236	xerC			Tyrosine recombinase XerC
BGOMHBMC_00057	gene	1359	rlmCD			
BGOMHBMC_00057	CDS	1359	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
BGOMHBMC_00058	gene	1737	pyk			
BGOMHBMC_00058	CDS	1737	pyk	2.7.1.40		Pyruvate kinase
BGOMHBMC_00059	gene	972	pfkA			
BGOMHBMC_00059	CDS	972	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
BGOMHBMC_00060	gene	180	rpsU			
BGOMHBMC_00060	CDS	180	rpsU		COG0828	30S ribosomal protein S21
BGOMHBMC_00061	gene	441	yqeY			
BGOMHBMC_00061	CDS	441	yqeY		COG1610	putative protein YqeY
BGOMHBMC_00062	gene	582				
BGOMHBMC_00062	CDS	582				hypothetical protein
BGOMHBMC_00063	gene	606				
BGOMHBMC_00063	CDS	606				hypothetical protein
BGOMHBMC_00064	gene	675	ung			
BGOMHBMC_00064	CDS	675	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
BGOMHBMC_00065	gene	375				
BGOMHBMC_00065	CDS	375				hypothetical protein
BGOMHBMC_00066	gene	1050	apbE			
BGOMHBMC_00066	CDS	1050	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
BGOMHBMC_00067	gene	2505				
BGOMHBMC_00067	CDS	2505				hypothetical protein
BGOMHBMC_00068	gene	672	lolD_1			
BGOMHBMC_00068	CDS	672	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
BGOMHBMC_00069	gene	762	cusS			
BGOMHBMC_00069	CDS	762	cusS	2.7.13.3	COG0642	Sensor histidine kinase CusS
BGOMHBMC_00070	gene	147				
BGOMHBMC_00070	CDS	147				hypothetical protein
BGOMHBMC_00071	gene	672	regX3			
BGOMHBMC_00071	CDS	672	regX3		COG0745	Sensory transduction protein regX3
BGOMHBMC_00072	gene	495	nusB			
BGOMHBMC_00072	CDS	495	nusB			Transcription antitermination protein NusB
BGOMHBMC_00073	gene	342				
BGOMHBMC_00073	CDS	342				putative protein
BGOMHBMC_00074	gene	1977	fbp			
BGOMHBMC_00074	CDS	1977	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
BGOMHBMC_00075	gene	1017	plsX			
BGOMHBMC_00075	CDS	1017	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
BGOMHBMC_00076	gene	180	rpmF			
BGOMHBMC_00076	CDS	180	rpmF			50S ribosomal protein L32
BGOMHBMC_00077	gene	519				
BGOMHBMC_00077	CDS	519				hypothetical protein
BGOMHBMC_00078	gene	1200	ackA			
BGOMHBMC_00078	CDS	1200	ackA	2.7.2.1	COG0282	Acetate kinase
BGOMHBMC_00079	gene	1311	tmcAL			
BGOMHBMC_00079	CDS	1311	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
BGOMHBMC_00080	gene	546				
BGOMHBMC_00080	CDS	546			COG3599	putative protein
BGOMHBMC_00081	gene	483	coaD			
BGOMHBMC_00081	CDS	483	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
BGOMHBMC_00082	gene	561	rsmD			
BGOMHBMC_00082	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
BGOMHBMC_00083	gene	2058	recG			
BGOMHBMC_00083	CDS	2058	recG	3.6.4.12		ATP-dependent DNA helicase RecG
BGOMHBMC_00084	gene	1665				
BGOMHBMC_00084	CDS	1665				putative protein
BGOMHBMC_00085	gene	351				
BGOMHBMC_00085	CDS	351				putative protein
BGOMHBMC_00086	gene	189	rpmB			
BGOMHBMC_00086	CDS	189	rpmB		COG0227	50S ribosomal protein L28
BGOMHBMC_00087	gene	1728	ade			
BGOMHBMC_00087	CDS	1728	ade	3.5.4.2	COG1001	Adenine deaminase
BGOMHBMC_00088	gene	1233				
BGOMHBMC_00088	CDS	1233				hypothetical protein
BGOMHBMC_00089	gene	1293				
BGOMHBMC_00089	CDS	1293				hypothetical protein
BGOMHBMC_00090	gene	1347	rpoN			
BGOMHBMC_00090	CDS	1347	rpoN		COG1508	RNA polymerase sigma-54 factor
BGOMHBMC_00091	gene	1044				
BGOMHBMC_00091	CDS	1044				hypothetical protein
BGOMHBMC_00092	gene	690				
BGOMHBMC_00092	CDS	690		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
BGOMHBMC_00093	gene	1164	ugtP_1			
BGOMHBMC_00093	CDS	1164	ugtP_1	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
BGOMHBMC_00094	gene	465				
BGOMHBMC_00094	CDS	465				hypothetical protein
BGOMHBMC_00095	gene	651				
BGOMHBMC_00095	CDS	651				hypothetical protein
BGOMHBMC_00096	gene	525				
BGOMHBMC_00096	CDS	525				hypothetical protein
BGOMHBMC_00097	gene	987	nrdF			
BGOMHBMC_00097	CDS	987	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
BGOMHBMC_00098	gene	2109	nrdE			
BGOMHBMC_00098	CDS	2109	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
BGOMHBMC_00099	gene	2403				
BGOMHBMC_00099	CDS	2403				hypothetical protein
BGOMHBMC_00100	gene	237	dltC			
BGOMHBMC_00100	CDS	237	dltC		COG0236	D-alanyl carrier protein
BGOMHBMC_00101	gene	1161				
BGOMHBMC_00101	CDS	1161				hypothetical protein
BGOMHBMC_00102	gene	1599	dltA			
BGOMHBMC_00102	CDS	1599	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
BGOMHBMC_00103	gene	126				
BGOMHBMC_00103	CDS	126				hypothetical protein
BGOMHBMC_00104	gene	1227	dltD			
BGOMHBMC_00104	CDS	1227	dltD		COG3966	Protein DltD
BGOMHBMC_00105	gene	1173				
BGOMHBMC_00105	CDS	1173				hypothetical protein
BGOMHBMC_00106	gene	300				
BGOMHBMC_00106	CDS	300				hypothetical protein
BGOMHBMC_00107	gene	1362	gabR			
BGOMHBMC_00107	CDS	1362	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
BGOMHBMC_00108	gene	858	pdxS			
BGOMHBMC_00108	CDS	858	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
BGOMHBMC_00109	gene	885				
BGOMHBMC_00109	CDS	885				hypothetical protein
BGOMHBMC_00110	gene	1872	yjcD			
BGOMHBMC_00110	CDS	1872	yjcD	3.6.4.12	COG0210	Putative ATP-dependent DNA helicase YjcD
BGOMHBMC_00111	gene	1587	clcA			
BGOMHBMC_00111	CDS	1587	clcA			H(+)/Cl(-) exchange transporter ClcA
BGOMHBMC_00112	gene	858	folD			
BGOMHBMC_00112	CDS	858	folD			Bifunctional protein FolD protein
BGOMHBMC_00113	gene	636	fchA			
BGOMHBMC_00113	CDS	636	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
BGOMHBMC_00114	gene	96				
BGOMHBMC_00114	CDS	96				hypothetical protein
BGOMHBMC_00115	gene	1980	htpG			
BGOMHBMC_00115	CDS	1980	htpG		COG0326	Chaperone protein HtpG
BGOMHBMC_00116	gene	1461				
BGOMHBMC_00116	CDS	1461				hypothetical protein
BGOMHBMC_00117	gene	765	fpuC			
BGOMHBMC_00117	CDS	765	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
BGOMHBMC_00118	gene	1065	isdF			
BGOMHBMC_00118	CDS	1065	isdF			putative heme-iron transport system permease protein IsdF
BGOMHBMC_00119	gene	918	isdE			
BGOMHBMC_00119	CDS	918	isdE			High-affinity heme uptake system protein IsdE
BGOMHBMC_00120	gene	1125				
BGOMHBMC_00120	CDS	1125				hypothetical protein
BGOMHBMC_00121	gene	2019				
BGOMHBMC_00121	CDS	2019				hypothetical protein
BGOMHBMC_00122	gene	375				
BGOMHBMC_00122	CDS	375				hypothetical protein
BGOMHBMC_00123	gene	930				
BGOMHBMC_00123	CDS	930				hypothetical protein
BGOMHBMC_00124	gene	1425	purB			
BGOMHBMC_00124	CDS	1425	purB	4.3.2.2		Adenylosuccinate lyase
BGOMHBMC_00125	gene	1278	purA			
BGOMHBMC_00125	CDS	1278	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
BGOMHBMC_00126	gene	1017				
BGOMHBMC_00126	CDS	1017				IS1182 family transposase ISClsp3
BGOMHBMC_00127	gene	288				
BGOMHBMC_00127	CDS	288				IS200/IS605 family transposase ISStin10
BGOMHBMC_00128	gene	1971				
BGOMHBMC_00128	CDS	1971				hypothetical protein
BGOMHBMC_00129	gene	1452	trkG			
BGOMHBMC_00129	CDS	1452	trkG		COG0168	Trk system potassium uptake protein TrkG
BGOMHBMC_00130	gene	1365	trkA			
BGOMHBMC_00130	CDS	1365	trkA		COG0569	Trk system potassium uptake protein TrkA
BGOMHBMC_00131	gene	762				
BGOMHBMC_00131	CDS	762				hypothetical protein
BGOMHBMC_00132	gene	969	trxB			
BGOMHBMC_00132	CDS	969	trxB	1.8.1.9	COG0492	Thioredoxin reductase
BGOMHBMC_00133	gene	1374	zwf			
BGOMHBMC_00133	CDS	1374	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
BGOMHBMC_00134	gene	1440	gnd			
BGOMHBMC_00134	CDS	1440	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
BGOMHBMC_00135	gene	1251	dinB			
BGOMHBMC_00135	CDS	1251	dinB	2.7.7.7	COG0389	DNA polymerase IV
BGOMHBMC_00136	gene	849	nadC			
BGOMHBMC_00136	CDS	849	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
BGOMHBMC_00137	gene	1311	nadB			
BGOMHBMC_00137	CDS	1311	nadB	1.4.3.16	COG0029	L-aspartate oxidase
BGOMHBMC_00138	gene	909	nadA			
BGOMHBMC_00138	CDS	909	nadA	2.5.1.72	COG0379	Quinolinate synthase A
BGOMHBMC_00139	gene	462	dut			
BGOMHBMC_00139	CDS	462	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
BGOMHBMC_00140	gene	1203	roo			
BGOMHBMC_00140	CDS	1203	roo	1.-.-.-		Rubredoxin-oxygen oxidoreductase
BGOMHBMC_00141	gene	1062	lytC_1			
BGOMHBMC_00141	CDS	1062	lytC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
BGOMHBMC_00142	gene	600	fbpC			
BGOMHBMC_00142	CDS	600	fbpC	7.2.2.7		Fe(3+) ions import ATP-binding protein FbpC
BGOMHBMC_00143	gene	672				
BGOMHBMC_00143	CDS	672				hypothetical protein
BGOMHBMC_00144	gene	993				
BGOMHBMC_00144	CDS	993				hypothetical protein
BGOMHBMC_00145	gene	498				
BGOMHBMC_00145	CDS	498				hypothetical protein
BGOMHBMC_00146	gene	681	tgnD			
BGOMHBMC_00146	CDS	681	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
BGOMHBMC_00147	gene	996	btuD_1			
BGOMHBMC_00147	CDS	996	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BGOMHBMC_00148	gene	696	ureG			
BGOMHBMC_00148	CDS	696	ureG			Urease accessory protein UreG
BGOMHBMC_00149	gene	1227				
BGOMHBMC_00149	CDS	1227				hypothetical protein
BGOMHBMC_00150	gene	1746				
BGOMHBMC_00150	CDS	1746				hypothetical protein
BGOMHBMC_00151	gene	810	ecsA			
BGOMHBMC_00151	CDS	810	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
BGOMHBMC_00152	gene	1239	queH			
BGOMHBMC_00152	CDS	1239	queH	1.17.99.6		Epoxyqueuosine reductase QueH
BGOMHBMC_00153	gene	909	ppaC			
BGOMHBMC_00153	CDS	909	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
BGOMHBMC_00154	gene	525				
BGOMHBMC_00154	CDS	525				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
BGOMHBMC_00155	gene	1428	apeB			
BGOMHBMC_00155	CDS	1428	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
BGOMHBMC_00156	gene	2364	pcrA			
BGOMHBMC_00156	CDS	2364	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
BGOMHBMC_00157	gene	477	cysG_1			
BGOMHBMC_00157	CDS	477	cysG_1		COG0007	Siroheme synthase
BGOMHBMC_00158	gene	969	hemB			
BGOMHBMC_00158	CDS	969	hemB	4.2.1.24		Delta-aminolevulinic acid dehydratase
BGOMHBMC_00159	gene	1524	cysG_2			
BGOMHBMC_00159	CDS	1524	cysG_2	4.99.1.4		Siroheme synthase
BGOMHBMC_00160	gene	933	hemC			
BGOMHBMC_00160	CDS	933	hemC	2.5.1.61		Porphobilinogen deaminase
BGOMHBMC_00161	gene	969	bioB_1			
BGOMHBMC_00161	CDS	969	bioB_1	2.8.1.6		Biotin synthase
BGOMHBMC_00162	gene	522	dcd			
BGOMHBMC_00162	CDS	522	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
BGOMHBMC_00163	gene	402				
BGOMHBMC_00163	CDS	402				hypothetical protein
BGOMHBMC_00164	gene	546				
BGOMHBMC_00164	CDS	546				hypothetical protein
BGOMHBMC_00165	gene	324				
BGOMHBMC_00165	CDS	324				hypothetical protein
BGOMHBMC_00166	gene	771	nirC			
BGOMHBMC_00166	CDS	771	nirC		COG2116	Nitrite transporter NirC
BGOMHBMC_00167	gene	972	asrC			
BGOMHBMC_00167	CDS	972	asrC	1.8.1.-	COG2221	Anaerobic sulfite reductase subunit C
BGOMHBMC_00168	gene	801	asrB			
BGOMHBMC_00168	CDS	801	asrB		COG0543	Anaerobic sulfite reductase subunit B
BGOMHBMC_00169	gene	1011	asrA			
BGOMHBMC_00169	CDS	1011	asrA		COG1145	Anaerobic sulfite reductase subunit A
BGOMHBMC_00170	gene	687	glxR			
BGOMHBMC_00170	CDS	687	glxR		COG0664	CRP-like cAMP-activated global transcriptional regulator
BGOMHBMC_00171	gene	462	ribH			
BGOMHBMC_00171	CDS	462	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
BGOMHBMC_00172	gene	1206	ribBA			
BGOMHBMC_00172	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
BGOMHBMC_00173	gene	657	ribE			
BGOMHBMC_00173	CDS	657	ribE	2.5.1.9	COG0307	Riboflavin synthase
BGOMHBMC_00174	gene	1119	ribD			
BGOMHBMC_00174	CDS	1119	ribD		COG0117	Riboflavin biosynthesis protein RibD
BGOMHBMC_00175	gene	867				
BGOMHBMC_00175	CDS	867				hypothetical protein
BGOMHBMC_00176	gene	936				
BGOMHBMC_00176	CDS	936				hypothetical protein
BGOMHBMC_00177	gene	858				
BGOMHBMC_00177	CDS	858				hypothetical protein
BGOMHBMC_00178	gene	918				
BGOMHBMC_00178	CDS	918				hypothetical protein
BGOMHBMC_00179	gene	1581				
BGOMHBMC_00179	CDS	1581				hypothetical protein
BGOMHBMC_00180	gene	2904				
BGOMHBMC_00180	CDS	2904				hypothetical protein
BGOMHBMC_00181	gene	672				
BGOMHBMC_00181	CDS	672				hypothetical protein
BGOMHBMC_00182	gene	1758				
BGOMHBMC_00182	CDS	1758				hypothetical protein
BGOMHBMC_00183	gene	273				
BGOMHBMC_00183	CDS	273				hypothetical protein
BGOMHBMC_00184	gene	855				
BGOMHBMC_00184	CDS	855				hypothetical protein
BGOMHBMC_00185	gene	2211	kdpB			
BGOMHBMC_00185	CDS	2211	kdpB	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
BGOMHBMC_00186	gene	378				
BGOMHBMC_00186	CDS	378				hypothetical protein
BGOMHBMC_00187	gene	597				
BGOMHBMC_00187	CDS	597				hypothetical protein
BGOMHBMC_00188	gene	1113				
BGOMHBMC_00188	CDS	1113				hypothetical protein
BGOMHBMC_00189	gene	1119				
BGOMHBMC_00189	CDS	1119				hypothetical protein
BGOMHBMC_00190	gene	933	lnrL_1			
BGOMHBMC_00190	CDS	933	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
BGOMHBMC_00191	gene	1146				
BGOMHBMC_00191	CDS	1146				hypothetical protein
BGOMHBMC_00192	gene	648	lnrK			
BGOMHBMC_00192	CDS	648	lnrK		COG2197	Transcriptional regulatory protein LnrK
BGOMHBMC_00193	gene	651				
BGOMHBMC_00193	CDS	651				hypothetical protein
BGOMHBMC_00194	gene	507	tpx			
BGOMHBMC_00194	CDS	507	tpx	1.11.1.15	COG2077	Thiol peroxidase
BGOMHBMC_00195	gene	462	mutX			
BGOMHBMC_00195	CDS	462	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
BGOMHBMC_00196	gene	279	yjdJ			
BGOMHBMC_00196	CDS	279	yjdJ		COG2388	putative protein YjdJ
BGOMHBMC_00197	gene	825	ydjP			
BGOMHBMC_00197	CDS	825	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
BGOMHBMC_00198	gene	1764	rqcH			
BGOMHBMC_00198	CDS	1764	rqcH		COG1293	Rqc2 RqcH
BGOMHBMC_00199	gene	525	pyrR			
BGOMHBMC_00199	CDS	525	pyrR			Bifunctional protein PyrR
BGOMHBMC_00200	gene	933	rluD_1			
BGOMHBMC_00200	CDS	933	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
BGOMHBMC_00201	gene	480	lspA			
BGOMHBMC_00201	CDS	480	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
BGOMHBMC_00202	gene	768				
BGOMHBMC_00202	CDS	768				hypothetical protein
BGOMHBMC_00203	gene	1008	trpS			
BGOMHBMC_00203	CDS	1008	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
BGOMHBMC_00204	gene	708	mtnN			
BGOMHBMC_00204	CDS	708	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
BGOMHBMC_00205	gene	1053				
BGOMHBMC_00205	CDS	1053				hypothetical protein
BGOMHBMC_00206	gene	786				
BGOMHBMC_00206	CDS	786				hypothetical protein
BGOMHBMC_00207	gene	1968				
BGOMHBMC_00207	CDS	1968				hypothetical protein
BGOMHBMC_00208	gene	2412				
BGOMHBMC_00208	CDS	2412				hypothetical protein
BGOMHBMC_00209	gene	387	dfx			
BGOMHBMC_00209	CDS	387	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
BGOMHBMC_00210	gene	372	perR			
BGOMHBMC_00210	CDS	372	perR		COG0735	Peroxide operon regulator
BGOMHBMC_00211	gene	549	rbr			
BGOMHBMC_00211	CDS	549	rbr		COG1592	Rubrerythrin
BGOMHBMC_00212	gene	519	hmpT			
BGOMHBMC_00212	CDS	519	hmpT		COG4720	Thiamine precursor transporter HmpT
BGOMHBMC_00213	gene	1263	sstT_1			
BGOMHBMC_00213	CDS	1263	sstT_1		COG3633	Serine/threonine transporter SstT
BGOMHBMC_00214	gene	2826	uvrA			
BGOMHBMC_00214	CDS	2826	uvrA			UvrABC system protein A
BGOMHBMC_00215	gene	576				
BGOMHBMC_00215	CDS	576				hypothetical protein
BGOMHBMC_00216	gene	1974	uvrB_2			
BGOMHBMC_00216	CDS	1974	uvrB_2			UvrABC system protein B
BGOMHBMC_00217	gene	396				
BGOMHBMC_00217	CDS	396				hypothetical protein
BGOMHBMC_00218	gene	1116				
BGOMHBMC_00218	CDS	1116				hypothetical protein
BGOMHBMC_00219	gene	396	panD			
BGOMHBMC_00219	CDS	396	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
BGOMHBMC_00220	gene	879				
BGOMHBMC_00220	CDS	879				hypothetical protein
BGOMHBMC_00221	gene	1185	aspC			
BGOMHBMC_00221	CDS	1185	aspC	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
BGOMHBMC_00222	gene	1326	brnQ_1			
BGOMHBMC_00222	CDS	1326	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
BGOMHBMC_00223	gene	993	hpr			
BGOMHBMC_00223	CDS	993	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
BGOMHBMC_00224	gene	1008	carE_1			
BGOMHBMC_00224	CDS	1008	carE_1	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
BGOMHBMC_00225	gene	792	carD_1			
BGOMHBMC_00225	CDS	792	carD_1	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
BGOMHBMC_00226	gene	1134	carC_1			
BGOMHBMC_00226	CDS	1134	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
BGOMHBMC_00227	gene	1119	hadC_1			
BGOMHBMC_00227	CDS	1119	hadC_1	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit
BGOMHBMC_00228	gene	1236	fldB			
BGOMHBMC_00228	CDS	1236	fldB	4.2.1.-		(R)-phenyllactyl-CoA dehydratase alpha subunit
BGOMHBMC_00229	gene	1245	fldA_1			
BGOMHBMC_00229	CDS	1245	fldA_1	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
BGOMHBMC_00230	gene	696	rspR_1			
BGOMHBMC_00230	CDS	696	rspR_1		COG1802	HTH-type transcriptional repressor RspR
BGOMHBMC_00231	gene	351	ssrA			
BGOMHBMC_00231	tmRNA	351	ssrA			transfer-messenger RNA, SsrA
BGOMHBMC_00232	gene	978	surA			
BGOMHBMC_00232	CDS	978	surA	5.2.1.8		Chaperone SurA
BGOMHBMC_00233	gene	2181				
BGOMHBMC_00233	CDS	2181				hypothetical protein
BGOMHBMC_00234	gene	3477				
BGOMHBMC_00234	CDS	3477				hypothetical protein
BGOMHBMC_00235	gene	483				
BGOMHBMC_00235	CDS	483				hypothetical protein
BGOMHBMC_00236	gene	5679				
BGOMHBMC_00236	CDS	5679				hypothetical protein
BGOMHBMC_00237	gene	462				
BGOMHBMC_00237	CDS	462				hypothetical protein
BGOMHBMC_00238	gene	1374	argH			
BGOMHBMC_00238	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
BGOMHBMC_00239	gene	1275	argG			
BGOMHBMC_00239	CDS	1275	argG	6.3.4.5	COG0137	Argininosuccinate synthase
BGOMHBMC_00240	gene	831	artP_1			
BGOMHBMC_00240	CDS	831	artP_1		COG0834	Arginine-binding extracellular protein ArtP
BGOMHBMC_00241	gene	456	smpB			
