locus_tag	ftype	length_bp	gene	EC_number	COG	product
MCEMKNIG_00054	CDS	576				hypothetical protein
MCEMKNIG_00055	gene	939				
MCEMKNIG_00055	CDS	939				hypothetical protein
MCEMKNIG_00056	gene	945	hmo_1			
MCEMKNIG_00056	CDS	945	hmo_1	1.1.3.46		4-hydroxymandelate oxidase
MCEMKNIG_00057	gene	615	pgl			
MCEMKNIG_00057	CDS	615	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
MCEMKNIG_00058	gene	741				
MCEMKNIG_00058	CDS	741				hypothetical protein
MCEMKNIG_00059	gene	645				
MCEMKNIG_00059	CDS	645				hypothetical protein
MCEMKNIG_00060	gene	1407				
MCEMKNIG_00060	CDS	1407				hypothetical protein
MCEMKNIG_00061	gene	1725				
MCEMKNIG_00061	CDS	1725				hypothetical protein
MCEMKNIG_00062	gene	549				
MCEMKNIG_00062	CDS	549				hypothetical protein
MCEMKNIG_00063	gene	339				
MCEMKNIG_00063	CDS	339				hypothetical protein
MCEMKNIG_00064	gene	297				
MCEMKNIG_00064	CDS	297				hypothetical protein
MCEMKNIG_00065	gene	915				
MCEMKNIG_00065	CDS	915				hypothetical protein
MCEMKNIG_00066	gene	246				
MCEMKNIG_00066	CDS	246				hypothetical protein
MCEMKNIG_00067	gene	1140				
MCEMKNIG_00067	CDS	1140				hypothetical protein
MCEMKNIG_00068	gene	723	pyrF			
MCEMKNIG_00068	CDS	723	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MCEMKNIG_00069	gene	1050	carA_1			
MCEMKNIG_00069	CDS	1050	carA_1	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
MCEMKNIG_00070	gene	3216	carB			
MCEMKNIG_00070	CDS	3216	carB	6.3.5.5		Carbamoyl-phosphate synthase large chain
MCEMKNIG_00071	gene	657				
MCEMKNIG_00071	CDS	657				hypothetical protein
MCEMKNIG_00072	gene	597	cysE			
MCEMKNIG_00072	CDS	597	cysE	2.3.1.30	COG1045	Serine acetyltransferase
MCEMKNIG_00073	gene	888	cysK			
MCEMKNIG_00073	CDS	888	cysK	2.5.1.47		Cysteine synthase
MCEMKNIG_00074	gene	564				
MCEMKNIG_00074	CDS	564				hypothetical protein
MCEMKNIG_00075	gene	471				
MCEMKNIG_00075	CDS	471				hypothetical protein
MCEMKNIG_00076	gene	510	ftnA			
MCEMKNIG_00076	CDS	510	ftnA	1.16.3.2	COG1528	putative bacterial non-heme ferritin
MCEMKNIG_00077	gene	1422	pqqE			
MCEMKNIG_00077	CDS	1422	pqqE	1.21.98.4		PqqA peptide cyclase
MCEMKNIG_00078	gene	603	pdp			
MCEMKNIG_00078	CDS	603	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
MCEMKNIG_00079	gene	591				
MCEMKNIG_00079	CDS	591				hypothetical protein
MCEMKNIG_00080	gene	1500	rsmF			
MCEMKNIG_00080	CDS	1500	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
MCEMKNIG_00081	gene	606	sipT			
MCEMKNIG_00081	CDS	606	sipT	3.4.21.89	COG0681	Signal peptidase I T
MCEMKNIG_00082	gene	1656	udk			
MCEMKNIG_00082	CDS	1656	udk	2.7.1.48		Uridine kinase
MCEMKNIG_00083	gene	639	pdg			
MCEMKNIG_00083	CDS	639	pdg			Ultraviolet N-glycosylase/AP lyase
MCEMKNIG_00084	gene	471	trmL			
MCEMKNIG_00084	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
MCEMKNIG_00085	gene	876				
MCEMKNIG_00085	CDS	876			COG1307	Fatty acid-binding protein
MCEMKNIG_00086	gene	1449	pepD_1			
MCEMKNIG_00086	CDS	1449	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
MCEMKNIG_00087	gene	2424	mutS2			
MCEMKNIG_00087	CDS	2424	mutS2	3.1.-.-		Endonuclease MutS2
MCEMKNIG_00088	gene	468				
MCEMKNIG_00088	CDS	468				hypothetical protein
MCEMKNIG_00089	gene	1701	argS			
MCEMKNIG_00089	CDS	1701	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
MCEMKNIG_00090	gene	1455				
MCEMKNIG_00090	CDS	1455				hypothetical protein
MCEMKNIG_00091	gene	240				
MCEMKNIG_00091	CDS	240				hypothetical protein
MCEMKNIG_00092	gene	522				
MCEMKNIG_00092	CDS	522				hypothetical protein
MCEMKNIG_00093	gene	468				
MCEMKNIG_00093	CDS	468				hypothetical protein
MCEMKNIG_00094	gene	2424	lon1			
MCEMKNIG_00094	CDS	2424	lon1	3.4.21.53	COG0466	Lon protease 1
MCEMKNIG_00095	gene	723	engB			
MCEMKNIG_00095	CDS	723	engB			GTP-binding protein EngB
MCEMKNIG_00096	gene	546	hpt_1			
MCEMKNIG_00096	CDS	546	hpt_1	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
MCEMKNIG_00097	gene	288	pagR			
MCEMKNIG_00097	CDS	288	pagR			Transcriptional repressor PagR
MCEMKNIG_00098	gene	318	rplI			
MCEMKNIG_00098	CDS	318	rplI			50S ribosomal protein L9
MCEMKNIG_00099	gene	1338	dnaC			
MCEMKNIG_00099	CDS	1338	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
MCEMKNIG_00100	gene	990	dnaA_1			
MCEMKNIG_00100	CDS	990	dnaA_1			Chromosomal replication initiator protein DnaA
MCEMKNIG_00101	gene	1050				
MCEMKNIG_00101	CDS	1050				hypothetical protein
MCEMKNIG_00102	gene	483	rlmH			
MCEMKNIG_00102	CDS	483	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
MCEMKNIG_00103	gene	801	yycJ			
MCEMKNIG_00103	CDS	801	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
MCEMKNIG_00104	gene	162				
MCEMKNIG_00104	CDS	162				Rubredoxin
MCEMKNIG_00105	gene	462	zur			
MCEMKNIG_00105	CDS	462	zur		COG0735	Zinc uptake regulation protein
MCEMKNIG_00106	gene	981	znuA			
MCEMKNIG_00106	CDS	981	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
MCEMKNIG_00107	gene	669	mntB			
MCEMKNIG_00107	CDS	669	mntB		COG1121	Manganese transport system ATP-binding protein MntB
MCEMKNIG_00108	gene	786	znuB			
MCEMKNIG_00108	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
MCEMKNIG_00109	gene	756				
MCEMKNIG_00109	CDS	756				hypothetical protein
MCEMKNIG_00110	gene	216				
MCEMKNIG_00110	CDS	216				hypothetical protein
MCEMKNIG_00111	gene	228	rpsR			
MCEMKNIG_00111	CDS	228	rpsR			30S ribosomal protein S18
MCEMKNIG_00112	gene	444	ssb			
MCEMKNIG_00112	CDS	444	ssb		COG0629	Single-stranded DNA-binding protein
MCEMKNIG_00113	gene	291	rpsF			
MCEMKNIG_00113	CDS	291	rpsF		COG0360	30S ribosomal protein S6
MCEMKNIG_00114	gene	1197	lysN			
MCEMKNIG_00114	CDS	1197	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
MCEMKNIG_00115	gene	180				
MCEMKNIG_00115	CDS	180				hypothetical protein
MCEMKNIG_00116	gene	618				
MCEMKNIG_00116	CDS	618				hypothetical protein
MCEMKNIG_00117	gene	900				
MCEMKNIG_00117	CDS	900				hypothetical protein
MCEMKNIG_00118	gene	1077				
MCEMKNIG_00118	CDS	1077				hypothetical protein
MCEMKNIG_00119	gene	522	bcrC			
MCEMKNIG_00119	CDS	522	bcrC	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
MCEMKNIG_00120	gene	543	yajL			
MCEMKNIG_00120	CDS	543	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
MCEMKNIG_00121	gene	921				
MCEMKNIG_00121	CDS	921				hypothetical protein
MCEMKNIG_00122	gene	600	COQ5			
MCEMKNIG_00122	CDS	600	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
MCEMKNIG_00123	gene	912				
MCEMKNIG_00123	CDS	912		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
MCEMKNIG_00124	gene	690	pyrK			
MCEMKNIG_00124	CDS	690	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
MCEMKNIG_00125	gene	903	pyrD			
MCEMKNIG_00125	CDS	903	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
MCEMKNIG_00126	gene	582	pyrE			
MCEMKNIG_00126	CDS	582	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
MCEMKNIG_00127	gene	774				
MCEMKNIG_00127	CDS	774				hypothetical protein
MCEMKNIG_00128	gene	675				
MCEMKNIG_00128	CDS	675				hypothetical protein
MCEMKNIG_00129	gene	1413	ykoD_1			
MCEMKNIG_00129	CDS	1413	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
MCEMKNIG_00130	gene	588				
MCEMKNIG_00130	CDS	588				hypothetical protein
MCEMKNIG_00131	gene	1743	msbA_1			
MCEMKNIG_00131	CDS	1743	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
MCEMKNIG_00132	gene	1719				
MCEMKNIG_00132	CDS	1719		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
MCEMKNIG_00133	gene	1740				
MCEMKNIG_00133	CDS	1740				hypothetical protein
MCEMKNIG_00134	gene	600				
MCEMKNIG_00134	CDS	600				hypothetical protein
MCEMKNIG_00135	gene	672				
MCEMKNIG_00135	CDS	672				hypothetical protein
MCEMKNIG_00136	gene	354				
MCEMKNIG_00136	CDS	354				hypothetical protein
MCEMKNIG_00137	gene	450				
MCEMKNIG_00137	CDS	450				hypothetical protein
MCEMKNIG_00138	gene	1083				
MCEMKNIG_00138	CDS	1083				hypothetical protein
MCEMKNIG_00139	gene	495	sigM_1			
MCEMKNIG_00139	CDS	495	sigM_1		COG1595	ECF RNA polymerase sigma factor SigM
MCEMKNIG_00140	gene	1269				
MCEMKNIG_00140	CDS	1269				hypothetical protein
MCEMKNIG_00141	gene	549				
MCEMKNIG_00141	CDS	549				hypothetical protein
MCEMKNIG_00142	gene	462				
MCEMKNIG_00142	CDS	462				hypothetical protein
MCEMKNIG_00143	gene	765	cbiJ			
MCEMKNIG_00143	CDS	765	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
MCEMKNIG_00144	gene	726	cbiH			
MCEMKNIG_00144	CDS	726	cbiH	2.1.1.-	COG1010	putative cobalt-factor III C(17)-methyltransferase
MCEMKNIG_00145	gene	1200	cbiG			
MCEMKNIG_00145	CDS	1200	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
MCEMKNIG_00146	gene	759	cbiF			
MCEMKNIG_00146	CDS	759	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
MCEMKNIG_00147	gene	567	cbiT			
MCEMKNIG_00147	CDS	567	cbiT	2.1.1.196	COG2242	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
MCEMKNIG_00148	gene	720	cbiE			
MCEMKNIG_00148	CDS	720	cbiE	2.1.1.289	COG2241	Cobalt-precorrin-7 C(5)-methyltransferase
MCEMKNIG_00149	gene	1167	cbiD			
MCEMKNIG_00149	CDS	1167	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
MCEMKNIG_00150	gene	639	cbiC			
MCEMKNIG_00150	CDS	639	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
MCEMKNIG_00151	gene	885	pduX			
MCEMKNIG_00151	CDS	885	pduX	2.7.1.177	COG4542	L-threonine kinase
MCEMKNIG_00152	gene	1092	cobD_1			
MCEMKNIG_00152	CDS	1092	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
MCEMKNIG_00153	gene	1041	cobD_2			
MCEMKNIG_00153	CDS	1041	cobD_2		COG1270	Cobalamin biosynthesis protein CobD
MCEMKNIG_00154	gene	1395	cbiA			
MCEMKNIG_00154	CDS	1395	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
MCEMKNIG_00155	gene	1503	cobQ			
MCEMKNIG_00155	CDS	1503	cobQ			Cobyric acid synthase
MCEMKNIG_00156	gene	639	pspA_1			
MCEMKNIG_00156	CDS	639	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
MCEMKNIG_00157	gene	771	cobS			
MCEMKNIG_00157	CDS	771	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
MCEMKNIG_00158	gene	588	cobU			
MCEMKNIG_00158	CDS	588	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
MCEMKNIG_00159	gene	1083	cobT			
MCEMKNIG_00159	CDS	1083	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
MCEMKNIG_00160	gene	1173	ctpB			
MCEMKNIG_00160	CDS	1173	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
MCEMKNIG_00161	gene	936	aptB			
MCEMKNIG_00161	CDS	936	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
MCEMKNIG_00162	gene	813	aptA			
MCEMKNIG_00162	CDS	813	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
MCEMKNIG_00163	gene	726				
MCEMKNIG_00163	CDS	726				hypothetical protein
MCEMKNIG_00164	gene	1200	mnmE_1			
MCEMKNIG_00164	CDS	1200	mnmE_1	3.6.-.-		tRNA modification GTPase MnmE
MCEMKNIG_00165	gene	492	ycdZ			
MCEMKNIG_00165	CDS	492	ycdZ			Inner membrane protein YcdZ
MCEMKNIG_00166	gene	870	sigF			
MCEMKNIG_00166	CDS	870	sigF		COG1191	RNA polymerase sigma-F factor
MCEMKNIG_00167	gene	531				
MCEMKNIG_00167	CDS	531				hypothetical protein
MCEMKNIG_00168	gene	1425	accC			
MCEMKNIG_00168	CDS	1425	accC	6.3.4.14	COG0439	Biotin carboxylase
MCEMKNIG_00169	gene	858	accD			
MCEMKNIG_00169	CDS	858	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MCEMKNIG_00170	gene	744	accA			
MCEMKNIG_00170	CDS	744	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
MCEMKNIG_00171	gene	480				
MCEMKNIG_00171	CDS	480				hypothetical protein
MCEMKNIG_00172	gene	1017	fabH			
MCEMKNIG_00172	CDS	1017	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
MCEMKNIG_00173	gene	225	acpP_1			
MCEMKNIG_00173	CDS	225	acpP_1		COG0236	Acyl carrier protein
MCEMKNIG_00174	gene	939				
MCEMKNIG_00174	CDS	939		1.6.5.11	COG2070	NADH:quinone reductase
MCEMKNIG_00175	gene	939	fabD			
MCEMKNIG_00175	CDS	939	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
MCEMKNIG_00176	gene	747	fabG_1			
MCEMKNIG_00176	CDS	747	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MCEMKNIG_00177	gene	1236	fabF			
MCEMKNIG_00177	CDS	1236	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
MCEMKNIG_00178	gene	426	fabZ			
MCEMKNIG_00178	CDS	426	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
MCEMKNIG_00179	gene	1338				
MCEMKNIG_00179	CDS	1338				Nucleobase transporter PlUacP
MCEMKNIG_00180	gene	570	xpt			
MCEMKNIG_00180	CDS	570	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
MCEMKNIG_00181	gene	882				
MCEMKNIG_00181	CDS	882		2.7.1.-	COG1597	Putative lipid kinase
MCEMKNIG_00182	gene	387				
MCEMKNIG_00182	CDS	387				hypothetical protein
MCEMKNIG_00183	gene	471	carC			
MCEMKNIG_00183	CDS	471	carC	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
MCEMKNIG_00184	gene	792	carD			
MCEMKNIG_00184	CDS	792	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
MCEMKNIG_00185	gene	1008	carE			
MCEMKNIG_00185	CDS	1008	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
MCEMKNIG_00186	gene	993	hpr			
MCEMKNIG_00186	CDS	993	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
MCEMKNIG_00187	gene	1326	brnQ_1			
MCEMKNIG_00187	CDS	1326	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
MCEMKNIG_00188	gene	1185	aspC			
MCEMKNIG_00188	CDS	1185	aspC	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
MCEMKNIG_00189	gene	879				
MCEMKNIG_00189	CDS	879				hypothetical protein
MCEMKNIG_00190	gene	396	panD			
MCEMKNIG_00190	CDS	396	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
MCEMKNIG_00191	gene	1116				
MCEMKNIG_00191	CDS	1116				hypothetical protein
MCEMKNIG_00192	gene	396				
MCEMKNIG_00192	CDS	396				hypothetical protein
MCEMKNIG_00193	gene	1974	uvrB			
MCEMKNIG_00193	CDS	1974	uvrB			UvrABC system protein B
MCEMKNIG_00194	gene	576				
MCEMKNIG_00194	CDS	576				hypothetical protein
MCEMKNIG_00195	gene	2826	uvrA			
MCEMKNIG_00195	CDS	2826	uvrA			UvrABC system protein A
MCEMKNIG_00196	gene	1263	sstT			
MCEMKNIG_00196	CDS	1263	sstT		COG3633	Serine/threonine transporter SstT
MCEMKNIG_00197	gene	519	hmpT			
MCEMKNIG_00197	CDS	519	hmpT		COG4720	Thiamine precursor transporter HmpT
MCEMKNIG_00198	gene	549	rbr			
MCEMKNIG_00198	CDS	549	rbr		COG1592	Rubrerythrin
MCEMKNIG_00199	gene	678				
MCEMKNIG_00199	CDS	678				hypothetical protein
MCEMKNIG_00200	gene	642				
MCEMKNIG_00200	CDS	642				hypothetical protein
MCEMKNIG_00201	gene	759	nadE			
MCEMKNIG_00201	CDS	759	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
MCEMKNIG_00202	gene	723				
MCEMKNIG_00202	CDS	723			COG0217	putative transcriptional regulatory protein
MCEMKNIG_00203	gene	285				
MCEMKNIG_00203	CDS	285				hypothetical protein
MCEMKNIG_00204	gene	1188	uctC			
MCEMKNIG_00204	CDS	1188	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
MCEMKNIG_00205	gene	1170	opuCA			
MCEMKNIG_00205	CDS	1170	opuCA	7.6.2.9	COG1125	Carnitine transport ATP-binding protein OpuCA
MCEMKNIG_00206	gene	1662				
MCEMKNIG_00206	CDS	1662				hypothetical protein
MCEMKNIG_00207	gene	636	opuCD			
MCEMKNIG_00207	CDS	636	opuCD		COG1174	Carnitine transport permease protein OpuCD
MCEMKNIG_00208	gene	465	bcp			
MCEMKNIG_00208	CDS	465	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
MCEMKNIG_00209	gene	2109	ligA			
MCEMKNIG_00209	CDS	2109	ligA	6.5.1.2		DNA ligase
MCEMKNIG_00210	gene	1461	rph			
MCEMKNIG_00210	CDS	1461	rph	2.7.7.56		Ribonuclease PH
MCEMKNIG_00211	gene	474				
MCEMKNIG_00211	CDS	474		3.1.4.-		Putative metallophosphoesterase MG207 
MCEMKNIG_00212	gene	1284	tig			
MCEMKNIG_00212	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
MCEMKNIG_00213	gene	585	clpP			
MCEMKNIG_00213	CDS	585	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
MCEMKNIG_00214	gene	1266	clpX			
MCEMKNIG_00214	CDS	1266	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
MCEMKNIG_00215	gene	645				
MCEMKNIG_00215	CDS	645				ISL3 family transposase ISSth1
MCEMKNIG_00216	gene	1170				
MCEMKNIG_00216	CDS	1170				hypothetical protein
MCEMKNIG_00217	gene	1143				
MCEMKNIG_00217	CDS	1143				hypothetical protein
MCEMKNIG_00218	gene	1677	fhs			
MCEMKNIG_00218	CDS	1677	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
MCEMKNIG_00219	gene	1233				
MCEMKNIG_00219	CDS	1233				hypothetical protein
MCEMKNIG_00220	gene	225				
MCEMKNIG_00220	CDS	225				hypothetical protein
MCEMKNIG_00221	gene	228				
MCEMKNIG_00221	CDS	228				hypothetical protein
MCEMKNIG_00222	gene	147				
MCEMKNIG_00222	CDS	147				hypothetical protein
MCEMKNIG_00223	gene	1473				
MCEMKNIG_00223	CDS	1473				hypothetical protein
MCEMKNIG_00224	gene	912				
MCEMKNIG_00224	CDS	912				hypothetical protein
MCEMKNIG_00225	gene	1821				
MCEMKNIG_00225	CDS	1821				hypothetical protein
MCEMKNIG_00226	gene	522	niaR			
MCEMKNIG_00226	CDS	522	niaR		COG1827	putative transcription repressor NiaR
MCEMKNIG_00227	gene	774	dtd3			
