locus_tag	ftype	length_bp	gene	EC_number	COG	product
PBFCLFBG_00049	CDS	420				hypothetical protein
PBFCLFBG_00050	gene	390				
PBFCLFBG_00050	CDS	390				hypothetical protein
PBFCLFBG_00051	gene	333				
PBFCLFBG_00051	CDS	333				hypothetical protein
PBFCLFBG_00052	gene	825				
PBFCLFBG_00052	CDS	825				hypothetical protein
PBFCLFBG_00053	gene	207				
PBFCLFBG_00053	CDS	207				hypothetical protein
PBFCLFBG_00054	gene	417				
PBFCLFBG_00054	CDS	417				hypothetical protein
PBFCLFBG_00055	gene	684				
PBFCLFBG_00055	CDS	684				hypothetical protein
PBFCLFBG_00056	gene	180				
PBFCLFBG_00056	CDS	180				hypothetical protein
PBFCLFBG_00057	gene	687	dut_1			
PBFCLFBG_00057	CDS	687	dut_1	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
PBFCLFBG_00058	gene	549				
PBFCLFBG_00058	CDS	549				hypothetical protein
PBFCLFBG_00059	gene	804				
PBFCLFBG_00059	CDS	804				hypothetical protein
PBFCLFBG_00060	gene	402	ssb_1			
PBFCLFBG_00060	CDS	402	ssb_1		COG0629	Single-stranded DNA-binding protein
PBFCLFBG_00061	gene	258				
PBFCLFBG_00061	CDS	258				hypothetical protein
PBFCLFBG_00062	gene	465				
PBFCLFBG_00062	CDS	465				hypothetical protein
PBFCLFBG_00063	gene	366				
PBFCLFBG_00063	CDS	366				hypothetical protein
PBFCLFBG_00064	gene	252				
PBFCLFBG_00064	CDS	252				hypothetical protein
PBFCLFBG_00065	gene	483				
PBFCLFBG_00065	CDS	483				hypothetical protein
PBFCLFBG_00066	gene	960	hhaIM			
PBFCLFBG_00066	CDS	960	hhaIM	2.1.1.37		Modification methylase HhaI
PBFCLFBG_00067	gene	753				
PBFCLFBG_00067	CDS	753				hypothetical protein
PBFCLFBG_00068	gene	126				
PBFCLFBG_00068	CDS	126				hypothetical protein
PBFCLFBG_00069	gene	219				
PBFCLFBG_00069	CDS	219				hypothetical protein
PBFCLFBG_00070	gene	282				
PBFCLFBG_00070	CDS	282				hypothetical protein
PBFCLFBG_00071	gene	1008				
PBFCLFBG_00071	CDS	1008				hypothetical protein
PBFCLFBG_00072	gene	702	dnaA_1			
PBFCLFBG_00072	CDS	702	dnaA_1			Chromosomal replication initiator protein DnaA
PBFCLFBG_00073	gene	882				
PBFCLFBG_00073	CDS	882				hypothetical protein
PBFCLFBG_00074	gene	150				
PBFCLFBG_00074	CDS	150				hypothetical protein
PBFCLFBG_00075	gene	717	yycJ_1			
PBFCLFBG_00075	CDS	717	yycJ_1	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
PBFCLFBG_00076	gene	975				
PBFCLFBG_00076	CDS	975				hypothetical protein
PBFCLFBG_00077	gene	1965	smc_1			
PBFCLFBG_00077	CDS	1965	smc_1			Chromosome partition protein Smc
PBFCLFBG_00078	gene	525				
PBFCLFBG_00078	CDS	525				hypothetical protein
PBFCLFBG_00079	gene	234				
PBFCLFBG_00079	CDS	234				hypothetical protein
PBFCLFBG_00080	gene	342				
PBFCLFBG_00080	CDS	342				hypothetical protein
PBFCLFBG_00081	gene	192				
PBFCLFBG_00081	CDS	192				hypothetical protein
PBFCLFBG_00082	gene	441				
PBFCLFBG_00082	CDS	441				hypothetical protein
PBFCLFBG_00083	gene	456				
PBFCLFBG_00083	CDS	456				hypothetical protein
PBFCLFBG_00084	gene	195				
PBFCLFBG_00084	CDS	195				hypothetical protein
PBFCLFBG_00085	gene	255				
PBFCLFBG_00085	CDS	255				hypothetical protein
PBFCLFBG_00086	gene	198				
PBFCLFBG_00086	CDS	198				hypothetical protein
PBFCLFBG_00087	gene	384				
PBFCLFBG_00087	CDS	384				hypothetical protein
PBFCLFBG_00088	gene	537				
PBFCLFBG_00088	CDS	537				hypothetical protein
PBFCLFBG_00089	gene	945				
PBFCLFBG_00089	CDS	945				hypothetical protein
PBFCLFBG_00090	gene	522				
PBFCLFBG_00090	CDS	522				hypothetical protein
PBFCLFBG_00091	gene	1062	xerC_1			
PBFCLFBG_00091	CDS	1062	xerC_1			Tyrosine recombinase XerC
PBFCLFBG_00092	gene	1536	guaA			
PBFCLFBG_00092	CDS	1536	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
PBFCLFBG_00093	gene	1623	groL			
PBFCLFBG_00093	CDS	1623	groL		COG0459	60 kDa chaperonin
PBFCLFBG_00094	gene	282	groS			
PBFCLFBG_00094	CDS	282	groS		COG0234	10 kDa chaperonin
PBFCLFBG_00095	gene	1482	clsA_1			
PBFCLFBG_00095	CDS	1482	clsA_1	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
PBFCLFBG_00096	gene	876				
PBFCLFBG_00096	CDS	876				hypothetical protein
PBFCLFBG_00097	gene	384				
PBFCLFBG_00097	CDS	384			COG1302	Alkaline shock protein 23
PBFCLFBG_00098	gene	495				
PBFCLFBG_00098	CDS	495				hypothetical protein
PBFCLFBG_00099	gene	726				
PBFCLFBG_00099	CDS	726				hypothetical protein
PBFCLFBG_00100	gene	1431				
PBFCLFBG_00100	CDS	1431				hypothetical protein
PBFCLFBG_00101	gene	387				
PBFCLFBG_00101	CDS	387				hypothetical protein
PBFCLFBG_00102	gene	879				
PBFCLFBG_00102	CDS	879		2.7.1.-	COG1597	Putative lipid kinase
PBFCLFBG_00103	gene	570	xpt			
PBFCLFBG_00103	CDS	570	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
PBFCLFBG_00104	gene	435				
PBFCLFBG_00104	CDS	435				Nucleobase transporter PlUacP
PBFCLFBG_00105	gene	1614				
PBFCLFBG_00105	CDS	1614				hypothetical protein
PBFCLFBG_00106	gene	375				
PBFCLFBG_00106	CDS	375				hypothetical protein
PBFCLFBG_00107	gene	1068				
PBFCLFBG_00107	CDS	1068				hypothetical protein
PBFCLFBG_00108	gene	435				
PBFCLFBG_00108	CDS	435				hypothetical protein
PBFCLFBG_00109	gene	1401				
PBFCLFBG_00109	CDS	1401				hypothetical protein
PBFCLFBG_00110	gene	390				
PBFCLFBG_00110	CDS	390				hypothetical protein
PBFCLFBG_00111	gene	1056	epsF			
PBFCLFBG_00111	CDS	1056	epsF		COG1459	Type II secretion system protein F
PBFCLFBG_00112	gene	1236				
PBFCLFBG_00112	CDS	1236				hypothetical protein
PBFCLFBG_00113	gene	1866	nhaP2			
PBFCLFBG_00113	CDS	1866	nhaP2			K(+)/H(+) antiporter NhaP2
PBFCLFBG_00114	gene	561	nfrA1			
PBFCLFBG_00114	CDS	561	nfrA1	1.5.1.38	COG0778	FMN reductase (NADPH)
PBFCLFBG_00115	gene	252				
PBFCLFBG_00115	CDS	252				hypothetical protein
PBFCLFBG_00116	gene	555				
PBFCLFBG_00116	CDS	555		3.1.3.-	COG5663	Nucleotidase
PBFCLFBG_00117	gene	708				
PBFCLFBG_00117	CDS	708				hypothetical protein
PBFCLFBG_00118	gene	786				
PBFCLFBG_00118	CDS	786				hypothetical protein
PBFCLFBG_00119	gene	930	gloB_1			
PBFCLFBG_00119	CDS	930	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
PBFCLFBG_00120	gene	246				
PBFCLFBG_00120	CDS	246				hypothetical protein
PBFCLFBG_00121	gene	660				
PBFCLFBG_00121	CDS	660				hypothetical protein
PBFCLFBG_00122	gene	1221				
PBFCLFBG_00122	CDS	1221				hypothetical protein
PBFCLFBG_00123	gene	735				
PBFCLFBG_00123	CDS	735		3.1.3.-	COG0560	putative phosphatase
PBFCLFBG_00124	gene	291				
PBFCLFBG_00124	CDS	291				hypothetical protein
PBFCLFBG_00125	gene	627				
PBFCLFBG_00125	CDS	627				hypothetical protein
PBFCLFBG_00126	gene	408				
PBFCLFBG_00126	CDS	408				hypothetical protein
PBFCLFBG_00127	gene	438	sufU			
PBFCLFBG_00127	CDS	438	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
PBFCLFBG_00128	gene	1236	csd			
PBFCLFBG_00128	CDS	1236	csd	2.8.1.7		putative cysteine desulfurase
PBFCLFBG_00129	gene	831				
PBFCLFBG_00129	CDS	831				hypothetical protein
PBFCLFBG_00130	gene	1425				
PBFCLFBG_00130	CDS	1425				hypothetical protein
PBFCLFBG_00131	gene	765	sufC			
PBFCLFBG_00131	CDS	765	sufC		COG0396	Vegetative protein 296
PBFCLFBG_00132	gene	2274				
PBFCLFBG_00132	CDS	2274				hypothetical protein
PBFCLFBG_00133	gene	1266	clpX			
PBFCLFBG_00133	CDS	1266	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
PBFCLFBG_00134	gene	585	clpP			
PBFCLFBG_00134	CDS	585	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
PBFCLFBG_00135	gene	1284	tig			
PBFCLFBG_00135	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
PBFCLFBG_00136	gene	474				
PBFCLFBG_00136	CDS	474		3.1.4.-		Putative metallophosphoesterase MG207 
PBFCLFBG_00137	gene	1461	rph			
PBFCLFBG_00137	CDS	1461	rph	2.7.7.56		Ribonuclease PH
PBFCLFBG_00138	gene	2109	ligA			
PBFCLFBG_00138	CDS	2109	ligA	6.5.1.2		DNA ligase
PBFCLFBG_00139	gene	465	bcp			
PBFCLFBG_00139	CDS	465	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
PBFCLFBG_00140	gene	636	opuCD			
PBFCLFBG_00140	CDS	636	opuCD		COG1174	Carnitine transport permease protein OpuCD
PBFCLFBG_00141	gene	1662				
PBFCLFBG_00141	CDS	1662				hypothetical protein
PBFCLFBG_00142	gene	1170	opuCA			
PBFCLFBG_00142	CDS	1170	opuCA	7.6.2.9	COG1125	Carnitine transport ATP-binding protein OpuCA
PBFCLFBG_00143	gene	1188	uctC			
PBFCLFBG_00143	CDS	1188	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
PBFCLFBG_00144	gene	285				
PBFCLFBG_00144	CDS	285				hypothetical protein
PBFCLFBG_00145	gene	723				
PBFCLFBG_00145	CDS	723			COG0217	putative transcriptional regulatory protein
PBFCLFBG_00146	gene	759	nadE			
PBFCLFBG_00146	CDS	759	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
PBFCLFBG_00147	gene	642	yigZ			
PBFCLFBG_00147	CDS	642	yigZ		COG1739	IMPACT family member YigZ
PBFCLFBG_00148	gene	678				
PBFCLFBG_00148	CDS	678				hypothetical protein
PBFCLFBG_00149	gene	423				
PBFCLFBG_00149	CDS	423				hypothetical protein
PBFCLFBG_00150	gene	219				
PBFCLFBG_00150	CDS	219				hypothetical protein
PBFCLFBG_00151	gene	675				
PBFCLFBG_00151	CDS	675				hypothetical protein
PBFCLFBG_00152	gene	1731	cdr			
PBFCLFBG_00152	CDS	1731	cdr	1.8.1.14		Coenzyme A disulfide reductase
PBFCLFBG_00153	gene	288	pagR			
PBFCLFBG_00153	CDS	288	pagR			Transcriptional repressor PagR
PBFCLFBG_00154	gene	546	hpt_1			
PBFCLFBG_00154	CDS	546	hpt_1	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
PBFCLFBG_00155	gene	723	engB_1			
PBFCLFBG_00155	CDS	723	engB_1			GTP-binding protein EngB
PBFCLFBG_00156	gene	2424	lon1			
PBFCLFBG_00156	CDS	2424	lon1	3.4.21.53	COG0466	Lon protease 1
PBFCLFBG_00157	gene	468				
PBFCLFBG_00157	CDS	468				hypothetical protein
PBFCLFBG_00158	gene	522				
PBFCLFBG_00158	CDS	522				hypothetical protein
PBFCLFBG_00159	gene	240				
PBFCLFBG_00159	CDS	240				hypothetical protein
PBFCLFBG_00160	gene	1455				
PBFCLFBG_00160	CDS	1455				hypothetical protein
PBFCLFBG_00161	gene	1701	argS			
PBFCLFBG_00161	CDS	1701	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
PBFCLFBG_00162	gene	468				
PBFCLFBG_00162	CDS	468				hypothetical protein
PBFCLFBG_00163	gene	2424	mutS2			
PBFCLFBG_00163	CDS	2424	mutS2	3.1.-.-		Endonuclease MutS2
PBFCLFBG_00164	gene	1449	pepD_1			
PBFCLFBG_00164	CDS	1449	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
PBFCLFBG_00165	gene	876				
PBFCLFBG_00165	CDS	876			COG1307	Fatty acid-binding protein
PBFCLFBG_00166	gene	471	trmL			
PBFCLFBG_00166	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
PBFCLFBG_00167	gene	639	pdg			
PBFCLFBG_00167	CDS	639	pdg			Ultraviolet N-glycosylase/AP lyase
PBFCLFBG_00168	gene	1656	udk			
PBFCLFBG_00168	CDS	1656	udk	2.7.1.48		Uridine kinase
PBFCLFBG_00169	gene	606	sipT			
PBFCLFBG_00169	CDS	606	sipT	3.4.21.89	COG0681	Signal peptidase I T
PBFCLFBG_00170	gene	1494	rsmF			
PBFCLFBG_00170	CDS	1494	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
PBFCLFBG_00171	gene	591				
PBFCLFBG_00171	CDS	591				hypothetical protein
PBFCLFBG_00172	gene	1305	pdp			
PBFCLFBG_00172	CDS	1305	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
PBFCLFBG_00173	gene	3783	purL			
PBFCLFBG_00173	CDS	3783	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
PBFCLFBG_00174	gene	1269	purD			
PBFCLFBG_00174	CDS	1269	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
PBFCLFBG_00175	gene	1533	purH			
PBFCLFBG_00175	CDS	1533	purH			Bifunctional purine biosynthesis protein PurH
PBFCLFBG_00176	gene	594	purN			
PBFCLFBG_00176	CDS	594	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
PBFCLFBG_00177	gene	138				
PBFCLFBG_00177	CDS	138				hypothetical protein
PBFCLFBG_00178	gene	186				
PBFCLFBG_00178	CDS	186				hypothetical protein
PBFCLFBG_00179	gene	264				
PBFCLFBG_00179	CDS	264				hypothetical protein
PBFCLFBG_00180	gene	270				
PBFCLFBG_00180	CDS	270				hypothetical protein
PBFCLFBG_00181	gene	1491				
PBFCLFBG_00181	CDS	1491				hypothetical protein
PBFCLFBG_00182	gene	408				
PBFCLFBG_00182	CDS	408				hypothetical protein
PBFCLFBG_00183	gene	675				
PBFCLFBG_00183	CDS	675				hypothetical protein
PBFCLFBG_00184	gene	162				
PBFCLFBG_00184	CDS	162				hypothetical protein
PBFCLFBG_00185	gene	936				
PBFCLFBG_00185	CDS	936				hypothetical protein
PBFCLFBG_00186	gene	648				
PBFCLFBG_00186	CDS	648				hypothetical protein
PBFCLFBG_00187	gene	3168				
PBFCLFBG_00187	CDS	3168				hypothetical protein
PBFCLFBG_00188	gene	744				
PBFCLFBG_00188	CDS	744				hypothetical protein
PBFCLFBG_00189	gene	2649				
PBFCLFBG_00189	CDS	2649				hypothetical protein
PBFCLFBG_00190	gene	378				
PBFCLFBG_00190	CDS	378				hypothetical protein
PBFCLFBG_00191	gene	570				
PBFCLFBG_00191	CDS	570				hypothetical protein
PBFCLFBG_00192	gene	303				
PBFCLFBG_00192	CDS	303				hypothetical protein
PBFCLFBG_00193	gene	366				
PBFCLFBG_00193	CDS	366				hypothetical protein
PBFCLFBG_00194	gene	309				
PBFCLFBG_00194	CDS	309				hypothetical protein
PBFCLFBG_00195	gene	270				
PBFCLFBG_00195	CDS	270				hypothetical protein
PBFCLFBG_00196	gene	309				
PBFCLFBG_00196	CDS	309				hypothetical protein
PBFCLFBG_00197	gene	1401				
PBFCLFBG_00197	CDS	1401				hypothetical protein
PBFCLFBG_00198	gene	579				
PBFCLFBG_00198	CDS	579				hypothetical protein
PBFCLFBG_00199	gene	1173				
PBFCLFBG_00199	CDS	1173				hypothetical protein
PBFCLFBG_00200	gene	1752				
PBFCLFBG_00200	CDS	1752				hypothetical protein
PBFCLFBG_00201	gene	372				
PBFCLFBG_00201	CDS	372				hypothetical protein
PBFCLFBG_00202	gene	696				
PBFCLFBG_00202	CDS	696				hypothetical protein
PBFCLFBG_00203	gene	246				
PBFCLFBG_00203	CDS	246				hypothetical protein
PBFCLFBG_00204	gene	549	xerH			
PBFCLFBG_00204	CDS	549	xerH			Tyrosine recombinase XerH
PBFCLFBG_00205	gene	468				
PBFCLFBG_00205	CDS	468				hypothetical protein
PBFCLFBG_00206	gene	171				
PBFCLFBG_00206	CDS	171				hypothetical protein
PBFCLFBG_00207	gene	399	ssb_2			
PBFCLFBG_00207	CDS	399	ssb_2		COG0629	Single-stranded DNA-binding protein
PBFCLFBG_00208	gene	258				
PBFCLFBG_00208	CDS	258				hypothetical protein
PBFCLFBG_00209	gene	465				
PBFCLFBG_00209	CDS	465				hypothetical protein
PBFCLFBG_00210	gene	204				
PBFCLFBG_00210	CDS	204				hypothetical protein
PBFCLFBG_00211	gene	678				
PBFCLFBG_00211	CDS	678				hypothetical protein
PBFCLFBG_00212	gene	261				
PBFCLFBG_00212	CDS	261				hypothetical protein
PBFCLFBG_00213	gene	477				
PBFCLFBG_00213	CDS	477				hypothetical protein
PBFCLFBG_00214	gene	189				
PBFCLFBG_00214	CDS	189				hypothetical protein
PBFCLFBG_00215	gene	237				
PBFCLFBG_00215	CDS	237				hypothetical protein
PBFCLFBG_00216	gene	336				
PBFCLFBG_00216	CDS	336				hypothetical protein
PBFCLFBG_00217	gene	207				
PBFCLFBG_00217	CDS	207				hypothetical protein
PBFCLFBG_00218	gene	1356	dnaC_1			
PBFCLFBG_00218	CDS	1356	dnaC_1	3.6.4.12	COG0305	Replicative DNA helicase
PBFCLFBG_00219	gene	756				
PBFCLFBG_00219	CDS	756				hypothetical protein
PBFCLFBG_00220	gene	309				
PBFCLFBG_00220	CDS	309				hypothetical protein
PBFCLFBG_00221	gene	255				
PBFCLFBG_00221	CDS	255				hypothetical protein
PBFCLFBG_00222	gene	105				
PBFCLFBG_00222	CDS	105				hypothetical protein
PBFCLFBG_00223	gene	210				
PBFCLFBG_00223	CDS	210				hypothetical protein
PBFCLFBG_00224	gene	438				
PBFCLFBG_00224	CDS	438				hypothetical protein
PBFCLFBG_00225	gene	189				
PBFCLFBG_00225	CDS	189				hypothetical protein
PBFCLFBG_00226	gene	321	xre			
PBFCLFBG_00226	CDS	321	xre		COG1396	HTH-type transcriptional regulator Xre
PBFCLFBG_00227	gene	1017	polC_1			
PBFCLFBG_00227	CDS	1017	polC_1	2.7.7.7		DNA polymerase III PolC-type
PBFCLFBG_00228	gene	603				
PBFCLFBG_00228	CDS	603				hypothetical protein
PBFCLFBG_00229	gene	1053	xerC_2			
PBFCLFBG_00229	CDS	1053	xerC_2			Tyrosine recombinase XerC
PBFCLFBG_00230	gene	411				
PBFCLFBG_00230	CDS	411				hypothetical protein
PBFCLFBG_00231	gene	393	rpsI			
PBFCLFBG_00231	CDS	393	rpsI			30S ribosomal protein S9
PBFCLFBG_00232	gene	429	rplM			
PBFCLFBG_00232	CDS	429	rplM		COG0102	50S ribosomal protein L13
PBFCLFBG_00233	gene	1254				
PBFCLFBG_00233	CDS	1254				hypothetical protein
PBFCLFBG_00234	gene	918				
PBFCLFBG_00234	CDS	918		1.1.1.81	COG0111	Hydroxypyruvate reductase
PBFCLFBG_00235	gene	1071				
PBFCLFBG_00235	CDS	1071		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
PBFCLFBG_00236	gene	762	truA			
PBFCLFBG_00236	CDS	762	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
PBFCLFBG_00237	gene	1827	glmS			
PBFCLFBG_00237	CDS	1827	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
PBFCLFBG_00238	gene	1401				
PBFCLFBG_00238	CDS	1401				hypothetical protein
PBFCLFBG_00239	gene	759	aroD			
PBFCLFBG_00239	CDS	759	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
PBFCLFBG_00240	gene	1167	patB			
PBFCLFBG_00240	CDS	1167	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
PBFCLFBG_00241	gene	810	ecfT_1			
PBFCLFBG_00241	CDS	810	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
PBFCLFBG_00242	gene	876	ecfA2			
PBFCLFBG_00242	CDS	876	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
PBFCLFBG_00243	gene	837	ecfA1			
PBFCLFBG_00243	CDS	837	ecfA1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
PBFCLFBG_00244	gene	672				
PBFCLFBG_00244	CDS	672				hypothetical protein
PBFCLFBG_00245	gene	933				
PBFCLFBG_00245	CDS	933				hypothetical protein
PBFCLFBG_00246	gene	336				
PBFCLFBG_00246	CDS	336				hypothetical protein
PBFCLFBG_00247	gene	441				
PBFCLFBG_00247	CDS	441				hypothetical protein
PBFCLFBG_00248	gene	1422				
PBFCLFBG_00248	CDS	1422				hypothetical protein
PBFCLFBG_00249	gene	1242				
PBFCLFBG_00249	CDS	1242				hypothetical protein
PBFCLFBG_00250	gene	342	rplQ			
PBFCLFBG_00250	CDS	342	rplQ		COG0203	50S ribosomal protein L17
PBFCLFBG_00251	gene	948	rpoA			
PBFCLFBG_00251	CDS	948	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
PBFCLFBG_00252	gene	402	rpsK			
PBFCLFBG_00252	CDS	402	rpsK			30S ribosomal protein S11
PBFCLFBG_00253	gene	369	rpsM			
PBFCLFBG_00253	CDS	369	rpsM		COG0099	30S ribosomal protein S13
PBFCLFBG_00254	gene	114	rpmJ			
PBFCLFBG_00254	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
PBFCLFBG_00255	gene	219	infA			
PBFCLFBG_00255	CDS	219	infA		COG0361	Translation initiation factor IF-1
PBFCLFBG_00256	gene	270				
PBFCLFBG_00256	CDS	270				hypothetical protein
PBFCLFBG_00257	gene	642	adk			
PBFCLFBG_00257	CDS	642	adk	2.7.4.3		Adenylate kinase
PBFCLFBG_00258	gene	1269	secY			
PBFCLFBG_00258	CDS	1269	secY		COG0201	Protein translocase subunit SecY
PBFCLFBG_00259	gene	444	rplO			
PBFCLFBG_00259	CDS	444	rplO			50S ribosomal protein L15
PBFCLFBG_00260	gene	186	rpmD			
PBFCLFBG_00260	CDS	186	rpmD			50S ribosomal protein L30
PBFCLFBG_00261	gene	510	rpsE			
PBFCLFBG_00261	CDS	510	rpsE		COG0098	30S ribosomal protein S5
PBFCLFBG_00262	gene	369	rplR			
PBFCLFBG_00262	CDS	369	rplR		COG0256	50S ribosomal protein L18
PBFCLFBG_00263	gene	543	rplF			
PBFCLFBG_00263	CDS	543	rplF			50S ribosomal protein L6
PBFCLFBG_00264	gene	399	rpsH			
PBFCLFBG_00264	CDS	399	rpsH			30S ribosomal protein S8
PBFCLFBG_00265	gene	186	rpsZ			
PBFCLFBG_00265	CDS	186	rpsZ			30S ribosomal protein S14 type Z
PBFCLFBG_00266	gene	543	rplE			
PBFCLFBG_00266	CDS	543	rplE			50S ribosomal protein L5
