locus_tag	ftype	length_bp	gene	EC_number	COG	product
JIAAJODB_00024	gene	1395	cbiA			
JIAAJODB_00024	CDS	1395	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
JIAAJODB_00025	gene	1503	cobQ			
JIAAJODB_00025	CDS	1503	cobQ			Cobyric acid synthase
JIAAJODB_00026	gene	639	pspA_1			
JIAAJODB_00026	CDS	639	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
JIAAJODB_00027	gene	771	cobS			
JIAAJODB_00027	CDS	771	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
JIAAJODB_00028	gene	588	cobU			
JIAAJODB_00028	CDS	588	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
JIAAJODB_00029	gene	1083	cobT			
JIAAJODB_00029	CDS	1083	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
JIAAJODB_00030	gene	1173	ctpB			
JIAAJODB_00030	CDS	1173	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
JIAAJODB_00031	gene	936	aptB			
JIAAJODB_00031	CDS	936	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
JIAAJODB_00032	gene	813	aptA			
JIAAJODB_00032	CDS	813	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
JIAAJODB_00033	gene	372	acpS			
JIAAJODB_00033	CDS	372	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
JIAAJODB_00034	gene	1320	sasA_1			
JIAAJODB_00034	CDS	1320	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
JIAAJODB_00035	gene	654	qseB			
JIAAJODB_00035	CDS	654	qseB			Transcriptional regulatory protein QseB
JIAAJODB_00036	gene	1377				
JIAAJODB_00036	CDS	1377				hypothetical protein
JIAAJODB_00037	gene	645				
JIAAJODB_00037	CDS	645			COG1136	putative ABC transporter ATP-binding protein
JIAAJODB_00038	gene	1278				
JIAAJODB_00038	CDS	1278				hypothetical protein
JIAAJODB_00039	gene	891				
JIAAJODB_00039	CDS	891				hypothetical protein
JIAAJODB_00040	gene	153				
JIAAJODB_00040	CDS	153				hypothetical protein
JIAAJODB_00041	gene	1161	resA			
JIAAJODB_00041	CDS	1161	resA			Thiol-disulfide oxidoreductase ResA
JIAAJODB_00042	gene	882				
JIAAJODB_00042	CDS	882		3.2.1.-		Protein-ADP-ribose hydrolase
JIAAJODB_00043	gene	279				
JIAAJODB_00043	CDS	279				hypothetical protein
JIAAJODB_00044	gene	864	gloB_1			
JIAAJODB_00044	CDS	864	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
JIAAJODB_00045	gene	552				
JIAAJODB_00045	CDS	552				hypothetical protein
JIAAJODB_00046	gene	1623	groL			
JIAAJODB_00046	CDS	1623	groL		COG0459	60 kDa chaperonin
JIAAJODB_00047	gene	282	groS			
JIAAJODB_00047	CDS	282	groS		COG0234	10 kDa chaperonin
JIAAJODB_00048	gene	1482	clsA_1			
JIAAJODB_00048	CDS	1482	clsA_1	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
JIAAJODB_00049	gene	876				
JIAAJODB_00049	CDS	876				hypothetical protein
JIAAJODB_00050	gene	384				
JIAAJODB_00050	CDS	384			COG1302	Alkaline shock protein 23
JIAAJODB_00051	gene	495				
JIAAJODB_00051	CDS	495				hypothetical protein
JIAAJODB_00052	gene	846				
JIAAJODB_00052	CDS	846				hypothetical protein
JIAAJODB_00053	gene	1431				
JIAAJODB_00053	CDS	1431				hypothetical protein
JIAAJODB_00054	gene	387				
JIAAJODB_00054	CDS	387				hypothetical protein
JIAAJODB_00055	gene	882				
JIAAJODB_00055	CDS	882		2.7.1.-	COG1597	Putative lipid kinase
JIAAJODB_00056	gene	570	xpt			
JIAAJODB_00056	CDS	570	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
JIAAJODB_00057	gene	1338				
JIAAJODB_00057	CDS	1338				Nucleobase transporter PlUacP
JIAAJODB_00058	gene	426	fabZ			
JIAAJODB_00058	CDS	426	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
JIAAJODB_00059	gene	1236	fabF			
JIAAJODB_00059	CDS	1236	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
JIAAJODB_00060	gene	747	fabG_1			
JIAAJODB_00060	CDS	747	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JIAAJODB_00061	gene	939	fabD			
JIAAJODB_00061	CDS	939	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
JIAAJODB_00062	gene	939				
JIAAJODB_00062	CDS	939		1.6.5.11	COG2070	NADH:quinone reductase
JIAAJODB_00063	gene	225	acpP			
JIAAJODB_00063	CDS	225	acpP		COG0236	Acyl carrier protein
JIAAJODB_00064	gene	1017	fabH			
JIAAJODB_00064	CDS	1017	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
JIAAJODB_00065	gene	480				
JIAAJODB_00065	CDS	480				hypothetical protein
JIAAJODB_00066	gene	744	accA			
JIAAJODB_00066	CDS	744	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
JIAAJODB_00067	gene	858	accD			
JIAAJODB_00067	CDS	858	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
JIAAJODB_00068	gene	1425	accC			
JIAAJODB_00068	CDS	1425	accC	6.3.4.14	COG0439	Biotin carboxylase
JIAAJODB_00069	gene	531				
JIAAJODB_00069	CDS	531				hypothetical protein
JIAAJODB_00070	gene	870	sigF			
JIAAJODB_00070	CDS	870	sigF		COG1191	RNA polymerase sigma-F factor
JIAAJODB_00071	gene	492	ycdZ			
JIAAJODB_00071	CDS	492	ycdZ			Inner membrane protein YcdZ
JIAAJODB_00072	gene	1200	mnmE_1			
JIAAJODB_00072	CDS	1200	mnmE_1	3.6.-.-		tRNA modification GTPase MnmE
JIAAJODB_00073	gene	1404	bioB_1			
JIAAJODB_00073	CDS	1404	bioB_1	2.8.1.6		Biotin synthase
JIAAJODB_00074	gene	135				
JIAAJODB_00074	CDS	135				hypothetical protein
JIAAJODB_00075	gene	1053				
JIAAJODB_00075	CDS	1053		1.8.-.-	COG0502	[FeFe] hydrogenase maturase subunit HydE
JIAAJODB_00076	gene	246				
JIAAJODB_00076	CDS	246				hypothetical protein
JIAAJODB_00077	gene	1875	fruA			
JIAAJODB_00077	CDS	1875	fruA		COG1299	PTS system fructose-specific EIIABC component
JIAAJODB_00078	gene	915	lacC			
JIAAJODB_00078	CDS	915	lacC	2.7.1.144		Tagatose-6-phosphate kinase
JIAAJODB_00079	gene	753	lacR			
JIAAJODB_00079	CDS	753	lacR			Lactose phosphotransferase system repressor
JIAAJODB_00080	gene	846				
JIAAJODB_00080	CDS	846				hypothetical protein
JIAAJODB_00081	gene	1929				
JIAAJODB_00081	CDS	1929				hypothetical protein
JIAAJODB_00082	gene	903				
JIAAJODB_00082	CDS	903		3.1.1.23	COG2267	Monoacylglycerol lipase
JIAAJODB_00083	gene	426				
JIAAJODB_00083	CDS	426			COG0716	Flavodoxin
JIAAJODB_00084	gene	585				
JIAAJODB_00084	CDS	585				hypothetical protein
JIAAJODB_00085	gene	1656	glyS			
JIAAJODB_00085	CDS	1656	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
JIAAJODB_00086	gene	369	rpsM			
JIAAJODB_00086	CDS	369	rpsM		COG0099	30S ribosomal protein S13
JIAAJODB_00087	gene	402	rpsK			
JIAAJODB_00087	CDS	402	rpsK			30S ribosomal protein S11
JIAAJODB_00088	gene	948	rpoA			
JIAAJODB_00088	CDS	948	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
JIAAJODB_00089	gene	342	rplQ			
JIAAJODB_00089	CDS	342	rplQ		COG0203	50S ribosomal protein L17
JIAAJODB_00090	gene	1227				
JIAAJODB_00090	CDS	1227				hypothetical protein
JIAAJODB_00091	gene	1422				
JIAAJODB_00091	CDS	1422				hypothetical protein
JIAAJODB_00092	gene	441				
JIAAJODB_00092	CDS	441				hypothetical protein
JIAAJODB_00093	gene	342				
JIAAJODB_00093	CDS	342				hypothetical protein
JIAAJODB_00094	gene	933				
JIAAJODB_00094	CDS	933				hypothetical protein
JIAAJODB_00095	gene	672				
JIAAJODB_00095	CDS	672				hypothetical protein
JIAAJODB_00096	gene	837	ecfA1			
JIAAJODB_00096	CDS	837	ecfA1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
JIAAJODB_00097	gene	876	ecfA2			
JIAAJODB_00097	CDS	876	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
JIAAJODB_00098	gene	810	ecfT_1			
JIAAJODB_00098	CDS	810	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
JIAAJODB_00099	gene	1167	patB			
JIAAJODB_00099	CDS	1167	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
JIAAJODB_00100	gene	744	aroD			
JIAAJODB_00100	CDS	744	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
JIAAJODB_00101	gene	393				
JIAAJODB_00101	CDS	393				hypothetical protein
JIAAJODB_00102	gene	1401				
JIAAJODB_00102	CDS	1401				hypothetical protein
JIAAJODB_00103	gene	1827	glmS			
JIAAJODB_00103	CDS	1827	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JIAAJODB_00104	gene	762	truA			
JIAAJODB_00104	CDS	762	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
JIAAJODB_00105	gene	1071				
JIAAJODB_00105	CDS	1071		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
JIAAJODB_00106	gene	918				
JIAAJODB_00106	CDS	918		1.1.1.81	COG0111	Hydroxypyruvate reductase
JIAAJODB_00107	gene	1254				
JIAAJODB_00107	CDS	1254				hypothetical protein
JIAAJODB_00108	gene	429	rplM			
JIAAJODB_00108	CDS	429	rplM		COG0102	50S ribosomal protein L13
JIAAJODB_00109	gene	393	rpsI			
JIAAJODB_00109	CDS	393	rpsI			30S ribosomal protein S9
JIAAJODB_00110	gene	378				
JIAAJODB_00110	CDS	378				hypothetical protein
JIAAJODB_00111	gene	1518				
JIAAJODB_00111	CDS	1518				hypothetical protein
JIAAJODB_00112	gene	315	xre			
JIAAJODB_00112	CDS	315	xre		COG1396	HTH-type transcriptional regulator Xre
JIAAJODB_00113	gene	438				
JIAAJODB_00113	CDS	438				hypothetical protein
JIAAJODB_00114	gene	153				
JIAAJODB_00114	CDS	153				hypothetical protein
JIAAJODB_00115	gene	249				
JIAAJODB_00115	CDS	249				hypothetical protein
JIAAJODB_00116	gene	729				
JIAAJODB_00116	CDS	729				hypothetical protein
JIAAJODB_00117	gene	258				
JIAAJODB_00117	CDS	258				hypothetical protein
JIAAJODB_00118	gene	351				
JIAAJODB_00118	CDS	351				hypothetical protein
JIAAJODB_00119	gene	2487				
JIAAJODB_00119	CDS	2487				hypothetical protein
JIAAJODB_00120	gene	486	greA			
JIAAJODB_00120	CDS	486	greA		COG0782	Transcription elongation factor GreA
JIAAJODB_00121	gene	1911	epmA			
JIAAJODB_00121	CDS	1911	epmA	6.3.1.-		Elongation factor P--(R)-beta-lysine ligase
JIAAJODB_00122	gene	1212	fldA_1			
JIAAJODB_00122	CDS	1212	fldA_1	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
JIAAJODB_00123	gene	1230	hadB			
JIAAJODB_00123	CDS	1230	hadB	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase alpha subunit
JIAAJODB_00124	gene	1125	hadC_1			
JIAAJODB_00124	CDS	1125	hadC_1	4.2.1.157	COG1775	(R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit
JIAAJODB_00125	gene	1080	carC_1			
JIAAJODB_00125	CDS	1080	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
JIAAJODB_00126	gene	786	carD_1			
JIAAJODB_00126	CDS	786	carD_1	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
JIAAJODB_00127	gene	1011	carE_1			
JIAAJODB_00127	CDS	1011	carE_1	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
JIAAJODB_00128	gene	999				
JIAAJODB_00128	CDS	999		1.1.1.28		D-lactate dehydrogenase
JIAAJODB_00129	gene	1047	prfB			
JIAAJODB_00129	CDS	1047	prfB			Peptide chain release factor 2
JIAAJODB_00130	gene	2163	yhgF			
JIAAJODB_00130	CDS	2163	yhgF		COG2183	Protein YhgF
JIAAJODB_00131	gene	621	ribU			
JIAAJODB_00131	CDS	621	ribU			Riboflavin transporter RibU
JIAAJODB_00132	gene	795	fldI			
JIAAJODB_00132	CDS	795	fldI	3.6.1.-		(R)-phenyllactate dehydratase activator
JIAAJODB_00133	gene	399				
JIAAJODB_00133	CDS	399				hypothetical protein
JIAAJODB_00134	gene	381				
JIAAJODB_00134	CDS	381				hypothetical protein
JIAAJODB_00135	gene	921				
JIAAJODB_00135	CDS	921				hypothetical protein
JIAAJODB_00136	gene	459	tsaE			
JIAAJODB_00136	CDS	459	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
JIAAJODB_00137	gene	720	tsaB			
JIAAJODB_00137	CDS	720	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
JIAAJODB_00138	gene	450	rimI			
JIAAJODB_00138	CDS	450	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
JIAAJODB_00139	gene	1020	tsaD			
JIAAJODB_00139	CDS	1020	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
JIAAJODB_00140	gene	1932	yheS			
JIAAJODB_00140	CDS	1932	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
JIAAJODB_00141	gene	636	rex1			
JIAAJODB_00141	CDS	636	rex1		COG2344	Redox-sensing transcriptional repressor Rex 1
JIAAJODB_00142	gene	168				
JIAAJODB_00142	CDS	168			COG1145	Ferredoxin
JIAAJODB_00143	gene	1254				
JIAAJODB_00143	CDS	1254		1.4.1.2		NAD-specific glutamate dehydrogenase
JIAAJODB_00144	gene	657				
JIAAJODB_00144	CDS	657				hypothetical protein
JIAAJODB_00145	gene	219				
JIAAJODB_00145	CDS	219				hypothetical protein
JIAAJODB_00146	gene	234				
JIAAJODB_00146	CDS	234				hypothetical protein
JIAAJODB_00147	gene	2151	feoB			
JIAAJODB_00147	CDS	2151	feoB		COG0370	Fe(2+) transporter FeoB
JIAAJODB_00148	gene	168				
JIAAJODB_00148	CDS	168				hypothetical protein
JIAAJODB_00149	gene	1557				
JIAAJODB_00149	CDS	1557				hypothetical protein
JIAAJODB_00150	gene	486				
JIAAJODB_00150	CDS	486				hypothetical protein
JIAAJODB_00151	gene	648				
JIAAJODB_00151	CDS	648				hypothetical protein
JIAAJODB_00152	gene	954				
JIAAJODB_00152	CDS	954				hypothetical protein
	repeat_region	212				
JIAAJODB_00153	gene	894				
JIAAJODB_00153	CDS	894				hypothetical protein
JIAAJODB_00154	gene	942	ygbT			
JIAAJODB_00154	CDS	942	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
JIAAJODB_00155	gene	636				
JIAAJODB_00155	CDS	636				hypothetical protein
JIAAJODB_00156	gene	720	casD			
JIAAJODB_00156	CDS	720	casD			CRISPR system Cascade subunit CasD
JIAAJODB_00157	gene	1095	casC			
JIAAJODB_00157	CDS	1095	casC			CRISPR system Cascade subunit CasC
JIAAJODB_00158	gene	558				
JIAAJODB_00158	CDS	558				hypothetical protein
JIAAJODB_00159	gene	1731				
JIAAJODB_00159	CDS	1731				hypothetical protein
JIAAJODB_00160	gene	2808	cas3			
JIAAJODB_00160	CDS	2808	cas3	3.1.-.-		CRISPR-associated nuclease/helicase Cas3
JIAAJODB_00161	gene	1590	clsA_2			
JIAAJODB_00161	CDS	1590	clsA_2	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
JIAAJODB_00162	gene	267				
JIAAJODB_00162	CDS	267				hypothetical protein
JIAAJODB_00163	gene	1413	alsT_1			
JIAAJODB_00163	CDS	1413	alsT_1		COG1115	Amino-acid carrier protein AlsT
JIAAJODB_00164	gene	1314	hflX			
JIAAJODB_00164	CDS	1314	hflX		COG2262	GTPase HflX
JIAAJODB_00165	gene	531				
JIAAJODB_00165	CDS	531				hypothetical protein
JIAAJODB_00166	gene	1260	dacF			
JIAAJODB_00166	CDS	1260	dacF	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacF
JIAAJODB_00167	gene	627				
JIAAJODB_00167	CDS	627				hypothetical protein
JIAAJODB_00168	gene	1638	hcp			
JIAAJODB_00168	CDS	1638	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
JIAAJODB_00169	gene	741	mta			
JIAAJODB_00169	CDS	741	mta		COG0789	HTH-type transcriptional activator mta
JIAAJODB_00170	gene	1362	murE_1			
JIAAJODB_00170	CDS	1362	murE_1	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
JIAAJODB_00171	gene	1431	pepD_1			
JIAAJODB_00171	CDS	1431	pepD_1	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
JIAAJODB_00172	gene	678	purC			
JIAAJODB_00172	CDS	678	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
JIAAJODB_00173	gene	1059				
JIAAJODB_00173	CDS	1059				hypothetical protein
JIAAJODB_00174	gene	873				
JIAAJODB_00174	CDS	873				hypothetical protein
JIAAJODB_00175	gene	690				
JIAAJODB_00175	CDS	690				hypothetical protein
JIAAJODB_00176	gene	2652	valS			
JIAAJODB_00176	CDS	2652	valS	6.1.1.9	COG0525	Valine--tRNA ligase
JIAAJODB_00177	gene	1551	rsxB_1			
JIAAJODB_00177	CDS	1551	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
JIAAJODB_00178	gene	696	ybiT_1			
JIAAJODB_00178	CDS	696	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
JIAAJODB_00179	gene	813	ettA			
JIAAJODB_00179	CDS	813	ettA		COG0488	Energy-dependent translational throttle protein EttA
JIAAJODB_00180	gene	2766	mtgA_1			
JIAAJODB_00180	CDS	2766	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
JIAAJODB_00181	gene	1617	deaD			
JIAAJODB_00181	CDS	1617	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
JIAAJODB_00182	gene	2373				
JIAAJODB_00182	CDS	2373				hypothetical protein
JIAAJODB_00183	gene	1665				
JIAAJODB_00183	CDS	1665				hypothetical protein
JIAAJODB_00184	gene	966				
JIAAJODB_00184	CDS	966				hypothetical protein
JIAAJODB_00185	gene	1188	thiI			
JIAAJODB_00185	CDS	1188	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
JIAAJODB_00186	gene	1158	iscS			
JIAAJODB_00186	CDS	1158	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
JIAAJODB_00187	gene	642				
JIAAJODB_00187	CDS	642				hypothetical protein
JIAAJODB_00188	gene	1050				
JIAAJODB_00188	CDS	1050			COG2826	IS30 family transposase ISHahy9
JIAAJODB_00189	gene	891				
JIAAJODB_00189	CDS	891				hypothetical protein
JIAAJODB_00190	gene	864				
JIAAJODB_00190	CDS	864				hypothetical protein
JIAAJODB_00191	gene	714				
JIAAJODB_00191	CDS	714				hypothetical protein
JIAAJODB_00192	gene	1233				
JIAAJODB_00192	CDS	1233				IS256 family transposase ISCth4
JIAAJODB_00193	gene	894				
JIAAJODB_00193	CDS	894				hypothetical protein
JIAAJODB_00194	gene	252				
JIAAJODB_00194	CDS	252				hypothetical protein
JIAAJODB_00195	gene	288				
JIAAJODB_00195	CDS	288				hypothetical protein
JIAAJODB_00196	gene	201				
JIAAJODB_00196	CDS	201				hypothetical protein
JIAAJODB_00197	gene	114				
JIAAJODB_00197	CDS	114				hypothetical protein
JIAAJODB_00198	gene	453				
JIAAJODB_00198	CDS	453				hypothetical protein
JIAAJODB_00199	gene	582				
JIAAJODB_00199	CDS	582				hypothetical protein
JIAAJODB_00200	gene	423				
JIAAJODB_00200	CDS	423				hypothetical protein
JIAAJODB_00201	gene	564				
JIAAJODB_00201	CDS	564				hypothetical protein
JIAAJODB_00202	gene	1059				
JIAAJODB_00202	CDS	1059				hypothetical protein
JIAAJODB_00203	gene	426				
JIAAJODB_00203	CDS	426				hypothetical protein
JIAAJODB_00204	gene	270				
JIAAJODB_00204	CDS	270				hypothetical protein
JIAAJODB_00205	gene	2034				
JIAAJODB_00205	CDS	2034				hypothetical protein
JIAAJODB_00206	gene	735				
JIAAJODB_00206	CDS	735				hypothetical protein
JIAAJODB_00207	gene	2154				
JIAAJODB_00207	CDS	2154				hypothetical protein
JIAAJODB_00208	gene	405				
JIAAJODB_00208	CDS	405				hypothetical protein
JIAAJODB_00209	gene	486	xkdM			
JIAAJODB_00209	CDS	486	xkdM			Phage-like element PBSX protein XkdM
JIAAJODB_00210	gene	1338				
JIAAJODB_00210	CDS	1338				hypothetical protein
JIAAJODB_00211	gene	189				
JIAAJODB_00211	CDS	189				hypothetical protein
JIAAJODB_00212	gene	426				
JIAAJODB_00212	CDS	426				hypothetical protein
JIAAJODB_00213	gene	480				
JIAAJODB_00213	CDS	480				hypothetical protein
JIAAJODB_00214	gene	408				
JIAAJODB_00214	CDS	408				hypothetical protein
JIAAJODB_00215	gene	387				
JIAAJODB_00215	CDS	387				hypothetical protein
JIAAJODB_00216	gene	1083				
JIAAJODB_00216	CDS	1083				hypothetical protein
JIAAJODB_00217	gene	579				
JIAAJODB_00217	CDS	579				hypothetical protein
JIAAJODB_00218	gene	918				
JIAAJODB_00218	CDS	918				hypothetical protein
JIAAJODB_00219	gene	438				
JIAAJODB_00219	CDS	438				hypothetical protein
JIAAJODB_00220	gene	312				
JIAAJODB_00220	CDS	312				hypothetical protein
JIAAJODB_00221	gene	249				
JIAAJODB_00221	CDS	249				hypothetical protein
JIAAJODB_00222	gene	1626				
JIAAJODB_00222	CDS	1626				hypothetical protein
JIAAJODB_00223	gene	1458				
JIAAJODB_00223	CDS	1458				hypothetical protein
JIAAJODB_00224	gene	1386				
JIAAJODB_00224	CDS	1386				hypothetical protein
JIAAJODB_00225	gene	471				
JIAAJODB_00225	CDS	471				hypothetical protein
JIAAJODB_00226	gene	213				
JIAAJODB_00226	CDS	213				hypothetical protein
JIAAJODB_00227	gene	390				
JIAAJODB_00227	CDS	390				hypothetical protein
JIAAJODB_00228	gene	309				
JIAAJODB_00228	CDS	309				hypothetical protein
JIAAJODB_00229	gene	477				
JIAAJODB_00229	CDS	477				hypothetical protein
JIAAJODB_00230	gene	198				
JIAAJODB_00230	CDS	198				hypothetical protein
JIAAJODB_00231	gene	297				
JIAAJODB_00231	CDS	297				hypothetical protein
JIAAJODB_00232	gene	216				
JIAAJODB_00232	CDS	216				hypothetical protein
JIAAJODB_00233	gene	2430				
JIAAJODB_00233	CDS	2430				hypothetical protein
JIAAJODB_00234	gene	2904				
JIAAJODB_00234	CDS	2904				hypothetical protein
JIAAJODB_00235	gene	1581				
JIAAJODB_00235	CDS	1581				hypothetical protein
JIAAJODB_00236	gene	918				
JIAAJODB_00236	CDS	918				hypothetical protein
JIAAJODB_00237	gene	858				
JIAAJODB_00237	CDS	858				hypothetical protein
JIAAJODB_00238	gene	936				
JIAAJODB_00238	CDS	936				hypothetical protein
JIAAJODB_00239	gene	867				
JIAAJODB_00239	CDS	867				hypothetical protein
JIAAJODB_00240	gene	1119	ribD			
JIAAJODB_00240	CDS	1119	ribD		COG0117	Riboflavin biosynthesis protein RibD
JIAAJODB_00241	gene	657	ribE			
JIAAJODB_00241	CDS	657	ribE	2.5.1.9	COG0307	Riboflavin synthase
JIAAJODB_00242	gene	1206	ribBA			
JIAAJODB_00242	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
JIAAJODB_00243	gene	462	ribH			
JIAAJODB_00243	CDS	462	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
JIAAJODB_00244	gene	687	glxR			
JIAAJODB_00244	CDS	687	glxR		COG0664	CRP-like cAMP-activated global transcriptional regulator
JIAAJODB_00245	gene	1011	asrA			
